YHM,temp
19460000,-0015
19460100,-0009
19460200,+0002
19460300,+0013
19460400,+0030
19460500,+0024
19460600,+0041
19460700,+0041
19460800,+0035
19460900,+0030
19461000,+0035
19461100,+0024
19461200,+0019
19461300,+0013
19461400,+0002
19461500,+0002
19461600,+0008
19461700,+0008
19461800,+0002
19461900,-0004
19462000,-0009
19462100,-0015
19462200,-0020
19462300,-0026
19470000,-0009
19470100,+0002
19470200,+0019
19470300,+0046
19470400,+0091
19470500,+0091
19470600,+0102
19470700,+0107
19470800,+0113
19470900,+0113
19471000,+0102
19471100,+0096
19471200,+0074
19471300,+0063
19471400,+0046
19471500,+0041
19471600,+0035
19471700,+0035
19471800,+0030
19471900,+0030
19472000,+0024
19472100,+0019
19472200,+0030
19472300,+0035
19570300,+0100
19570900,+0122
19571200,+0072
19571500,+0039
19571800,+0022
19580000,-0028
19580300,-0011
19580600,+0000
19581200,+0022
19581500,+0011
19581800,+0011
19582100,+0011
19590300,+0111
19590600,+0150
19590900,+0139
19591200,+0128
19591500,+0122
19591800,+0100
19600000,+0028
19600300,+0100
19600600,+0128
19600900,+0128
19601200,+0111
19601500,+0089
19601800,+0072
19602100,+0061
19610000,+0061
19610300,+0061
19610600,+0039
19610900,+0050
19611200,+0050
19611500,+0050
19611800,+0061
19612100,+0050
19620000,+0011
19620300,+0028
19620600,+0039
19620900,+0050
19621200,+0011
19621500,+0011
19621800,+0000
19622100,+0000
19630000,+0128
19630300,+0172
19630600,+0189
19630900,+0211
19631200,+0150
19631500,+0111
19631800,+0111
19632100,+0089
19640000,-0011
19640300,+0050
19640600,+0072
19640900,+0028
19641200,+0011
19641500,+0000
19641800,+0000
19642100,+0000
19730000,+0040
19730300,+0100
19730600,+0120
19730900,+0120
19731200,+0070
19731500,+0050
19731800,+0030
19740000,+0010
19740300,+0080
19740600,+0110
19740900,+0110
19741200,+0060
19741500,+0020
19741800,+0010
19742100,+0010
19750000,+0090
19750300,+0110
19750600,+0160
19750900,+0170
19751200,+0130
19751500,+0090
19751800,+0080
19752100,+0100
19760000,-0020
19760300,+0010
19760600,+0030
19760900,+0030
19761200,+0020
19761500,+0000
19761800,-0040
19770000,+0080
19770300,+0120
19770600,+0150
19770900,+0140
19771200,+0090
19771500,+0070
19771800,+0050
19772100,+0010
19780000,+0050
19780300,+0090
19780600,+0110
19780900,+0110
19781200,+0060
19781500,+0030
19781800,+0010
19782100,-0010
19790000,+0020
19790300,+0100
19790600,+0160
19790900,+0160
19791200,+0100
19791500,+0060
19791800,+0040
19792100,+0020
19800000,+0000
19800300,+0010
19800400,+0020
19800600,+0020
19800700,+0020
19800800,+0030
19800900,+0030
19801200,+0010
19801500,-0020
19801800,-0030
19802100,-0010
19810000,+0080
19810300,+0160
19810600,+0210
19810900,+0210
19811200,+0180
19811500,+0150
19811800,+0100
19812100,+0080
19820000,+0025
19820300,+0058
19820600,+0096
19820900,+0094
19821200,+0086
19821500,+0081
