YHM,temp
19460000,+0213
19460100,+0224
19460200,+0230
19460300,+0246
19460400,+0268
19460500,+0280
19460600,+0296
19460700,+0302
19460800,+0307
19460900,+0313
19461000,+0313
19461100,+0302
19462100,+0218
19462200,+0213
19462300,+0213
19570000,+0228
19570300,+0250
19570600,+0289
19570900,+0289
19571200,+0250
19571500,+0222
19571800,+0211
19572100,+0211
19580000,+0250
19580300,+0300
19580600,+0328
19580900,+0328
19581200,+0289
19581500,+0239
19581800,+0228
19591800,+0211
19592100,+0200
19600000,+0261
19600300,+0261
19600600,+0228
19600900,+0272
19601200,+0239
19601500,+0228
19601800,+0200
19602100,+0189
19610000,+0250
19610300,+0311
19610600,+0339
19610900,+0328
19611200,+0278
19611500,+0250
19611800,+0250
19612100,+0222
19620000,+0222
19620300,+0239
19620600,+0261
19620900,+0261
19621200,+0239
19621500,+0228
19621800,+0222
19622100,+0211
19630000,+0261
19630300,+0289
19630600,+0311
19630900,+0350
19631200,+0289
19631500,+0261
19631800,+0272
19632100,+0250
19640000,+0261
19640300,+0289
19640600,+0322
19640900,+0322
19641200,+0311
19641500,+0289
19641800,+0272
19642100,+0278
19730000,+0240
19730300,+0280
19730600,+0300
19730900,+0290
19731200,+0270
19731500,+0250
19731800,+0240
19732100,+0240
19740000,+0230
19740300,+0260
19740600,+0300
19740900,+0310
19741200,+0280
19741500,+0260
19750000,+0240
19750300,+0260
19750600,+0250
19750900,+0270
19751200,+0250
19751500,+0230
19751800,+0230
19752100,+0230
19760000,+0220
19760300,+0230
19760600,+0250
19760900,+0240
19761200,+0230
19761800,+0200
19762100,+0190
19770000,+0290
19770300,+0310
19770600,+0330
19770900,+0330
19771200,+0290
19771500,+0260
19771800,+0250
19772100,+0240
19780000,+0250
19780300,+0290
19780600,+0310
19780900,+0310
19781200,+0290
19781500,+0270
19781800,+0260
19782100,+0250
19790000,+0260
19790300,+0310
19790600,+0330
19790900,+0340
19791200,+0300
19791500,+0270
19791800,+0250
19792100,+0250
19800000,+0230
19800300,+0280
19800600,+0320
19800900,+0320
19801200,+0290
19801500,+0260
19801800,+0240
19802100,+0220
19810000,+0250
19810300,+0280
19810600,+0300
19810900,+0310
19811200,+0280
19811500,+0260
19811800,+0220
19812100,+0200
19820000,+0258
19820300,+0297
19820600,+0310
19820900,+0301
19821200,+0289
19821500,+0266
19821800,+0246
19822100,+0238
19830000,+0259
19830300,+0299
19830600,+0329
19830900,+0331
19831200,+0305
19831500,+0283
19831800,+0262
19832100,+0240
19840000,+0225
19840300,+0268
19840600,+0313
19840900,+0335
19841200,+0270
19841500,+0219
19841800,+0218
19842100,+0213
19850000,+0250
19850300,+0290
19850600,+0319
19850900,+0315
19851100,+0297
19851200,+0297
19851500,+0216
19851800,+0218
19852100,+0207
19860000,+0223
19860200,+0250
19860300,+0261
19860400,+0260
19860600,+0269
19860900,+0281
19861200,+0266
19861500,+0194
19861800,+0190
19862100,+0191
19870000,+0251
19870600,+0303
19870900,+0315
19871200,+0284
19871500,+0256
19871800,+0248
19872100,+0234
19880000,+0216
19880028,+0210
19880030,+0210
19880100,+0220
19880127,+0220
19880130,+0220
19880227,+0240
19880234,+0240
19880300,+0267
19880331,+0270
19880335,+0270
19880400,+0260
19880427,+0260
19880430,+0260
19880600,+0264
19880625,+0260
19880626,+0260
19880800,+0260
19880900,+0254
19880924,+0260
19881000,+0250
19881026,+0250
19881100,+0250
19881112,+0250
19881124,+0250
19881127,+0250
19881200,+0264
19881204,+0260
19881224,+0250
19881231,+0250
19881300,+0250
19881324,+0250
19881331,+0250
