YHM,temp
19490000,+0241
19490100,+0213
19490200,+0202
19490300,+0180
19490400,+0169
19490500,+0163
19490600,+0163
19490700,+0163
19490800,+0157
19490900,+0152
19491000,+0146
19491100,+0157
19491200,+0196
19491300,+0213
19491400,+0246
19491500,+0280
19491600,+0280
19491700,+0291
19491800,+0291
19491900,+0296
19492000,+0296
19492100,+0291
19492200,+0296
19492300,+0291
19500000,+0263
19500100,+0235
19500200,+0224
19500300,+0207
19500400,+0202
19500500,+0196
19500600,+0191
19500700,+0191
19500800,+0180
19500900,+0180
19501000,+0185
19501100,+0191
19501200,+0213
19501300,+0218
19501400,+0235
19501500,+0252
19501600,+0263
19501700,+0280
19501800,+0291
19501900,+0296
19502000,+0296
19502100,+0296
19502200,+0296
19502300,+0296
19510000,+0257
19510100,+0241
19510200,+0230
19510300,+0230
19510400,+0218
19510500,+0196
19510600,+0191
19510700,+0191
19510800,+0191
19510900,+0196
19511000,+0202
19511100,+0207
19511200,+0213
19511300,+0230
19511400,+0246
19511500,+0252
19511600,+0257
19511700,+0263
19511800,+0280
19511900,+0285
19512000,+0285
19512100,+0280
19512200,+0280
19512300,+0268
19520000,+0213
19520100,+0213
19520200,+0213
19520300,+0207
19520400,+0213
19520500,+0207
19520600,+0196
19520700,+0196
19520800,+0196
19520900,+0191
19521000,+0191
19521100,+0191
19521200,+0191
19521300,+0202
19521400,+0202
19521500,+0218
19521600,+0230
19521700,+0257
19521800,+0274
19521900,+0296
19522000,+0302
19522100,+0291
19522200,+0291
19522300,+0285
19530000,+0267
19530100,+0250
19530200,+0233
19530300,+0228
19530400,+0211
19530500,+0211
19530600,+0211
19530700,+0206
19530800,+0194
19530900,+0189
19531000,+0189
19531100,+0194
19531200,+0206
19531300,+0222
19531400,+0244
19531500,+0244
19531600,+0250
19531700,+0250
19531800,+0256
19531900,+0250
19532000,+0250
19532100,+0244
19532200,+0239
19532300,+0228
19540000,+0217
19540100,+0211
19540200,+0217
19540300,+0211
19540400,+0211
19540500,+0206
19540600,+0194
19540700,+0189
19540800,+0183
19540900,+0183
19541000,+0172
19541100,+0172
19541200,+0189
19541300,+0194
19541400,+0200
19541500,+0211
19541600,+0222
19541700,+0222
19541800,+0222
19541900,+0233
19542000,+0233
19542100,+0222
19542200,+0222
19542300,+0211
19550000,+0244
19550100,+0222
19550200,+0211
19550300,+0200
19550400,+0189
19550500,+0189
19550600,+0178
19550700,+0161
19550800,+0161
19550900,+0167
19551000,+0150
19551100,+0150
19551200,+0150
19551300,+0161
19551400,+0161
19551500,+0172
19551600,+0172
19551700,+0183
19551800,+0200
19551900,+0222
19552000,+0222
19552100,+0222
19552200,+0222
19552300,+0211
19560000,+0256
19560100,+0228
19560200,+0228
19560300,+0217
19560400,+0211
19560500,+0217
19560600,+0211
19560700,+0217
19560800,+0217
19560900,+0217
19561000,+0211
19561100,+0217
19561200,+0222
19561300,+0222
19561400,+0228
19561500,+0233
19561600,+0250
19561700,+0261
