year,hour,obs,D1,D7,D30,D365
1932,0,117,70,76,,
1932,1,111,70,76,,
1932,2,83,69,77,,
1932,3,78,68,77,,
1932,4,67,67,77,,
1932,5,56,67,77,,
1932,6,33,65,77,,
1932,7,33,64,77,,
1932,8,17,64,77,,
1932,9,17,63,76,,
1932,10,22,62,76,,
1932,11,0,61,76,,
1932,12,0,60,76,,
1932,13,11,60,75,,
1932,14,0,59,75,,
1932,15,0,59,75,,
1932,16,17,60,74,,
1932,17,22,59,74,,
1932,18,67,58,74,,
1932,19,94,57,74,,
1932,20,100,56,74,,
1932,21,122,56,75,,
1932,22,139,56,75,,
1932,23,139,56,76,,
1933,0,83,70,59,65,122
1933,1,78,71,59,65,122
1933,2,78,71,58,65,122
1933,3,67,72,58,65,122
1933,4,67,73,58,65,122
1933,5,56,74,58,65,122
1933,6,39,74,58,65,122
1933,7,33,73,58,65,122
1933,8,33,72,58,65,122
1933,9,22,70,57,65,122
1933,10,11,67,57,65,122
1933,11,11,65,57,64,122
1933,12,28,63,56,64,122
1933,13,17,60,56,64,122
1933,14,17,58,56,64,122
1933,15,0,55,56,64,122
1933,16,33,54,56,64,122
1933,17,78,54,56,64,122
1933,18,72,54,56,64,122
1933,19,100,55,56,64,122
1933,20,100,55,56,64,122
1933,21,117,56,56,64,122
1933,22,117,56,57,64,122
1933,23,106,57,57,64,122
1934,0,150,82,79,89,121
1934,1,133,83,80,89,121
1934,2,122,84,80,89,121
1934,3,111,84,80,89,121
1934,4,111,85,80,89,121
1934,5,100,86,80,89,121
1934,6,89,86,80,89,121
1934,7,94,87,80,89,121
1934,8,67,87,80,89,121
1934,9,94,89,80,89,121
1934,10,72,89,80,89,121
1934,11,67,90,80,89,121
1934,12,61,91,80,89,121
1934,13,67,92,80,89,121
1934,14,67,93,80,89,121
1934,15,44,93,79,89,121
1934,16,44,93,79,89,121
1934,17,67,94,79,89,121
1934,18,106,95,79,89,121
1934,19,111,95,79,90,121
1934,20,122,95,80,90,121
1934,21,117,95,80,90,121
1934,22,122,95,80,90,121
1934,23,150,95,80,90,121
1935,0,100,64,72,84,133
1935,1,106,65,72,84,133
1935,2,94,66,72,84,133
1935,3,89,67,72,84,133
1935,4,83,68,72,84,133
1935,5,83,69,72,84,133
1935,6,78,69,72,84,133
1935,7,78,70,72,84,133
1935,8,56,71,72,84,133
1935,9,56,71,72,84,133
1935,10,56,72,72,84,133
1935,11,56,72,72,84,133
1935,12,56,73,72,84,133
1935,13,61,74,72,84,133
1935,14,61,75,72,84,133
1935,15,72,76,72,84,133
1935,16,56,77,72,84,133
1935,17,72,78,72,84,133
1935,18,78,78,72,84,133
1935,19,89,79,72,84,133
1935,20,89,79,71,84,133
1935,21,89,78,71,84,133
1935,22,100,78,71,84,133
1935,23,106,78,71,84,133
1936,0,172,102,99,105,124
1936,1,161,103,99,106,124
1936,2,139,104,99,106,124
1936,3,122,105,98,106,124
1936,4,111,106,98,106,124
1936,5,111,108,98,106,124
1936,6,94,109,98,106,124
1936,7,94,110,98,106,124
1936,8,72,111,97,106,124
1936,9,67,110,97,106,124
1936,10,61,110,96,106,124
1936,11,56,110,96,106,124
1936,12,56,110,96,106,124
1936,13,56,110,95,106,124
1936,14,50,107,95,106,124
1936,15,56,106,94,106,124
1936,16,56,104,94,106,124
1936,17,78,103,93,106,124
1936,18,111,103,93,106,124
1936,19,117,102,93,106,124
1936,20,133,102,93,106,124
1936,21,144,101,93,106,124
1936,22,156,101,93,106,124
1936,23,167,102,93,106,124
1937,0,56,16,58,64,129
1937,1,61,17,58,64,129
1937,2,28,17,58,64,129
1937,3,11,16,58,63,129
1937,4,-6,14,57,63,129
1937,5,6,14,57,63,129
1937,6,-11,12,56,63,129
1937,7,-11,11,56,63,129
1937,8,-6,10,55,63,129
1937,9,-22,9,55,63,129
1937,10,-11,8,54,63,129
1937,11,-28,7,54,63,129
1937,12,-17,6,53,62,129
1937,13,-17,6,52,62,129
1937,14,-33,5,52,62,129
1937,15,-22,6,51,62,129
1937,16,-17,6,51,62,129
1937,17,11,7,51,62,129
1937,18,33,8,50,62,129
1937,19,39,9,50,62,129
1937,20,44,9,50,62,129
1937,21,44,10,50,62,129
1937,22,50,10,49,62,129
1937,23,67,10,49,62,129
1938,0,128,90,107,94,129
1938,1,128,90,107,94,129
1938,2,122,90,107,94,129
1938,3,122,91,107,94,129
1938,4,122,92,107,94,129
1938,5,122,94,107,94,129
1938,6,106,95,107,94,129
1938,7,100,96,106,94,129
1938,8,100,97,106,95,129
1938,9,111,99,106,95,129
1938,10,100,101,106,95,129
1938,11,100,103,106,95,129
1938,12,89,104,106,95,129
1938,13,106,106,106,95,129
1938,14,100,109,106,95,129
1938,15,100,111,106,95,129
1938,16,100,113,106,95,129
1938,17,106,114,106,95,129
1938,18,122,115,106,95,129
1938,19,133,116,106,95,129
1938,20,139,116,106,95,129
1938,21,133,115,106,95,129
1938,22,133,115,106,95,129
1938,23,133,115,106,95,129
1939,0,144,93,91,96,129
1939,1,139,94,91,96,129
1939,2,117,94,91,96,129
1939,3,111,95,91,96,129
1939,4,111,95,91,96,129
1939,5,111,95,91,96,129
1939,6,111,96,91,96,129
1939,7,111,97,92,96,129
1939,8,111,99,92,96,129
1939,9,106,101,92,96,129
1939,10,100,102,92,96,129
1939,11,94,104,92,96,129
1939,12,106,106,92,96,129
1939,13,106,108,92,96,129
1939,14,106,110,93,96,129
1939,15,100,111,93,96,129
1939,16,94,112,93,96,129
1939,17,100,113,93,96,129
1939,18,106,114,93,95,129
1939,19,111,114,93,95,129
1939,20,111,114,93,95,129
1939,21,117,113,93,95,129
1939,22,122,112,93,95,129
1939,23,122,111,93,95,129
1940,0,89,63,70,106,131
1940,1,89,62,70,106,131
1940,2,83,61,69,106,131
1940,3,72,61,69,106,131
1940,4,72,61,69,106,131
1940,5,67,61,69,106,131
1940,6,61,61,69,106,131
1940,7,56,61,69,106,131
1940,8,61,61,69,106,131
1940,9,56,61,69,106,131
1940,10,61,61,69,105,131
1940,11,56,61,69,105,131
1940,12,44,61,69,105,131
1940,13,56,61,69,105,131
1940,14,56,62,69,105,131
1940,15,44,62,69,105,131
1940,16,56,62,69,105,131
1940,17,56,63,69,105,131
1940,18,56,64,69,105,131
1940,19,67,64,69,105,131
1940,20,61,65,69,105,131
1940,21,72,65,68,105,131
1940,22,78,65,68,105,131
1940,23,78,64,68,105,131
1941,0,133,118,106,116,140
1941,1,139,119,106,115,140
1941,2,122,119,106,115,140
1941,3,117,120,106,115,140
1941,4,117,120,106,115,140
1941,5,117,121,106,115,140
1941,6,122,121,107,115,141
1941,7,100,121,107,115,141
1941,8,100,120,107,115,141
1941,9,100,120,107,115,141
1941,10,100,120,107,115,141
1941,11,111,120,107,115,141
1941,12,111,120,107,115,141
1941,13,106,119,107,115,141
1941,14,100,119,106,115,141
1941,15,117,119,106,115,141
1941,16,106,119,106,115,141
1941,17,117,119,106,115,141
1941,18,117,119,106,115,141
1941,19,128,118,106,115,141
1941,20,133,118,107,115,141
1941,21,128,117,107,115,141
1941,22,144,117,107,115,141
1941,23,144,118,107,115,141
1942,0,133,102,91,86,136
1942,1,144,102,91,86,136
1942,2,133,102,92,86,136
1942,3,200,105,92,86,136
1942,4,153,107,93,86,136
