year,hour,obs,D1,D7,D30,D365
1973,0,228,163,157,141,
1973,1,222,163,158,141,
1973,2,211,163,158,141,
1973,3,200,163,159,141,
1973,4,178,164,159,141,
1973,5,167,164,159,141,
1973,6,172,165,160,141,
1973,7,156,166,160,141,
1973,8,111,166,160,141,
1973,9,111,166,160,141,
1973,10,105,165,160,141,
1973,11,94,165,160,141,
1973,12,89,165,160,141,
1973,13,83,165,159,141,
1973,14,83,164,159,142,
1973,15,94,163,159,142,
1973,16,128,162,159,142,
1973,17,156,162,159,142,
1973,18,178,161,159,142,
1973,19,206,161,160,142,
1973,20,217,161,160,142,
1973,21,228,161,160,142,
1973,22,228,161,160,142,
1973,23,233,162,161,142,
1974,0,289,221,176,142,227
1974,1,283,221,176,142,227
1974,2,267,221,176,142,227
1974,3,250,221,177,142,227
1974,4,244,221,177,142,227
1974,5,211,220,178,143,227
1974,6,194,218,178,143,227
1974,7,194,217,179,143,227
1974,8,194,217,180,143,227
1974,9,183,217,180,143,227
1974,10,178,218,181,143,227
1974,11,178,218,182,144,227
1974,12,178,219,182,144,227
1974,13,167,221,183,144,227
1974,14,172,223,184,144,227
1974,15,172,224,185,144,227
1974,16,183,224,185,144,227
1974,17,189,223,186,145,227
1974,18,200,222,186,145,227
1974,19,206,220,186,145,227
1974,20,217,217,186,145,227
1974,21,222,215,186,145,227
1974,22,250,213,186,145,227
1974,23,256,212,186,145,227
1975,0,278,185,147,125,230
1975,1,278,186,148,125,230
1975,2,256,186,149,125,230
1975,3,217,186,150,125,230
1975,4,194,185,150,125,230
1975,5,172,186,151,125,230
1975,6,172,187,152,126,230
1975,7,144,187,152,126,230
1975,8,133,187,153,126,230
1975,9,133,188,154,126,230
1975,10,111,187,154,126,230
1975,11,111,188,155,126,230
1975,12,94,187,155,126,230
1975,13,89,187,156,126,230
1975,14,94,188,156,126,230
1975,15,117,188,157,126,230
1975,16,150,188,158,126,230
1975,17,189,188,158,126,230
1975,18,211,187,159,126,230
1975,19,233,187,159,126,230
1975,20,256,187,160,127,230
1975,21,267,186,161,127,230
1975,22,278,186,161,127,230
1975,23,283,186,162,127,230
1976,0,222,213,174,160,224
1976,1,217,212,174,160,224
1976,2,211,210,174,160,224
1976,3,206,209,174,160,224
1976,4,200,208,174,160,224
1976,5,194,206,174,160,224
1976,6,189,205,174,160,224
1976,7,183,204,175,160,224
1976,8,183,203,175,160,224
1976,9,172,201,175,160,224
1976,10,167,199,175,160,224
1976,11,161,198,175,160,224
1976,12,161,197,176,160,224
1976,13,150,195,176,160,224
1976,14,139,193,176,160,224
1976,15,133,190,177,160,224
1976,16,150,188,177,160,224
1976,17,167,187,177,160,224
1976,18,172,186,176,160,224
1976,19,189,185,176,160,224
1976,20,206,184,176,160,224
1976,21,211,184,176,160,224
1976,22,211,184,176,160,224
1976,23,211,184,176,160,224
1977,0,217,162,145,166,228
1977,1,189,160,144,166,228
1977,2,178,159,144,166,228
1977,3,150,157,144,166,228
1977,4,150,155,144,166,228
1977,5,150,155,144,166,228
1977,6,139,155,143,166,228
1977,7,128,154,143,166,228
1977,8,122,154,143,166,228
1977,9,111,153,143,167,228
1977,10,100,153,143,167,228
1977,11,94,152,143,167,228
1977,12,83,151,143,167,228
1977,13,78,150,143,167,228
1977,14,83,150,143,167,228
1977,15,89,150,143,167,228
1977,16,106,148,143,167,228
1977,17,117,147,143,167,228
1977,18,139,146,142,167,228
1977,19,150,144,142,167,228
1977,20,161,142,142,167,228
1977,21,167,140,142,167,228
1977,22,172,138,141,167,228
1977,23,178,135,141,166,228
1978,0,156,174,174,149,239
1978,1,150,173,173,149,239
1978,2,150,172,173,149,239
1978,3,150,171,172,149,239
1978,4,144,170,172,149,239
1978,5,150,169,172,149,239
1978,6,150,168,172,149,239
1978,7,144,168,172,149,239
1978,8,144,167,172,149,239
1978,9,144,166,172,149,239
1978,10,144,165,172,149,239
1978,11,139,164,172,149,239
1978,12,144,163,172,149,239
1978,13,150,162,172,149,239
1978,14,156,162,173,149,239
1978,15,156,161,173,149,239
1978,16,161,161,173,149,239
1978,17,172,160,173,149,239
1978,18,178,159,173,149,239
1978,19,194,159,173,149,239
1978,20,178,158,172,149,239
1978,21,189,157,172,149,239
