YHM,temp
19490000,+0150
19490000,+0152
19490100,+0150
19490100,+0152
19490200,+0139
19490200,+0141
19490300,+0128
19490300,+0130
19490400,+0139
19490400,+0141
19490500,+0139
19490500,+0141
19490600,+0150
19490600,+0152
19490700,+0144
19490700,+0146
19490800,+0161
19490800,+0163
19490900,+0178
19490900,+0180
19491000,+0200
19491000,+0202
19491100,+0211
19491100,+0213
19491200,+0228
19491200,+0230
19491300,+0233
19491300,+0235
19491400,+0228
19491400,+0230
19491500,+0228
19491500,+0230
19491600,+0217
19491600,+0218
19491700,+0194
19491700,+0196
19491800,+0172
19491800,+0174
19491900,+0172
19491900,+0174
19492000,+0150
19492000,+0152
19492100,+0144
19492100,+0146
19492200,+0144
19492200,+0146
19492300,+0122
19492300,+0124
19500000,+0122
19500000,+0124
19500100,+0117
19500100,+0119
19500200,+0128
19500200,+0130
19500300,+0133
19500300,+0135
19500400,+0133
19500400,+0135
19500500,+0133
19500500,+0135
19500600,+0133
19500600,+0135
19500700,+0133
19500700,+0135
19500800,+0133
19500800,+0135
19500900,+0144
19500900,+0146
19501000,+0156
19501000,+0157
19501100,+0167
19501100,+0169
19501200,+0161
19501200,+0163
19501300,+0156
19501300,+0157
19501400,+0167
19501400,+0169
19501500,+0161
19501500,+0163
19501600,+0156
19501600,+0157
19501700,+0150
19501700,+0152
19501800,+0139
19501800,+0141
19501900,+0133
19501900,+0135
19502000,+0133
19502000,+0135
19502100,+0139
19502100,+0141
19502200,+0139
19502200,+0141
19502300,+0139
19502300,+0141
19510000,+0133
19510000,+0135
19510100,+0133
19510100,+0135
19510200,+0133
19510200,+0135
19510300,+0128
19510300,+0130
19510400,+0128
19510400,+0130
19510500,+0117
19510500,+0119
19510600,+0106
19510600,+0107
19510700,+0094
19510700,+0096
19510800,+0100
19510800,+0102
19510900,+0100
19510900,+0102
19511000,+0111
19511000,+0113
19511100,+0111
19511100,+0113
19511200,+0128
19511200,+0130
19511300,+0128
19511300,+0130
19511400,+0128
19511400,+0130
19511500,+0133
19511500,+0135
19511600,+0133
19511600,+0135
19511700,+0128
19511700,+0130
19511800,+0128
19511800,+0130
19511900,+0122
19511900,+0124
19512000,+0106
19512000,+0107
19512100,+0094
19512100,+0096
19512200,+0089
19512200,+0091
19512300,+0083
19512300,+0085
19520000,+0106
19520000,+0107
19520100,+0106
19520100,+0107
19520200,+0106
19520200,+0107
19520300,+0100
19520300,+0102
19520400,+0100
19520400,+0102
19520500,+0094
19520500,+0096
19520600,+0094
19520600,+0096
19520700,+0089
19520700,+0091
19520800,+0100
19520800,+0102
19520900,+0100
19520900,+0102
19521000,+0128
19521000,+0130
19521100,+0133
19521100,+0135
19521200,+0139
19521200,+0141
19521300,+0133
19521300,+0135
19521400,+0144
19521400,+0146
19521500,+0139
19521500,+0141
19521600,+0144
19521600,+0146
19521700,+0133
19521700,+0135
19521800,+0122
19521800,+0124
19521900,+0122
19521900,+0124
19522000,+0117
19522000,+0119
19522100,+0106
19522100,+0107
19522200,+0106
19522200,+0107
19522300,+0094
19522300,+0096
19530000,+0106
19530000,+0107
19530100,+0106
19530100,+0107
19530200,+0117
19530200,+0119
19530300,+0122
19530300,+0124
19530400,+0122
19530400,+0124
19530500,+0117
19530500,+0119
19530600,+0111
19530600,+0113
19530700,+0117
19530700,+0119
19530800,+0117
19530800,+0119
19530900,+0122
19530900,+0124
19531000,+0122
19531000,+0124
19531100,+0128
19531100,+0130
19531200,+0139
19531200,+0141
19531300,+0139
19531300,+0141
19531400,+0139
19531400,+0141
19531500,+0150
19531500,+0152
19531600,+0144
19531600,+0146
19531700,+0139
19531700,+0141
19531800,+0128
19531800,+0130
19531900,+0117
19531900,+0119
19532000,+0106
19532000,+0107
19532100,+0094
19532100,+0096
19532200,+0078
19532200,+0080
19532300,+0072
19532300,+0074
19540000,+0128
19540000,+0130
19540100,+0122
19540100,+0124
19540200,+0117
19540200,+0119
19540300,+0106
19540300,+0107
19540400,+0100
19540400,+0102
19540500,+0100
19540500,+0102
19540600,+0106
19540600,+0107
19540700,+0106
19540700,+0107
19540800,+0117
19540800,+0119
19540900,+0128
19540900,+0130
19541000,+0144
19541000,+0146
19541100,+0156
19541100,+0157
19541200,+0156
19541200,+0157
19541300,+0172
19541300,+0174
19541400,+0161
19541400,+0163
19541500,+0161
19541500,+0163
19541600,+0156
19541600,+0157
19541700,+0139
19541700,+0141
19541800,+0133
19541800,+0135
19541900,+0128
19541900,+0130
19542000,+0128
19542000,+0130
19542100,+0128
19542100,+0130
19542200,+0128
19542200,+0130
19542300,+0133
19542300,+0135
19550000,+0078
19550000,+0080
19550100,+0072
19550100,+0074
19550200,+0061
19550200,+0063
19550300,+0056
19550300,+0058
19550400,+0044
19550400,+0046
19550500,+0039
19550500,+0041
19550600,+0039
19550600,+0041
19550700,+0044
19550700,+0046
19550800,+0056
19550800,+0058
19550900,+0094
19550900,+0096
19551000,+0122
19551000,+0124
19551100,+0139
19551100,+0141
19551200,+0133
19551200,+0135
19551300,+0156
19551300,+0157
19551400,+0150
19551400,+0152
19551500,+0150
19551500,+0152
19551600,+0150
19551600,+0152
19551700,+0144
19551700,+0146
19551800,+0122
19551800,+0124
19551900,+0117
19551900,+0119
19552000,+0117
19552000,+0119
19552100,+0119
19552100,+0117
19552200,+0111
19552200,+0113
19552300,+0111
19552300,+0113
19560000,+0100
19560000,+0102
19560100,+0100
19560100,+0102
19560200,+0094
19560200,+0096
19560300,+0083
19560300,+0085
19560400,+0072
19560400,+0074
19560500,+0067
19560500,+0069
19560600,+0061
19560600,+0063
19560700,+0067
19560700,+0069
19560800,+0089
19560800,+0091
19560900,+0083
19560900,+0085
19561000,+0094
19561000,+0096
19561100,+0106
19561100,+0107
19561200,+0117
19561200,+0119
19561300,+0122
19561300,+0124
19561400,+0122
19561400,+0124
19561500,+0122
19561500,+0124
19561600,+0111
19561600,+0113
19561700,+0111
19561700,+0113
19561800,+0072
19561800,+0074
19561900,+0067
19561900,+0069
19562000,+0061
19562000,+0063
19562100,+0067
19562100,+0069
19562200,+0061
19562200,+0063
19562300,+0050
19562300,+0052
19570000,+0067
19570000,+0069
19570100,+0061
19570100,+0063
19570200,+0056
19570200,+0058
19570300,+0050
19570300,+0052
19570400,+0044
19570400,+0046
19570500,+0044
19570500,+0046
19570600,+0044
19570600,+0046
19570700,+0050
19570700,+0052
19570800,+0056
19570800,+0058
19570900,+0067
19570900,+0069
19571000,+0089
19571000,+0091
19571100,+0106
19571100,+0107
19571200,+0117
19571200,+0119
19571300,+0128
19571300,+0130
19571400,+0139
19571400,+0141
19571500,+0144
19571500,+0146
19571600,+0139
19571600,+0141
19571700,+0128
19571700,+0130
19571800,+0117
19571800,+0119
19571900,+0100
19571900,+0102
19572000,+0089
19572000,+0091
19572100,+0078
19572100,+0080
19572200,+0072
19572200,+0074
19572300,+0067
19572300,+0069
19580000,+0144
19580000,+0146
19580100,+0144
19580100,+0146
19580200,+0139
19580200,+0141
19580300,+0139
19580300,+0141
19580400,+0139
19580400,+0141
19580500,+0144
19580500,+0146
19580600,+0139
19580600,+0141
19580700,+0133
19580700,+0135
19580800,+0139
19580800,+0141
19580900,+0139
19580900,+0141
19581000,+0144
19581000,+0146
19581100,+0156
19581100,+0157
19581200,+0150
19581200,+0152
19581300,+0161
19581300,+0163
19581400,+0144
19581400,+0146
19581500,+0150
19581500,+0152
19581600,+0122
19581600,+0124
19581700,+0128
19581700,+0130
19581800,+0128
19581800,+0130
19581900,+0122
19581900,+0124
19582000,+0117
19582000,+0119
19582100,+0122
19582100,+0124
19582200,+0122
19582200,+0124
19582300,+0122
19582300,+0124
19730000,+0140
19730020,+0140
19730050,+0140
19730100,+0140
19730120,+0130
19730150,+0130
19730200,+0130
19730220,+0120
19730250,+0130
19730300,+0130
19730320,+0130
19730350,+0140
19730400,+0140
19730420,+0140
19730450,+0140
