YHM,temp
19490000,+0150
19490000,+0152
19490100,+0150
19490100,+0152
19490200,+0139
19490200,+0141
19490300,+0150
19490300,+0152
19490400,+0150
19490400,+0152
19490500,+0150
19490500,+0152
19490600,+0150
19490600,+0152
19490700,+0150
19490700,+0152
19490800,+0156
19490800,+0157
19490900,+0161
19490900,+0163
19491000,+0172
19491000,+0174
19491100,+0183
19491100,+0185
19491200,+0183
19491200,+0185
19491300,+0189
19491300,+0191
19491400,+0194
19491400,+0196
19491500,+0194
19491500,+0196
19491600,+0194
19491600,+0196
19491700,+0183
19491700,+0185
19491800,+0172
19491800,+0174
19491900,+0172
19491900,+0174
19492000,+0161
19492000,+0163
19492100,+0161
19492100,+0163
19492200,+0150
19492200,+0152
19492300,+0144
19492300,+0146
19500000,+0133
19500000,+0135
19500100,+0133
19500100,+0135
19500200,+0133
19500200,+0135
19500300,+0139
19500300,+0141
19500400,+0144
19500400,+0146
19500500,+0144
19500500,+0146
19500600,+0144
19500600,+0146
19500700,+0144
19500700,+0146
19500800,+0150
19500800,+0152
19500900,+0150
19500900,+0152
19501000,+0156
19501000,+0157
19501100,+0156
19501100,+0157
19501200,+0156
19501200,+0157
19501300,+0156
19501300,+0157
19501400,+0150
19501400,+0152
19501500,+0150
19501500,+0152
19501600,+0150
19501600,+0152
19501700,+0150
19501700,+0152
19501800,+0150
19501800,+0152
19501900,+0144
19501900,+0146
19502000,+0139
19502000,+0141
19502100,+0133
19502100,+0135
19502200,+0128
19502200,+0130
19502300,+0122
19502300,+0124
19510000,+0089
19510000,+0091
19510100,+0080
19510100,+0078
19510200,+0072
19510200,+0074
19510300,+0072
19510300,+0074
19510400,+0078
19510400,+0080
19510500,+0078
19510500,+0080
19510600,+0089
19510600,+0091
19510700,+0100
19510700,+0102
19510800,+0106
19510800,+0107
19510900,+0111
19510900,+0113
19511000,+0117
19511000,+0119
19511100,+0133
19511100,+0135
19511200,+0161
19511200,+0163
19511300,+0167
19511300,+0169
19511400,+0183
19511400,+0185
19511500,+0183
19511500,+0185
19511600,+0183
19511600,+0185
19511700,+0172
19511700,+0174
19511800,+0161
19511800,+0163
19511900,+0156
19511900,+0157
19512000,+0156
19512000,+0157
19512100,+0150
19512100,+0152
19512200,+0150
19512200,+0152
19512300,+0150
19512300,+0152
19520000,+0078
19520000,+0080
19520100,+0072
19520100,+0074
19520200,+0067
19520200,+0069
19520300,+0067
19520300,+0069
19520400,+0072
19520400,+0074
19520500,+0072
19520500,+0074
19520600,+0078
19520600,+0080
19520700,+0083
19520700,+0085
19520800,+0083
19520800,+0085
19520900,+0089
19520900,+0091
19521000,+0089
19521000,+0091
19521100,+0100
19521100,+0102
19521200,+0100
19521200,+0102
19521300,+0106
19521300,+0107
19521400,+0106
19521400,+0107
19521500,+0106
19521500,+0107
19521600,+0100
19521600,+0102
19521700,+0100
19521700,+0102
19521800,+0094
19521800,+0096
19521900,+0094
19521900,+0096
19522000,+0094
19522000,+0096
19522100,+0100
19522100,+0102
19522200,+0106
19522200,+0107
19522300,+0106
19522300,+0107
19530000,+0128
19530000,+0130
19530100,+0133
19530100,+0135
19530200,+0133
19530200,+0135
19530300,+0133
19530300,+0135
19530400,+0139
19530400,+0141
19530500,+0139
19530500,+0141
19530600,+0144
19530600,+0146
19530700,+0144
19530700,+0146
19530800,+0150
19530800,+0152
19530900,+0161
19530900,+0163
19531000,+0172
19531000,+0174
19531100,+0194
19531100,+0196
19531200,+0183
19531200,+0185
19531300,+0178
19531300,+0180
19531400,+0178
19531400,+0180
19531500,+0178
19531500,+0180
19531600,+0167
19531600,+0169
19531700,+0161
19531700,+0163
19531800,+0156
19531800,+0157
19531900,+0150
19531900,+0152
19532000,+0156
19532000,+0157
19532100,+0156
19532100,+0157
19532200,+0156
19532200,+0157
19532300,+0156
19532300,+0157
19540000,+0044
19540000,+0046
19540100,+0050
19540100,+0052
19540200,+0056
19540200,+0058
19540300,+0061
19540300,+0063
19540400,+0067
19540400,+0069
19540500,+0072
19540500,+0074
19540600,+0083
19540600,+0085
19540700,+0094
19540700,+0096
19540800,+0106
19540800,+0107
19540900,+0111
19540900,+0113
19541000,+0117
19541000,+0119
19541100,+0128
19541100,+0130
19541200,+0133
19541200,+0135
19541300,+0144
19541300,+0146
19541400,+0139
19541400,+0141
19541500,+0139
19541500,+0141
19541600,+0144
19541600,+0146
19541700,+0144
19541700,+0146
19541800,+0144
19541800,+0146
19541900,+0150
19541900,+0152
19542000,+0144
19542000,+0146
19542100,+0133
19542100,+0135
19542200,+0128
19542200,+0130
19542300,+0117
19542300,+0119
19550000,+0117
19550000,+0119
19550100,+0117
19550100,+0119
19550200,+0122
19550200,+0124
19550300,+0130
19550300,+0128
19550400,+0133
19550400,+0135
19550500,+0133
19550500,+0135
19550600,+0133
19550600,+0135
19550700,+0139
19550700,+0141
19550800,+0150
19550800,+0152
19550900,+0161
19550900,+0163
19551000,+0172
19551000,+0174
19551100,+0178
19551100,+0180
19551200,+0178
19551200,+0180
19551300,+0183
19551300,+0185
19551400,+0183
19551400,+0185
19551500,+0178
19551500,+0180
19551600,+0156
19551600,+0157
19551700,+0150
19551700,+0152
19551800,+0146
19551800,+0144
19551900,+0139
19551900,+0141
19552000,+0122
19552000,+0124
19552100,+0111
19552100,+0113
19552200,+0100
19552200,+0102
19552300,+0083
19552300,+0085
19560000,+0111
19560000,+0113
19560100,+0111
19560100,+0113
19560200,+0106
19560200,+0107
19560300,+0106
19560300,+0107
19560400,+0100
19560400,+0102
19560500,+0100
19560500,+0102
19560600,+0089
19560600,+0091
19560700,+0089
19560700,+0091
19560800,+0111
19560800,+0113
19560900,+0150
19560900,+0152
19561000,+0161
19561000,+0163
19561100,+0172
19561100,+0174
19561200,+0178
19561200,+0180
19561300,+0189
19561300,+0191
19561400,+0183
19561400,+0185
19561500,+0183
19561500,+0185
19561600,+0183
19561600,+0185
19561700,+0172
19561700,+0174
19561800,+0150
19561800,+0152
19561900,+0139
19561900,+0141
19562000,+0128
19562000,+0130
19562100,+0122
19562100,+0124
19562200,+0111
19562200,+0113
19562300,+0106
19562300,+0107
19570000,+0039
19570000,+0041
19570100,+0033
19570100,+0035
19570200,+0028
19570200,+0030
19570300,+0028
19570300,+0030
19570400,+0028
19570400,+0030
19570500,+0022
19570500,+0024
19570600,+0017
19570600,+0019
19570700,+0022
19570700,+0024
19570800,+0044
19570800,+0046
19570900,+0083
19570900,+0085
19571000,+0094
19571000,+0096
19571100,+0106
19571100,+0107
19571200,+0117
19571200,+0119
19571300,+0111
19571300,+0113
19571400,+0128
19571400,+0130
19571500,+0111
19571500,+0113
19571600,+0100
19571600,+0102
19571700,+0100
19571700,+0102
19571800,+0083
19571800,+0085
19571900,+0083
19571900,+0085
19572000,+0078
19572000,+0080
19572100,+0078
19572100,+0080
19572200,+0072
19572200,+0074
19572300,+0078
19572300,+0080
19580000,+0128
19580000,+0130
19580100,+0117
19580100,+0119
19580200,+0128
19580200,+0130
19580300,+0133
19580300,+0135
19580400,+0128
19580400,+0130
19580500,+0128
19580500,+0130
19580600,+0133
19580600,+0135
19580700,+0139
19580700,+0141
19580800,+0144
19580800,+0146
19580900,+0156
19580900,+0157
19581000,+0161
19581000,+0163
19581100,+0167
19581100,+0169
19581200,+0161
19581200,+0163
19581300,+0167
19581300,+0169
19581400,+0144
19581400,+0146
19581500,+0161
19581500,+0163
19581600,+0161
19581600,+0163
19581700,+0150
19581700,+0152
19581800,+0141
19581800,+0139
19581900,+0133
19581900,+0135
19582000,+0133
19582000,+0135
19582100,+0117
19582100,+0119
19582200,+0122
19582200,+0124
19582300,+0111
19582300,+0113
19730000,+0110
19730020,+0110
19730100,+0110
19730120,+0100
19730150,+0100
19730200,+0100
19730220,+0100
19730250,+0090
19730300,+0090
19730320,+0090
19730400,+0100
19730420,+0100
19730450,+0100
19730520,+0110
19730550,+0110
