year,hour,obs,D1,D7,D30,D365
1930,0,133,81,,173,
1930,1,100,82,,173,
1930,2,94,82,,173,
1930,3,89,82,,173,
1930,4,83,83,,172,
1930,5,78,83,,172,
1930,6,72,82,,172,
1930,7,67,82,,172,
1930,8,61,82,,171,
1930,9,56,88,,171,
1930,10,56,91,,171,
1930,11,56,90,,171,
1930,12,56,89,,170,
1930,13,67,90,,170,
1930,14,,91,,170,
1930,15,89,92,,170,
1930,16,117,93,,170,
1930,17,144,95,,169,
1930,18,167,98,,169,
1930,19,172,100,,169,
1930,20,178,102,,169,
1930,21,178,104,,169,
1930,22,167,105,,168,
1930,23,206,108,,168,
1931,0,,,,,
1931,1,,,,,
1931,2,178,,,,
1931,3,172,,,,
1931,4,172,,,,
1931,5,164,,,,
1931,6,156,,,,
1931,7,156,,,,
1931,8,156,,,,
1931,9,144,,,,
1931,10,144,,,,
1931,11,133,,,,
1931,12,138,,,,
1931,13,,,,,
1931,14,,,,,
1931,15,,,,,
1931,16,,,,,
1931,17,,,,,
1931,18,,,,,
1931,19,,,,,
1931,20,,,,,
1931,21,,,,,
1931,22,,,,,
1931,23,,,,,
1932,0,244,187,170,166,
1932,1,217,188,170,167,
1932,2,194,188,170,167,
1932,3,183,189,170,167,
1932,4,172,189,170,167,
1932,5,167,190,170,167,
1932,6,156,192,170,167,
1932,7,150,192,170,166,
1932,8,144,193,170,166,
1932,9,144,193,170,166,
1932,10,133,192,169,166,
1932,11,133,192,169,166,
1932,12,122,192,169,166,
1932,13,128,191,169,166,
1932,14,144,192,169,166,
1932,15,194,193,169,166,
1932,16,222,194,169,167,
1932,17,233,194,169,167,
1932,18,244,194,169,167,
1932,19,256,194,169,167,
1932,20,256,194,169,167,
1932,21,256,193,169,167,
1932,22,222,191,169,167,
1932,23,172,187,168,166,
1933,0,194,142,169,191,156
1933,1,156,143,169,190,156
1933,2,144,143,169,190,156
1933,3,139,143,170,190,156
1933,4,133,144,170,190,156
1933,5,128,144,170,190,156
1933,6,122,144,170,189,156
1933,7,122,144,170,189,156
