YHM,temp
19910000,-0150
19910100,-0161
19910200,-0161
19910300,-0172
19910400,-0172
19910500,-0156
19910600,-0133
19910700,-0133
19910800,-0122
19910900,-0117
19911000,-0111
19911100,-0106
19911200,-0089
19911300,-0067
19911400,-0067
19911500,-0067
19911600,-0067
19911700,-0056
19911800,-0061
19911900,-0061
19912000,-0050
19912100,-0050
19912200,-0044
19912300,-0039
19920000,+0017
19920100,+0017
19920200,+0017
19920300,+0017
19920400,+0022
19920500,+0017
19920600,+0017
19920700,+0000
19920800,+0006
19920900,+0006
19921000,+0000
19921100,+0006
19921200,-0006
19921300,-0028
19921400,-0033
19921500,-0022
19921600,-0017
19921700,-0011
19921800,-0011
19921900,-0011
19922000,-0028
19922100,-0033
19922200,-0050
19922300,-0056
19930000,+0011
19930100,+0011
19930200,+0006
19930300,+0006
19930400,+0006
19930500,+0006
19930600,+0000
19930700,+0000
19930800,+0006
19930900,+0006
19931000,+0000
19931100,+0000
19931200,+0000
19931300,+0000
19931400,+0006
19931500,+0011
19931600,+0011
19931700,+0022
19931800,+0028
19931900,+0028
19932000,+0033
19932100,+0028
19932200,+0033
19932300,+0011
19940000,+0044
19940100,+0033
19940200,+0028
19940300,+0022
19940400,+0022
19940500,+0017
19940600,+0011
19940700,-0011
19940800,-0022
19940900,-0028
19941000,-0028
19941100,-0028
19941200,-0033
19941300,-0033
19941400,-0033
19941500,-0039
19941600,-0033
19941700,-0033
19941800,-0033
19941900,-0033
19942000,-0039
19942100,-0039
19942200,-0044
19942300,-0044
19950000,-0039
19950100,-0050
19950200,-0056
19950300,-0050
19950400,-0067
19950500,-0067
19950600,-0067
19950700,-0072
19950800,-0089
19950900,-0089
19951000,-0089
19951100,-0083
19951200,-0083
19951300,-0089
19951400,-0078
19951500,-0061
19951600,-0044
19951700,-0044
19951800,-0039
19951900,-0039
19952000,-0039
19952100,-0044
19952200,-0044
19952300,-0044
19960050,+0010
19960150,+0000
19960250,+0000
19960350,+0000
19960450,+0000
19960550,-0010
19960650,-0010
19960750,-0010
19960950,-0010
19961050,-0010
19961150,-0010
19961250,-0010
19961350,+0010
19961450,+0010
19961600,+0020
19961633,+0030
19961700,+0030
19961750,+0030
19961850,+0040
19962000,+0040
19962050,+0040
19962150,+0040
19962250,+0040
19962350,+0040
19970050,-0040
19970107,-0040
19970150,-0030
19970250,-0030
19970350,-0030
19970450,-0030
19970550,-0030
19970615,-0030
19970650,-0030
19970750,-0030
19970850,-0030
19970930,-0030
19970950,-0030
19971001,-0030
19971010,-0030
19971035,-0030
19971050,-0030
19971101,-0030
19971150,-0030
19971222,-0030
19971250,-0020
19971350,-0020
19971450,+0000
19971550,-0010
19971650,+0020
19971750,+0020
19971813,+0020
19971850,+0030
19971950,+0030
19972050,+0030
19972150,+0020
19972250,+0020
19972350,+0010
