year,hour,obs,D1,D7,D30,D365
1991,0,172,182,206,209,
1991,1,172,181,206,209,
1991,2,172,180,205,209,
1991,3,167,179,205,209,
1991,4,144,178,205,209,
1991,5,161,177,204,208,
1991,6,167,177,204,208,
1991,7,167,177,204,208,
1991,8,161,176,204,208,
1991,9,167,176,204,208,
1991,10,161,175,203,208,
1991,11,161,175,203,208,
1991,12,167,174,203,208,
1991,13,189,175,203,208,
1991,14,206,176,203,208,
1991,15,222,178,202,208,
1991,16,233,180,202,208,
1991,17,250,182,202,207,
1991,18,261,185,202,207,
1991,19,267,188,202,207,
1991,20,272,192,201,207,
1991,21,250,194,201,207,
1991,22,244,197,201,207,
1991,23,222,198,201,207,
1992,0,200,164,176,182,61
1992,1,178,166,176,182,61
1992,2,172,168,176,182,61
1992,3,172,171,177,182,61
1992,4,161,173,177,182,61
1992,5,156,174,177,182,61
1992,6,156,176,177,182,61
1992,7,144,178,178,182,61
1992,8,144,179,178,182,61
1992,9,144,181,178,182,61
1992,10,144,183,178,182,61
1992,11,139,184,178,182,61
1992,12,156,185,179,182,61
1992,13,178,186,179,182,61
1992,14,194,187,179,182,61
1992,15,217,188,179,182,61
1992,16,228,188,179,182,61
1992,17,233,189,179,183,61
1992,18,250,189,179,183,61
1992,19,256,190,179,183,61
1992,20,261,191,179,183,61
1992,21,256,192,179,183,61
1992,22,256,192,180,183,61
1992,23,250,194,180,183,61
1993,0,172,169,208,211,64
1993,1,133,167,207,210,64
1993,2,117,163,207,210,64
1993,3,111,160,207,210,64
1993,4,100,157,206,210,64
1993,5,100,154,206,210,64
1993,6,89,151,205,210,64
1993,7,78,148,205,210,64
1993,8,78,145,204,210,64
1993,9,78,143,204,210,64
1993,10,72,141,203,209,64
1993,11,72,139,203,209,64
1993,12,100,138,202,209,64
1993,13,122,137,202,209,64
1993,14,156,137,202,209,64
1993,15,189,138,202,209,64
1993,16,211,139,202,209,64
1993,17,217,141,201,209,64
1993,18,228,142,201,209,64
1993,19,222,143,201,209,64
1993,20,233,145,200,209,64
1993,21,233,146,200,209,64
1993,22,233,147,200,209,64
1993,23,228,149,199,209,64
1994,0,217,211,196,204,61
1994,1,206,210,196,204,61
1994,2,194,208,197,204,61
1994,3,178,206,197,204,61
1994,4,161,204,197,204,61
1994,5,161,202,197,204,61
1994,6,161,201,198,204,61
1994,7,167,199,198,204,61
1994,8,167,198,198,204,61
1994,9,167,197,199,204,61
1994,10,167,196,199,203,61
1994,11,161,195,199,203,61
1994,12,156,194,199,203,61
1994,13,156,192,199,203,61
1994,14,161,190,200,203,61
1994,15,167,189,199,203,61
1994,16,172,188,199,203,61
1994,17,183,186,199,203,61
1994,18,189,184,199,202,61
1994,19,194,183,200,202,61
1994,20,200,182,200,202,61
1994,21,206,181,200,202,61
1994,22,206,180,200,202,61
1994,23,200,179,200,202,61
1995,0,261,255,241,228,82
1995,1,244,255,241,228,82
1995,2,239,254,241,228,82
1995,3,239,254,241,228,82
1995,4,217,253,241,229,82
1995,5,211,252,241,229,82
1995,6,206,251,241,229,82
1995,7,206,250,241,229,82
1995,8,189,249,241,229,82
1995,9,172,247,241,229,82
1995,10,161,245,240,229,82
1995,11,161,243,240,228,82
1995,12,172,242,240,228,82
1995,13,178,240,239,228,82
1995,14,183,237,239,228,82
1995,15,183,234,238,228,82
1995,16,189,230,237,228,82
1995,17,194,226,237,228,82
1995,18,206,222,236,228,82
1995,19,206,217,235,228,82
1995,20,206,213,234,228,82
1995,21,211,208,234,228,82
1995,22,206,205,233,228,82
1995,23,200,202,232,228,82
1996,0,235,242,210,209,62
1996,1,225,241,210,209,62
1996,2,215,241,210,209,62
1996,3,210,241,211,209,62
1996,4,200,240,211,209,62
1996,5,185,239,211,209,62
1996,6,175,237,211,209,62
1996,7,165,234,212,209,62
1996,8,155,232,212,209,62
1996,9,150,229,212,209,62
1996,10,150,226,212,209,62
1996,11,165,224,212,209,62
1996,12,195,223,212,209,62
1996,13,220,222,212,209,62
1996,14,245,223,212,210,62
1996,15,265,223,212,210,62
1996,16,270,223,212,210,62
1996,17,280,224,212,210,62
1996,18,285,224,213,210,62
1996,19,285,224,212,210,62
1996,20,280,224,212,210,62
1996,21,280,224,212,210,62
1996,22,275,224,212,210,62
1996,23,250,223,213,210,62
1997,0,140,156,187,203,
1997,1,145,155,186,203,
1997,2,150,153,186,203,
1997,3,150,152,186,203,
1997,4,145,151,186,203,
1997,5,140,149,186,203,
1997,6,140,148,186,203,
1997,7,140,147,186,203,
1997,8,140,146,186,203,
1997,9,140,145,187,204,
1997,10,140,144,187,204,
1997,11,135,143,187,204,
1997,12,135,141,186,203,
1997,13,145,141,186,203,
1997,14,150,142,186,203,
1997,15,175,143,185,203,
1997,16,195,146,185,203,
1997,17,205,148,185,203,
1997,18,210,151,184,203,
1997,19,185,153,184,203,
1997,20,170,154,183,203,
1997,21,185,156,183,203,
1997,22,185,158,183,203,
1997,23,170,159,182,203,
1998,0,195,190,194,206,
1998,1,180,191,194,205,
1998,2,170,191,193,205,
1998,3,155,191,193,205,
1998,4,150,190,193,205,
1998,5,150,190,193,205,
1998,6,150,189,193,205,
1998,7,145,189,192,205,
1998,8,145,188,192,205,
1998,9,155,187,192,205,
1998,10,160,187,192,205,
1998,11,165,187,191,205,
1998,12,175,187,191,205,
1998,13,185,187,191,205,
1998,14,195,188,190,204,
1998,15,205,189,190,204,
1998,16,210,189,190,204,
1998,17,210,189,189,204,
1998,18,225,189,189,204,
1998,19,230,188,188,204,
1998,20,225,188,188,204,
1998,21,225,186,188,204,
1998,22,230,186,187,204,
1998,23,210,185,187,204,
1999,0,150,179,184,194,
