YHM,temp
19910000,+0233
19910100,+0217
19910200,+0206
19910300,+0183
19910400,+0144
19910500,+0156
19910600,+0156
19910700,+0156
19910800,+0144
19910900,+0144
19911000,+0144
19911100,+0150
19911200,+0167
19911300,+0183
19911400,+0189
19911500,+0200
19911600,+0222
19911700,+0228
19911800,+0233
19911900,+0239
19912000,+0256
19912100,+0256
19912200,+0261
19912300,+0244
19920000,+0156
19920100,+0156
19920200,+0156
19920300,+0150
19920400,+0150
19920500,+0144
19920600,+0139
19920700,+0139
19920800,+0139
19920900,+0139
19921000,+0144
19921100,+0144
19921200,+0144
19921300,+0144
19921400,+0144
19921500,+0150
19921600,+0150
19921700,+0156
19921800,+0144
19921900,+0150
19922000,+0156
19922100,+0156
19922200,+0156
19922300,+0178
19930000,+0156
19930100,+0156
19930200,+0156
19930300,+0144
19930400,+0122
19930500,+0117
19930600,+0111
19930700,+0111
19930800,+0106
19930900,+0106
19931000,+0100
19931100,+0100
19931200,+0106
19931300,+0111
19931400,+0122
19931500,+0106
19931600,+0128
19931700,+0133
19931800,+0100
19931900,+0100
19932000,+0106
19932100,+0094
19932200,+0111
19932300,+0106
19940000,+0200
19940100,+0189
19940200,+0178
19940300,+0167
19940400,+0156
19940500,+0150
19940600,+0144
19940700,+0144
19940800,+0139
19940900,+0144
19941000,+0150
19941100,+0150
19941200,+0156
19941300,+0167
19941400,+0189
19941500,+0189
19941600,+0133
19941700,+0094
19941800,+0111
19941900,+0150
19942000,+0167
19942100,+0161
19942200,+0150
19942300,+0139
19950000,+0239
19950100,+0217
19950200,+0211
19950300,+0206
19950400,+0194
19950500,+0189
19950600,+0178
19950700,+0167
19950800,+0161
19950900,+0150
19951000,+0144
19951100,+0156
19951200,+0183
19951300,+0206
19951400,+0222
19951500,+0211
19951600,+0267
19951700,+0278
19951800,+0283
19951900,+0294
19952000,+0283
19952100,+0283
19952200,+0261
19952300,+0250
19960000,+0194
19960100,+0167
19960200,+0156
19960300,+0144
19960400,+0133
19960500,+0122
19960600,+0117
19960700,+0106
19960800,+0106
19960900,+0100
19961000,+0100
19961100,+0117
19961200,+0139
19961300,+0156
19961400,+0183
19961500,+0211
19961600,+0228
19961700,+0239
19961800,+0250
19961900,+0256
19962000,+0261
19962100,+0256
19962200,+0244
19962300,+0239
19970050,+0200
19970150,+0180
19970250,+0170
19970350,+0170
19970450,+0170
19970550,+0160
19970650,+0160
19970750,+0160
19970850,+0160
19970950,+0160
19971050,+0160
19971150,+0160
19971250,+0160
19971350,+0160
19971450,+0170
19971550,+0170
19971633,+0190
19971650,+0190
19971750,+0190
19971850,+0200
19971950,+0210
19972050,+0210
19972150,+0210
19972250,+0210
19972350,+0200
19980000,+0240
19980050,+0220
19980150,+0210
19980250,+0180
19980350,+0170
19980450,+0140
19980550,+0130
