year,hour,obs,D1,D7,D30,D365
1991,0,0,16,38,-58,
1991,1,-6,15,37,-57,
1991,2,6,15,37,-57,
1991,3,17,15,37,-57,
1991,4,17,16,37,-56,
1991,5,17,17,37,-56,
1991,6,17,17,37,-55,
1991,7,17,18,37,-55,
1991,8,6,19,37,-55,
1991,9,0,19,37,-54,
1991,10,-6,19,37,-54,
1991,11,-22,18,36,-54,
1991,12,-50,16,36,-54,
1991,13,-56,14,35,-53,
1991,14,-50,12,35,-53,
1991,15,-44,9,34,-53,
1991,16,-44,6,34,-53,
1991,17,-33,3,33,-53,
1991,18,-28,-1,32,-52,
1991,19,-22,-4,32,-52,
1991,20,-22,-7,31,-52,
1991,21,-28,-11,31,-52,
1991,22,-33,-14,30,-52,
1991,23,-50,-17,29,-51,
1992,0,-189,-149,-115,-115,75
1992,1,-194,-154,-115,-115,75
1992,2,-206,-159,-116,-115,75
1992,3,-211,-164,-116,-115,75
1992,4,-211,-169,-116,-115,75
1992,5,-233,-174,-117,-116,75
1992,6,-233,-179,-117,-116,75
1992,7,-244,-184,-117,-116,75
1992,8,-256,-189,-118,-116,75
1992,9,-283,-195,-118,-117,75
1992,10,-278,-200,-119,-117,75
1992,11,-289,-205,-120,-117,75
1992,12,-300,-210,-120,-117,75
1992,13,-300,-214,-121,-118,75
1992,14,-244,-217,-121,-118,74
1992,15,-200,-217,-122,-118,74
1992,16,-144,-216,-122,-118,74
1992,17,-117,-214,-122,-118,74
1992,18,-78,-210,-122,-118,74
1992,19,-61,-206,-122,-118,74
1992,20,-56,-202,-122,-118,74
1992,21,-94,-199,-122,-118,74
1992,22,-106,-196,-122,-118,74
1992,23,-106,-193,-122,-117,74
1993,0,-139,-200,-150,-109,61
1993,1,-139,-198,-151,-109,61
1993,2,-139,-195,-151,-109,61
1993,3,-133,-191,-151,-109,61
1993,4,-133,-187,-151,-109,61
1993,5,-133,-183,-152,-109,61
1993,6,-133,-178,-152,-109,61
1993,7,-139,-173,-152,-109,61
1993,8,-139,-168,-153,-109,61
1993,9,-144,-162,-153,-109,61
1993,10,-133,-156,-154,-109,61
1993,11,-128,-150,-154,-109,61
1993,12,-117,-143,-155,-109,61
1993,13,-111,-136,-156,-109,61
1993,14,-100,-130,-156,-109,61
1993,15,-78,-125,-156,-109,61
1993,16,-61,-122,-157,-109,61
1993,17,-39,-118,-157,-109,61
1993,18,-17,-114,-157,-109,61
1993,19,-11,-110,-157,-108,61
1993,20,-6,-106,-158,-108,61
1993,21,-6,-102,-158,-108,61
1993,22,-6,-97,-158,-108,61
1993,23,-11,-91,-158,-108,61
1994,0,-189,-204,-130,-155,58
1994,1,-211,-204,-131,-155,58
1994,2,-211,-204,-131,-155,58
1994,3,-217,-205,-131,-155,58
1994,4,-228,-205,-131,-155,58
1994,5,-228,-206,-131,-156,58
1994,6,-239,-207,-132,-156,58
1994,7,-256,-209,-132,-156,58
1994,8,-244,-210,-133,-156,58
1994,9,-272,-212,-134,-156,58
1994,10,-283,-215,-136,-156,58
1994,11,-250,-217,-137,-156,58
1994,12,-294,-220,-138,-156,58
1994,13,-272,-222,-139,-157,57
1994,14,-239,-224,-140,-157,57
1994,15,-211,-224,-141,-157,57
1994,16,-200,-224,-142,-157,57
1994,17,-194,-224,-143,-157,57
1994,18,-183,-224,-144,-157,57
1994,19,-178,-223,-144,-157,57
1994,20,-172,-222,-145,-158,57
1994,21,-183,-222,-146,-158,57
1994,22,-183,-222,-147,-158,57
1994,23,-194,-222,-147,-158,57
1995,0,-44,-86,-157,-66,77
1995,1,-28,-81,-156,-66,77
1995,2,-28,-77,-155,-65,77
1995,3,-28,-74,-155,-65,77
1995,4,-28,-70,-154,-65,77
1995,5,-44,-67,-153,-65,77
1995,6,-56,-64,-152,-64,77
1995,7,-78,-62,-152,-64,77
1995,8,-89,-60,-151,-64,77
1995,9,-106,-60,-151,-64,77
1995,10,-128,-61,-150,-64,77
1995,11,-133,-62,-150,-64,77
1995,12,-178,-67,-150,-64,77
1995,13,-178,-71,-150,-63,77
1995,14,-139,-74,-149,-63,77
1995,15,-100,-76,-149,-63,78
1995,16,-83,-77,-149,-63,78
1995,17,-67,-77,-149,-63,78
1995,18,-61,-77,-148,-63,78
1995,19,-67,-78,-148,-63,78
1995,20,-72,-79,-148,-62,78
1995,21,-72,-79,-149,-62,78
1995,22,-78,-81,-149,-62,78
1995,23,-83,-82,-149,-62,78
1996,0,-6,10,-100,-73,69
1996,1,-17,8,-99,-73,69
1996,2,-28,6,-98,-73,69
1996,3,-28,4,-98,-73,69
1996,4,-39,1,-97,-72,69
1996,5,-39,-1,-96,-72,69
1996,6,-44,-4,-95,-72,69
1996,7,-44,-6,-95,-72,69
1996,8,-56,-9,-94,-72,69
1996,9,-61,-11,-93,-71,69
1996,10,-72,-14,-92,-71,69
1996,11,-83,-18,-92,-71,69
1996,12,-89,-21,-91,-71,69
1996,13,-83,-25,-90,-71,69
1996,14,-72,-28,-89,-70,69
1996,15,-61,-31,-88,-70,69
1996,16,-56,-34,-87,-70,69
1996,17,-44,-36,-87,-70,69
1996,18,-39,-38,-86,-70,69
1996,19,-28,-40,-85,-70,69
1996,20,-22,-41,-84,-70,69
1996,21,-11,-42,-83,-69,69
1996,22,-17,-43,-82,-69,69
1996,23,-39,-45,-82,-69,69
1997,0,-60,-144,,,
1997,1,-55,-139,,,
1997,2,-50,-134,,,
1997,3,-50,-128,,,
1997,4,-50,-121,,,
1997,5,-50,-115,,,
1997,6,-55,-108,,,
1997,7,-60,-101,,,
1997,8,-65,-94,,,
1997,9,-70,-87,,,
1997,10,-70,-80,,,
1997,11,-70,-74,,,
1997,12,-65,-67,,,
1997,13,-55,-61,,,
1997,14,-43,-56,,,
1997,15,,,,,
1997,16,-25,,,,
1997,17,-15,,,,
1997,18,-10,,,,
1997,19,-10,,,,
1997,20,-10,,,,
1997,21,-10,,,,
1997,22,-15,,,,
1997,23,-25,,,,
1998,0,-30,-85,,,
1998,1,-45,-82,,,
1998,2,-65,-80,,,
1998,3,-75,-77,,,
1998,4,-80,-75,,,
1998,5,-85,-72,,,
1998,6,-90,-69,,,
1998,7,-90,-66,,,
1998,8,-90,-63,,,
1998,9,-85,-59,,,
1998,10,-85,-56,,,
1998,11,-95,-52,,,
1998,12,-100,-49,,,
1998,13,-90,-47,,,
1998,14,-80,-47,,,
1998,15,-50,-47,,,
1998,16,-20,-47,,,
1998,17,-5,-48,,,
1998,18,0,-49,,,
1998,19,5,-50,,,
1998,20,10,-51,,,
1998,21,20,-51,,,
1998,22,5,-51,,,
1998,23,-15,-51,,,
1999,0,40,-56,,,
1999,1,45,-48,,,
1999,2,45,-39,,,
1999,3,40,-31,,,
1999,4,35,-24,,,
1999,5,30,-17,,,
1999,6,25,-11,,,
1999,7,30,-5,,,
1999,8,30,0,,,
1999,9,30,6,,,
1999,10,25,10,,,
1999,11,15,14,,,
1999,12,10,18,,,
1999,13,5,21,,,
1999,14,-5,23,,,
1999,15,0,25,,,
1999,16,15,27,,,
1999,17,20,29,,,
1999,18,20,29,,,
1999,19,20,28,,,
1999,20,15,26,,,
1999,21,10,25,,,
1999,22,5,23,,,
1999,23,-5,21,,,
2000,0,0,-22,,,
2000,1,-25,-18,,,
2000,2,-35,-16,,,
2000,3,-45,-15,,,
2000,4,-55,-15,,,
2000,5,-65,-16,,,
2000,6,-80,-18,,,
2000,7,-90,-21,,,
2000,8,-100,-24,,,
2000,9,-115,-27,,,
2000,10,-130,-32,,,
2000,11,-135,-37,,,
2000,12,-130,-42,,,
2000,13,-135,-47,,,
2000,14,-130,-52,,,
2000,15,-130,-57,,,
2000,16,-125,-61,,,
2000,17,-120,-66,,,
2000,18,-115,-71,,,
2000,19,-110,-76,,,
2000,20,-110,-81,,,
2000,21,-110,-86,,,
2000,22,-115,-91,,,
2000,23,-120,-97,,,
2001,0,50,-36,-81,-79,
2001,1,90,-30,-80,-79,
2001,2,85,-24,-79,-79,
2001,3,85,-18,-78,-78,
2001,4,85,-11,-77,-78,
2001,5,80,-5,-76,-78,
2001,6,80,1,-75,-78,
2001,7,85,8,-74,-77,
2001,8,85,14,-73,-77,
2001,9,65,20,-71,-77,
2001,10,35,24,-70,-77,
2001,11,10,27,-69,-77,
2001,12,-10,29,-68,-77,
2001,13,-30,30,-67,-77,
2001,14,-50,29,-67,-77,
2001,15,-65,27,-66,-77,
2001,16,-75,25,-66,-77,
2001,17,-75,23,-66,-78,
2001,18,-75,20,-65,-78,
2001,19,-80,16,-65,-78,
2001,20,-80,13,-65,-78,
2001,21,-85,9,-65,-78,
2001,22,-95,5,-65,-78,
2001,23,-105,0,-64,-78,
2002,0,-83,-114,-73,-42,
2002,1,-89,-115,-72,-42,
2002,2,-97,-115,-72,-42,
2002,3,-100,-115,-71,-42,
2002,4,-106,-115,-71,-43,
2002,5,-108,-113,-71,-43,
2002,6,-106,-111,-70,-43,
2002,7,-106,-109,-70,-43,
2002,8,-106,-106,-69,-43,
2002,9,-103,-103,-69,-43,
2002,10,-100,-100,-69,-44,
2002,11,-100,-96,-69,-44,
2002,12,-97,-93,-69,-44,
2002,13,-89,-89,-68,-44,
2002,14,-75,-87,-68,-44,
2002,15,-56,-85,-68,-44,
2002,16,-36,-83,-68,-44,
2002,17,-22,-81,-68,-44,
2002,18,-14,-80,-68,-45,
2002,19,-8,-78,-68,-45,
2002,20,-3,-76,-68,-45,
2002,21,3,-73,-68,-45,
2002,22,31,-69,-68,-45,
2002,23,53,-63,-68,-45,
2003,0,-120,-62,-72,,68
2003,1,-148,-66,-72,,68
2003,2,-144,-70,-73,,68
2003,3,-122,-73,-74,,68
2003,4,-158,-78,-75,,68
2003,5,-208,-84,-76,,68
2003,6,-222,-92,-78,,68
2003,7,-205,-99,-79,,67
2003,8,-178,-104,-79,,67
2003,9,-162,-109,-80,,67
2003,10,-158,-114,-81,,67
2003,11,-152,-118,-81,,67
2003,12,-125,-121,-81,,67
2003,13,-94,-123,-81,,67
2003,14,-72,-123,-81,,67
2003,15,-58,-123,-81,,67
2003,16,-50,-122,-81,,67
2003,17,-38,-121,-81,,67
2003,18,-33,-119,-81,,67
2003,19,-30,-117,-81,,67
2003,20,-28,-116,-81,,67
2003,21,-30,-114,-81,,67
2003,22,-33,-111,-81,,67
2003,23,-33,-108,-81,,67
2004,0,10,-18,-75,-139,57
2004,1,16,-15,-74,-139,57
2004,2,22,-13,-74,-139,57
2004,3,22,-10,-73,-138,57
2004,4,22,-7,-72,-138,57
2004,5,22,-5,-71,-138,57
2004,6,20,-3,-71,-137,57
2004,7,14,-1,-70,-137,57
2004,8,10,1,-69,-137,57
2004,9,3,3,-69,-136,57
2004,10,0,4,-68,-136,57
2004,11,-6,6,-67,-136,57
2004,12,-6,8,-67,-136,57
2004,13,-8,9,-66,-136,57
2004,14,-6,10,-65,-135,57
2004,15,3,11,-65,-135,57
2004,16,6,11,-64,-135,57
2004,17,3,11,-64,-135,57
2004,18,0,10,-64,-135,57
2004,19,0,10,-63,-135,57
2004,20,-11,8,-63,-135,57
2004,21,-10,7,-63,-135,57
2004,22,-14,5,-63,-135,57
