YHM,temp
19570000,-0636
19570300,-0675
19570600,-0675
19570900,-0675
19571200,-0642
19571500,-0608
19571800,-0592
19572100,-0575
19580000,-0653
19580100,-0653
19580200,-0658
19580300,-0658
19580400,-0658
19580500,-0653
19580600,-0647
19580700,-0664
19580800,-0647
19580900,-0664
19581000,-0658
19581100,-0658
19581200,-0647
19581300,-0636
19581400,-0631
19581500,-0664
19581600,-0625
19581700,-0620
19581800,-0636
19581900,-0625
19582000,-0586
19582100,-0542
19582200,-0520
19582300,-0509
19590000,-0586
19590100,-0592
19590200,-0597
19590300,-0597
19590400,-0597
19590500,-0603
19590600,-0586
19590700,-0586
19590800,-0603
19590900,-0581
19591000,-0603
19591100,-0608
19591200,-0614
19591300,-0597
19591400,-0597
19591500,-0620
19591600,-0608
19591700,-0608
19591800,-0603
19591900,-0597
19592000,-0608
19592100,-0608
19592200,-0597
19592300,-0586
19600000,-0653
19600100,-0647
19600200,-0653
19600300,-0642
19600400,-0642
19600500,-0642
19600600,-0631
19600700,-0636
19600800,-0636
19600900,-0631
19601000,-0625
19601100,-0631
19601200,-0625
19601300,-0625
19601400,-0631
19601500,-0631
19601600,-0625
19601700,-0620
19601800,-0625
19601900,-0614
19602000,-0620
19602100,-0620
19602200,-0608
19602300,-0614
19610000,-0642
19610300,-0658
19610600,-0653
19610900,-0647
19611200,-0647
19611500,-0653
19611800,-0658
19612100,-0653
19620000,-0597
19620300,-0603
19620600,-0625
19620900,-0620
19621200,-0625
19621500,-0614
19621800,-0603
19622100,-0575
19630000,-0448
19630300,-0436
19630600,-0436
19630900,-0436
19631200,-0442
19631500,-0464
19631800,-0459
19632100,-0464
19640000,-0594
19640300,-0600
19640600,-0606
19640900,-0622
19641200,-0633
19641500,-0628
19641800,-0594
19642100,-0589
19650000,-0700
19650300,-0689
19650600,-0672
19650900,-0656
19651200,-0650
19651500,-0639
19651800,-0656
19652100,-0628
19660000,-0711
19660600,-0717
19661200,-0706
19661800,-0700
19670000,-0611
19670600,-0639
19671200,-0656
19671800,-0656
19680000,-0544
19680600,-0442
19681200,-0442
19681800,-0420
19690000,-0533
19690600,-0561
19691200,-0578
19691800,-0583
19700000,-0497
19700600,-0578
19701200,-0589
19701800,-0639
19710000,-0614
19710600,-0642
19711200,-0608
19711800,-0603
19720000,-0614
19720600,-0631
19721200,-0631
19721800,-0636
19730000,-0559
19730100,-0559
19730200,-0570
19730300,-0570
19730400,-0570
19730500,-0564
19730600,-0559
19730700,-0564
19730800,-0564
19730900,-0564
19731000,-0564
19731100,-0570
19731200,-0570
19731300,-0575
19731400,-0570
19731500,-0575
19731600,-0586
19731700,-0592
19731800,-0608
19731900,-0608
19732000,-0625
19732100,-0631
19732200,-0636
19732300,-0636
19740000,-0470
19740600,-0597
19741200,-0658
19741800,-0686
19750000,-0547
19750600,-0553
19751200,-0520
19751800,-0597
19760000,-0708
19760600,-0681
19761200,-0614
19761800,-0564
19770000,-0605
19770600,-0583
19771200,-0616
19771800,-0649
19780000,-0611
19780600,-0628
19781200,-0650
19781800,-0672
19790000,-0644
19790600,-0661
19791200,-0667
19791800,-0656
19800000,-0600
19800600,-0611
19801200,-0572
19801800,-0550
19810000,-0594
19810600,-0600
19811200,-0600
19811800,-0620
19820000,-0544
19820600,-0472
19821200,-0489
19821800,-0522
19830000,-0544
19830600,-0533
19831200,-0506
19831800,-0489
19840000,-0666
19840300,-0666
19840600,-0699
19840900,-0710
19841200,-0710
19841500,-0716
19841800,-0699
19842100,-0660
19850000,-0622
19850300,-0599
19850600,-0599
19850900,-0599
19851200,-0594
19851500,-0583
19851800,-0566
19852100,-0561
19860000,-0472
19860300,-0505
19860600,-0533
19860900,-0533
19861200,-0544
19861500,-0527
19861800,-0516
19862100,-0483
19870000,-0670
19880600,-0410
19881800,-0428
19920000,-0583
19920600,-0600
19921200,-0623
19921800,-0636
19930000,-0534
19930600,-0533
19931800,-0583
19940000,-0706
