YHM,temp
19730000,+0183
19730100,+0156
19730200,+0156
19730300,+0150
19730400,+0139
19730500,+0139
19730600,+0133
19730700,+0128
19730800,+0128
19730900,+0122
19731000,+0122
19731100,+0117
19731200,+0122
19731300,+0122
19731400,+0161
19731500,+0200
19731600,+0228
19731700,+0250
19731800,+0261
19731900,+0267
19732000,+0278
19732100,+0278
19732200,+0278
19732300,+0267
19740000,+0211
19740100,+0206
19740200,+0194
19740300,+0183
19740400,+0172
19740500,+0172
19740600,+0167
19740700,+0161
19740800,+0161
19740900,+0161
19741000,+0156
19741100,+0156
19741200,+0150
19741300,+0156
19741400,+0167
19741500,+0183
19741600,+0211
19741700,+0233
19741800,+0244
19741900,+0256
19742000,+0256
19742100,+0256
19742200,+0256
19742300,+0239
19750000,+0217
19750100,+0200
19750200,+0189
19750300,+0167
19750400,+0150
19750500,+0144
19750600,+0139
19750700,+0139
19750800,+0139
19750900,+0133
19751000,+0133
19751100,+0133
19751200,+0139
19751300,+0144
19751400,+0189
19751500,+0222
19751600,+0250
19751700,+0261
19751800,+0278
19751900,+0278
19752000,+0272
19752100,+0267
19752200,+0261
19752300,+0244
19760000,+0100
19760100,+0067
19760200,+0056
19760300,+0050
19760400,+0044
19760500,+0039
19760600,+0033
19760700,+0033
19760800,+0033
19760900,+0028
19761000,+0022
19761100,+0017
19761200,+0017
19761300,+0022
19761400,+0072
19761500,+0117
19761600,+0139
19761700,+0161
19761800,+0178
19761900,+0183
19762000,+0189
19762100,+0183
19762200,+0178
19762300,+0156
19770000,+0233
19770100,+0222
19770200,+0217
19770300,+0217
19770400,+0217
19770500,+0211
19770600,+0211
19770700,+0211
19770700,+0211
19770800,+0206
19770800,+0206
19770900,+0194
19770900,+0194
19771000,+0194
19771000,+0194
19771100,+0194
19771200,+0194
19771300,+0200
19771400,+0200
19771500,+0233
19771600,+0250
19771700,+0272
19771800,+0278
19771900,+0283
19771900,+0283
19772000,+0267
19772100,+0278
19772200,+0272
19772300,+0250
19780000,+0211
19780100,+0211
19780200,+0194
19780300,+0178
19780400,+0139
19780500,+0133
19780600,+0122
19780700,+0122
19780800,+0117
19780900,+0111
19781000,+0111
19781100,+0111
19781200,+0117
19781300,+0139
19781400,+0161
19781500,+0178
19781600,+0222
19781700,+0256
19781800,+0272
19781900,+0289
19782000,+0300
19782100,+0294
19782200,+0289
19782300,+0267
19790000,+0267
19790100,+0261
19790200,+0256
19790300,+0256
19790400,+0256
19790500,+0261
19790600,+0256
19790700,+0256
19790800,+0256
19790900,+0250
19791000,+0250
19791100,+0250
19791200,+0250
19791300,+0250
19791400,+0256
19791500,+0272
19791600,+0289
19791700,+0306
19791800,+0311
19791900,+0311
19792000,+0311
19792100,+0311
19792200,+0306
19792300,+0283
19800000,+0178
19800100,+0156
19800200,+0144
19800300,+0150
19800400,+0139
19800500,+0133
19800600,+0128
19800700,+0117
19800800,+0111
19800900,+0111
19801000,+0106
19801100,+0100
19801200,+0106
19801300,+0111
19801400,+0139
19801500,+0167
19801600,+0189
19801700,+0194
19801800,+0206
19801900,+0222
19802000,+0233
19802100,+0233
19802200,+0233
19802300,+0217
19810000,+0211
19810100,+0206
19810200,+0200
19810300,+0194
19810400,+0189
19810500,+0172
19810600,+0172
19810700,+0167
19810800,+0167
19810900,+0167
19811000,+0167
19811100,+0167
19811200,+0167
19811300,+0172
19811400,+0189
19811500,+0228
19811600,+0250
19811700,+0267
19811800,+0272
19811900,+0272
19812000,+0267
19812100,+0261
19812200,+0244
19812300,+0244
19820000,+0183
19820100,+0161
19820200,+0150
19820300,+0144
19820400,+0133
19820500,+0128
19820600,+0122
19820700,+0117
19820800,+0111
19820900,+0106
19821000,+0106
19821100,+0100
19821200,+0100
19821300,+0094
19821400,+0117
19821500,+0144
19821600,+0167
19821700,+0178
19821800,+0189
19821900,+0200
19822000,+0200
19822100,+0194
19822200,+0189
19822300,+0178
19830000,+0267
19830100,+0261
19830200,+0256
19830300,+0256
19830400,+0256
19830500,+0256
19830600,+0250
19830700,+0250
19830800,+0250
19830900,+0250
19831000,+0206
19831100,+0194
19831200,+0189
19831300,+0178
19831400,+0178
19831500,+0183
19831600,+0189
19831700,+0206
19831800,+0206
19831900,+0217
19832000,+0217
19832100,+0228
19832200,+0222
19832300,+0222
19840000,+0256
19840100,+0256
19840200,+0256
19840300,+0256
19840400,+0261
19840500,+0261
19840600,+0233
19840700,+0228
19840800,+0217
19840900,+0222
19841000,+0217
19841100,+0222
19841200,+0250
19841300,+0256
19841400,+0261
19841500,+0267
19841600,+0261
19841700,+0217
19841800,+0222
19841900,+0250
19842000,+0250
19842100,+0239
19842200,+0228
19842300,+0217
19850000,+0244
19850100,+0233
19850200,+0228
19850300,+0222
