YHM,temp
19730000,+0233
19730100,+0228
19730200,+0222
19730300,+0222
19730400,+0217
19730500,+0217
19730600,+0217
19730700,+0217
19730800,+0217
19730900,+0217
19731000,+0217
19731100,+0217
19731200,+0217
19731300,+0217
19731400,+0217
19731500,+0222
19731600,+0233
19731700,+0244
19731800,+0250
19731900,+0261
19732000,+0267
19732100,+0267
19732200,+0239
19732300,+0222
19740000,+0233
19740100,+0228
19740200,+0222
19740300,+0211
19740400,+0211
19740500,+0206
19740600,+0178
19740700,+0172
19740800,+0167
19740900,+0156
19741000,+0150
19741100,+0139
19741200,+0139
19741300,+0139
19741400,+0139
19741500,+0133
19741600,+0150
19741700,+0167
19741800,+0183
19741900,+0206
19742000,+0206
19742100,+0211
19742200,+0211
19742300,+0200
19750000,+0256
19750100,+0239
19750200,+0233
19750300,+0228
19750400,+0211
19750500,+0200
19750600,+0206
19750700,+0217
19750800,+0222
19750900,+0222
19751000,+0222
19751100,+0222
19751200,+0222
19751300,+0222
19751400,+0233
19751500,+0256
19751600,+0267
19751700,+0289
19751800,+0244
19751900,+0239
19752000,+0233
19752100,+0233
19752200,+0233
19752300,+0233
19760000,+0211
19760100,+0189
19760200,+0172
19760300,+0167
19760400,+0150
19760500,+0144
19760600,+0139
19760700,+0139
19760800,+0133
19760900,+0128
19761000,+0122
19761100,+0133
19761200,+0139
19761300,+0150
19761300,+0150
19761400,+0161
19761500,+0206
19761600,+0233
19761700,+0228
19761800,+0228
19761900,+0239
19762000,+0233
19762100,+0233
19762200,+0228
19762300,+0217
19770000,+0194
19770100,+0167
19770200,+0139
19770300,+0122
19770400,+0122
19770500,+0111
19770600,+0106
19770700,+0100
19770800,+0089
19770900,+0089
19771000,+0083
19771100,+0083
19771200,+0083
19771300,+0106
19771400,+0161
19771500,+0211
19771600,+0233
19771700,+0250
19771800,+0256
19771900,+0272
19772000,+0283
19772100,+0289
19772200,+0272
19772300,+0250
19780000,+0167
19780100,+0122
19780200,+0100
19780300,+0094
19780400,+0089
19780500,+0078
19780600,+0072
19780700,+0061
19780800,+0061
19780900,+0056
19781000,+0056
19781100,+0050
19781200,+0044
19781300,+0050
19781400,+0128
19781500,+0183
19781600,+0222
19781700,+0239
19781800,+0256
19781900,+0267
19782000,+0267
19782100,+0267
19782200,+0267
19782300,+0256
19790000,+0211
19790100,+0194
19790200,+0178
19790300,+0167
19790400,+0150
19790500,+0139
19790600,+0133
19790700,+0128
19790800,+0128
19790900,+0144
19791000,+0133
19791100,+0122
19791200,+0128
19791300,+0139
19791400,+0161
19791500,+0183
19791600,+0211
19791700,+0256
19791800,+0272
19791900,+0278
19792000,+0289
19792100,+0278
19792200,+0267
19792300,+0256
19800000,+0250
19800100,+0239
19800200,+0228
19800300,+0222
19800400,+0200
19800500,+0217
19800600,+0194
19800700,+0194
19800800,+0200
19800900,+0206
19801000,+0200
19801100,+0200
19801200,+0194
19801300,+0211
19801400,+0233
19801500,+0267
19801600,+0289
19801700,+0294
19801800,+0311
19801900,+0294
19802000,+0272
19802100,+0261
19802200,+0256
19802300,+0244
19810000,+0289
19810100,+0256
19810200,+0261
19810300,+0256
19810400,+0261
19810500,+0261
19810600,+0256
19810700,+0256
19810800,+0250
19810900,+0250
19811000,+0244
19811100,+0239
19811200,+0239
19811300,+0244
19811400,+0250
19811500,+0272
19811600,+0289
19811700,+0278
19811800,+0294
19811900,+0300
19812000,+0306
19812100,+0300
19812200,+0300
