YHM,temp
19450000,+0033
19450100,+0028
19450200,+0017
19450300,+0011
19450400,+0006
19450500,+0000
19450600,+0000
19450700,-0006
19450800,-0011
19450900,-0017
19451000,-0017
19451100,-0011
19451200,-0022
19451300,-0011
19451400,+0011
19451500,+0017
19451600,+0022
19451700,+0028
19451800,+0039
19451900,+0044
19452000,+0050
19452100,+0044
19452200,+0039
19452300,+0028
19460000,-0022
19460100,-0028
19460200,-0022
19460300,-0017
19460400,-0011
19460500,-0022
19460600,-0028
19460700,-0033
19460800,-0039
19460900,-0039
19461000,-0044
19461100,-0050
19461200,-0050
19461300,-0039
19461400,-0028
19461500,-0017
19461600,-0006
19461700,+0006
19461800,+0017
19461900,+0033
19462000,+0039
19462100,+0033
19462200,+0028
19462300,+0022
19470000,-0006
19470100,-0011
19470200,-0022
19470300,-0028
19470400,-0033
19470500,-0039
19470600,-0044
19470700,-0050
19470800,-0056
19470900,-0056
19471000,-0061
19471100,-0061
19471200,-0067
19471300,-0056
19471400,-0050
19471500,-0039
19471600,-0022
19471700,-0011
19471800,+0000
19471900,+0006
19472000,+0011
19472100,+0006
19472200,-0006
19472300,-0017
19480000,-0022
19480100,-0022
19480200,-0022
19480300,-0022
19480400,-0022
19480500,-0017
19480600,-0011
19480700,-0006
19480800,+0000
19480900,+0011
19481000,+0011
19481100,+0017
19481200,+0017
19481300,+0022
19481400,+0028
19481500,+0039
19481600,+0044
19481700,+0044
19481800,+0044
19481900,+0050
19482000,+0056
19482100,+0044
19482200,+0033
19482300,+0022
19490000,-0072
19490100,-0089
19490200,-0094
19490300,-0111
19490400,-0117
19490500,-0122
19490600,-0133
19490700,-0139
19490800,-0139
19490900,-0133
19491000,-0139
19491100,-0139
19491200,-0133
19491300,-0122
19491400,-0094
19491500,-0067
19491600,-0039
19491700,-0028
19491800,-0017
19491900,-0011
19492000,+0000
19492100,+0000
19492200,+0000
19492300,+0000
19500000,+0017
19500100,+0017
19500200,+0017
19500300,+0011
19500400,+0000
19500500,-0006
19500600,-0011
19500700,-0006
19500800,-0011
19500900,-0011
19501000,+0000
19501100,+0006
19501200,+0006
19501300,+0017
19501400,+0033
19501500,+0044
19501600,+0061
19501700,+0061
19501800,+0072
19501900,+0078
19502000,+0083
19502100,+0067
19502200,+0061
19502300,+0056
19510000,-0006
19510100,+0006
19510200,+0011
19510300,+0006
19510400,+0000
19510500,-0006
19510600,-0006
19510700,-0006
19510800,-0006
19510900,+0000
19511000,+0000
19511100,+0000
19511200,+0006
19511300,+0028
19511400,+0039
19511500,+0056
19511600,+0067
19511700,+0078
19511800,+0089
19511900,+0106
19512000,+0111
19512100,+0094
19512200,+0094
19512300,+0089
19520000,+0044
19520100,+0039
19520200,+0033
19520300,+0028
19520400,+0028
19520500,+0022
19520600,+0017
19520700,+0011
19520800,+0011
19520900,-0006
19521000,-0022
19521100,-0039
19521200,-0044
19521300,-0044
19521400,-0044
19521500,-0028
19521600,-0033
19521700,-0022
