YHM,temp
19730000,+0233
19730100,+0233
19730200,+0233
19730300,+0239
19730400,+0233
19730500,+0233
19730600,+0228
19730700,+0217
19730800,+0216
19730800,+0217
19730900,+0217
19731000,+0211
19731100,+0228
19731200,+0233
19731300,+0244
19731400,+0267
19731500,+0278
19731600,+0278
19731700,+0294
19731800,+0289
19731900,+0311
19732000,+0311
19732100,+0278
19732200,+0289
19732300,+0283
19740000,+0200
19740100,+0194
19740200,+0189
19740300,+0183
19740400,+0194
19740500,+0189
19740600,+0194
19740700,+0194
19740800,+0194
19740900,+0189
19741000,+0189
19741100,+0194
19741200,+0211
19741300,+0233
19741400,+0250
19741500,+0267
19741600,+0272
19741700,+0272
19741800,+0278
19741900,+0278
19742000,+0278
19742100,+0272
19742200,+0261
19742300,+0244
19750000,+0244
19750100,+0239
19750200,+0228
19750300,+0239
19750400,+0233
19750500,+0233
19750600,+0233
19750700,+0233
19750800,+0228
19750900,+0222
19751000,+0217
19751100,+0228
19751200,+0239
19751300,+0256
19751400,+0267
19751500,+0294
19751600,+0294
19751700,+0294
19751800,+0300
19751900,+0289
19752000,+0289
19752100,+0272
19752200,+0267
19752300,+0256
19760000,+0222
19760100,+0211
19760200,+0211
19760300,+0206
19760400,+0211
19760500,+0211
19760600,+0211
19760700,+0211
19760800,+0200
19760900,+0194
19761000,+0194
19761100,+0206
19761200,+0217
19761300,+0239
19761400,+0250
19761500,+0272
19761600,+0283
19761700,+0272
19761800,+0272
19761900,+0267
19762000,+0267
19762100,+0244
19762200,+0244
19762300,+0233
19770000,+0256
19770100,+0250
19770200,+0261
19770300,+0267
19770400,+0261
19770500,+0250
19770600,+0244
19770700,+0244
19770800,+0250
19770900,+0244
19771000,+0233
19771100,+0233
19771200,+0244
19771300,+0250
19771400,+0272
19771500,+0278
19771600,+0283
19771700,+0294
19771800,+0294
19771900,+0278
19772000,+0272
19772100,+0272
19772200,+0272
19772300,+0267
19780000,+0239
19780100,+0239
19780200,+0239
19780300,+0239
19780352,+0222
19780400,+0222
19780500,+0228
19780600,+0228
19780651,+0239
19780700,+0239
19780800,+0250
19780900,+0250
19781000,+0250
19781100,+0222
19781200,+0211
19781300,+0222
19781400,+0228
19781500,+0250
19781600,+0261
19781700,+0272
19781800,+0272
19781900,+0272
19782000,+0267
19782100,+0272
19782200,+0256
19782300,+0250
19790000,+0178
19790100,+0178
19790200,+0172
19790300,+0172
19790400,+0172
19790500,+0172
19790600,+0167
19790700,+0161
19790900,+0161
19791000,+0156
19791200,+0150
19791300,+0150
19791400,+0150
19791500,+0156
19791600,+0156
19791700,+0156
19791800,+0156
19791900,+0156
19792000,+0150
19792100,+0144
19792200,+0139
19792300,+0139
19800000,+0261
19800100,+0261
19800200,+0256
19800300,+0278
19800400,+0250
19800500,+0239
19800600,+0256
19800700,+0250
19800800,+0250
19800900,+0244
19801000,+0244
19801100,+0244
19801200,+0244
19801300,+0244
19801400,+0256
19801500,+0256
19801600,+0278
19801700,+0289
19801800,+0300
19801900,+0311
19802000,+0306
19802100,+0300
19802200,+0306
19802300,+0300
19810000,+0250
19810100,+0256
19810200,+0256
19810300,+0261
19810400,+0250
19810500,+0250
19810600,+0239
19810700,+0244
19810800,+0239
19810900,+0233
19811000,+0233
19811100,+0239
19811200,+0244
19811300,+0250
19811400,+0244
19811500,+0233
19811600,+0228
19811700,+0228
19811800,+0228
19811900,+0233
19812000,+0233
19812100,+0228
19812200,+0228
19812300,+0228
19820000,+0167
19820100,+0167
19820200,+0167
19820300,+0167
19820400,+0172
19820500,+0172
19820600,+0178
19820700,+0178
19820800,+0178
19820900,+0167
19821000,+0167
19821100,+0167
19821200,+0178
19821300,+0183
19821400,+0194
19821500,+0211
19821600,+0228
19821700,+0239
19821800,+0250
19821900,+0261
19822000,+0250
19822100,+0250
19822200,+0256
19822300,+0239
19830000,+0217
19830100,+0217
19830200,+0217
19830300,+0217
19830400,+0217
19830500,+0228
19830600,+0222
19830700,+0228
19830800,+0233
19830900,+0228
