YHM,temp
19440000,+0224
19440100,+0224
19440200,+0224
19440300,+0235
19440400,+0202
19440500,+0169
19440600,+0202
19440700,+0196
19440800,+0224
19440900,+0268
19441000,+0291
19441100,+0296
19441200,+0280
19441300,+0274
19441400,+0252
19441500,+0246
19441600,+0241
19441700,+0230
19441800,+0224
19441900,+0224
19442000,+0257
19442100,+0263
19442200,+0218
19442300,+0202
19450000,+0119
19450100,+0113
19450200,+0107
19450300,+0107
19450400,+0107
19450500,+0102
19450600,+0113
19450700,+0141
19450800,+0135
19450900,+0157
19451000,+0163
19451100,+0169
19451200,+0180
19451300,+0180
19451400,+0185
19451500,+0180
19451600,+0169
19451700,+0157
19451800,+0146
19451900,+0141
19452000,+0130
19452100,+0130
19452200,+0124
19452300,+0124
19460000,+0091
19460100,+0096
19460200,+0091
19460300,+0085
19460400,+0080
19460500,+0074
19460600,+0080
19460700,+0080
19460800,+0096
19460900,+0107
19461000,+0119
19461100,+0130
19461200,+0135
19461300,+0135
19461400,+0135
19461500,+0119
19461600,+0102
19461700,+0096
19461800,+0107
19461900,+0107
19462000,+0102
19462100,+0102
19462200,+0091
19462300,+0085
19501200,+0189
19511200,+0200
19521200,+0211
19570000,+0128
19570300,+0128
19570600,+0111
19570900,+0200
19571200,+0228
19571500,+0222
19571800,+0172
19580000,+0111
19580600,+0111
19581200,+0189
19581800,+0139
19590000,+0078
19591200,+0122
19591800,+0122
19600000,+0128
19600600,+0100
19601200,+0228
19601800,+0172
19610000,+0100
19610600,+0100
19611200,+0150
19620000,+0161
19620600,+0161
19621200,+0239
19621800,+0161
19630000,+0122
19630300,+0111
19630600,+0128
19630900,+0178
19631200,+0189
19631500,+0189
19631800,+0161
19632100,+0150
19640000,+0128
19640600,+0128
19640900,+0200
19641200,+0222
19641500,+0222
19641800,+0172
19642100,+0161
19650000,+0111
19650300,+0100
19650600,+0111
19650900,+0172
19651200,+0189
19651500,+0172
19651800,+0139
19652100,+0128
19660000,+0122
19660300,+0128
19660600,+0161
19660900,+0178
19661200,+0211
19661500,+0189
19661800,+0150
19662100,+0128
19730000,+0150
19730200,+0140
19730300,+0130
19730500,+0170
19730900,+0270
19731000,+0280
19731100,+0300
19731200,+0310
19731300,+0300
19731400,+0300
19731500,+0310
19731600,+0270
19731700,+0240
19731800,+0230
19731900,+0200
19732000,+0210
19732100,+0240
19732200,+0230
19740000,+0150
19740300,+0130
19740600,+0140
19740900,+0180
19741200,+0200
19741300,+0200
19741400,+0200
19741500,+0190
19741700,+0160
19741800,+0160
19741900,+0150
19742000,+0150
19742100,+0140
19742300,+0130
19750000,+0120
19750100,+0120
19750200,+0120
19750300,+0120
19750400,+0110
19750500,+0120
19750600,+0140
19750700,+0170
19750800,+0180
19750900,+0190
19751000,+0200
19751030,+0200
19751200,+0210
19751300,+0220
19751400,+0210
19751500,+0210
19751700,+0170
19751800,+0160
19752000,+0140
19752100,+0130
19752200,+0120
19752300,+0120
19760000,+0100
19760100,+0100
19760200,+0090
19760300,+0090
19760400,+0080
19760500,+0080
19760600,+0120
19760800,+0150
19760900,+0150
19761100,+0170
19761200,+0180
19761300,+0180
19761400,+0180
19761600,+0150
19761700,+0190
19761800,+0140
19761900,+0120
19762000,+0120
19762100,+0120
19762200,+0110
19762300,+0100
19770000,+0130
19770200,+0120
19770300,+0110
19770400,+0110
19770500,+0120
19770600,+0130
19770700,+0160
19770800,+0170
19770900,+0180
19771200,+0210
19771400,+0220
19771500,+0210
19771600,+0190
19771700,+0170
19771800,+0160
19771900,+0150
19772000,+0140
19772100,+0140
19772200,+0140
19772300,+0140
19780000,+0140
19780100,+0140
19780200,+0140
19780300,+0140
19780400,+0130
19780500,+0130
19780700,+0150
19780800,+0160
19780900,+0170
19781000,+0180
19781300,+0180
19781500,+0170
19781600,+0150
19781800,+0130
19781900,+0130
19782000,+0120
19782100,+0120
19782200,+0110
19782300,+0110
19790000,+0160
19790100,+0150
19790200,+0160
19790300,+0150
19790400,+0140
19790500,+0140
19790600,+0170
19790700,+0200
19790800,+0210
19790900,+0220
19791100,+0250
19791200,+0250
19791300,+0250
19791500,+0240
19791700,+0200
19791800,+0190
19792000,+0150
19792100,+0140
19792300,+0130
19800000,+0140
19800100,+0140
19800200,+0130
19800300,+0130
19800500,+0120
19800600,+0130
19800700,+0140
19800800,+0160
19800900,+0170
19801000,+0180
19801200,+0200
19801300,+0200
19801500,+0190
19801600,+0170
19801700,+0140
19801800,+0140
19801900,+0130
19802000,+0130
19802100,+0130
19802200,+0120
19802300,+0120
19810000,+0120
19810200,+0110
19810500,+0120
19810600,+0120
19811100,+0160
19811200,+0160
19811800,+0130
19811900,+0120
19812100,+0120
19812200,+0110
19812300,+0110
19820000,+0118
19820200,+0090
19820330,+0090
19820500,+0080
19820600,+0114
19820700,+0130
19820800,+0160
19820900,+0168
19821200,+0168
19821300,+0180
19821400,+0170
19821423,+0160
19821500,+0148
19821600,+0140
19821800,+0130
19821900,+0120
19822000,+0110
19822100,+0110
19822300,+0090
19830000,+0140
19830100,+0150
19830200,+0150
19830300,+0130
19830400,+0120
19830500,+0120
19830600,+0142
19830700,+0150
19830900,+0181
19831200,+0211
19831300,+0220
19831400,+0220
19831500,+0210
19831600,+0200
19831800,+0172
19832100,+0136
19832200,+0130
19832300,+0130
19840000,+0094
19840100,+0090
19840200,+0090
19840300,+0080
19840400,+0080
19840500,+0070
19840600,+0093
19840900,+0160
19841000,+0170
19841100,+0170
19841200,+0174
19841400,+0180
19841500,+0172
19841600,+0160
19841700,+0150
19841800,+0140
19841900,+0130
19842000,+0120
19842100,+0116
19842200,+0110
19850000,+0102
19850100,+0100
19850200,+0090
19850300,+0090
19850500,+0090
19850600,+0107
19850700,+0120
19850900,+0150
19851000,+0170
19851100,+0180
19851200,+0192
19851400,+0190
19851500,+0190
19851600,+0170
19851800,+0163
19851900,+0160
19852000,+0160
