year,hour,obs,D1,D7,D30,D365
1931,0,,,,,
1931,1,,,,,
1931,2,,,,,
1931,3,,,,,
1931,4,,,,,
1931,5,,,,,
1931,6,,,,,
1931,7,,,,,
1931,8,,,,,
1931,9,,,,,
1931,10,,,,,
1931,11,,,,,
1931,12,,,,,
1931,13,,,,,
1931,14,,,,,
1931,15,,,,,
1931,16,,,,,
1931,17,,,,,
1931,18,,,,,
1931,19,,,,,
1931,20,,,,,
1931,21,,,,,
1931,22,,,,,
1931,23,,,,,
1932,0,,,,,
1932,1,,,,,
1932,2,,,,,
1932,3,,,,,
1932,4,,,,,
1932,5,,,,,
1932,6,,,,,
1932,7,,,,,
1932,8,,,,,
1932,9,,,,,
1932,10,,,,,
1932,11,,,,,
1932,12,,,,,
1932,13,,,,,
1932,14,,,,,
1932,15,,,,,
1932,16,,,,,
1932,17,,,,,
1932,18,,,,,
1932,19,,,,,
1932,20,,,,,
1932,21,,,,,
1932,22,,,,,
1932,23,,,,,
1933,0,283,267,292,286,
1933,1,267,263,292,286,
1933,2,244,262,291,286,
1933,3,222,260,291,286,
1933,4,222,259,290,285,
1933,5,211,258,290,285,
1933,6,200,257,290,285,
1933,7,206,257,290,285,
1933,8,189,256,289,285,
1933,9,200,254,289,285,
1933,10,200,254,289,285,
1933,11,200,252,289,284,
1933,12,200,251,289,284,
1933,13,206,250,289,284,
1933,14,206,249,289,284,
1933,15,217,248,289,284,
1933,16,228,245,288,284,
1933,17,233,244,288,284,
1933,18,256,242,287,283,
1933,19,261,240,287,283,
1933,20,272,238,286,283,
1933,21,289,236,286,283,
1933,22,278,234,285,283,
1933,23,283,232,285,282,
1934,0,350,251,254,271,
1934,1,311,251,254,271,
1934,2,261,251,254,271,
1934,3,244,251,254,271,
1934,4,228,251,255,270,
1934,5,217,251,255,270,
1934,6,206,251,255,270,
1934,7,222,252,255,270,
1934,8,200,253,256,270,
1934,9,194,254,256,270,
1934,10,189,255,257,270,
1934,11,172,255,257,270,
1934,12,183,256,257,269,
1934,13,161,256,258,269,
1934,14,161,256,258,269,
1934,15,211,256,258,269,
1934,16,250,256,258,269,
1934,17,311,256,258,269,
1934,18,339,257,259,269,
1934,19,344,258,259,269,
1934,20,378,259,259,269,
1934,21,394,261,260,269,
1934,22,383,261,260,269,
1934,23,400,263,260,269,
1935,0,333,241,262,274,206
1935,1,317,241,262,274,206
1935,2,267,241,262,274,206
1935,3,239,241,262,274,206
1935,4,222,241,262,274,206
1935,5,194,240,261,273,206
1935,6,183,240,261,273,206
1935,7,183,240,261,273,206
1935,8,161,240,260,273,206
1935,9,161,240,260,273,206
1935,10,161,240,260,273,206
1935,11,150,240,260,273,206
1935,12,144,240,259,273,206
1935,13,133,241,259,273,206
1935,14,150,241,259,272,206
1935,15,206,241,259,272,206
1935,16,256,241,259,272,206
1935,17,289,241,259,272,206
1935,18,306,241,259,272,206
1935,19,361,243,259,272,206
1935,20,350,243,259,272,206
1935,21,344,243,260,272,206
1935,22,333,242,259,272,206
1935,23,344,241,259,272,206
1936,0,311,219,225,263,211
1936,1,300,219,225,263,211
1936,2,244,220,225,263,211
1936,3,228,221,226,263,211
1936,4,217,223,226,263,211
1936,5,194,223,226,263,211
1936,6,178,224,226,262,211
1936,7,167,224,226,262,211
1936,8,172,225,226,262,211
1936,9,156,225,227,262,211
1936,10,144,224,227,262,211
1936,11,139,224,227,262,211
1936,12,133,223,227,262,211
1936,13,128,222,227,262,211
1936,14,133,222,227,262,211
1936,15,172,222,227,262,211
1936,16,228,223,227,262,211
1936,17,278,224,227,262,211
1936,18,300,225,227,262,211
1936,19,317,225,227,262,211
1936,20,322,226,227,262,211
1936,21,328,226,227,262,211
1936,22,339,227,227,261,211
1936,23,333,228,228,261,211
1937,0,289,211,249,283,204
1937,1,261,211,249,283,204
1937,2,239,211,248,283,204
1937,3,211,211,248,283,204
1937,4,194,210,248,283,204
1937,5,172,210,247,283,204
1937,6,167,210,246,283,204
1937,7,161,210,246,282,204
1937,8,156,210,245,282,204
1937,9,150,210,245,282,204
1937,10,133,210,244,282,204
1937,11,128,210,243,282,204
1937,12,122,209,243,282,204
1937,13,117,209,242,281,204
1937,14,117,208,241,281,204
1937,15,167,208,241,281,204
1937,16,222,208,240,281,204
1937,17,244,208,240,281,204
1937,18,278,209,239,281,204
1937,19,283,209,239,281,204
1937,20,306,210,239,280,204
1937,21,322,210,239,280,204
1937,22,328,211,239,280,204
1937,23,333,212,239,280,204
1938,0,306,243,264,284,210
1938,1,289,243,264,284,210
1938,2,261,243,264,284,210
1938,3,244,243,263,284,210
1938,4,222,242,263,284,210
1938,5,211,242,263,284,210
1938,6,211,242,262,284,210
1938,7,189,241,262,283,210
1938,8,183,239,262,283,210
1938,9,172,238,262,283,210
1938,10,167,236,261,283,210
1938,11,156,234,261,283,210
1938,12,133,233,260,283,210
1938,13,144,233,260,283,210
1938,14,144,232,260,282,210
1938,15,178,232,259,282,210
1938,16,211,230,259,282,210
1938,17,244,230,258,282,210
1938,18,250,229,258,282,210
1938,19,272,228,257,282,210
1938,20,283,227,257,282,210
1938,21,289,226,257,282,210
1938,22,294,224,256,282,210
1938,23,283,222,256,282,210
1939,0,272,188,212,259,207
1939,1,239,189,212,259,207
1939,2,217,190,212,259,207
1939,3,189,191,212,259,207
1939,4,167,191,212,259,207
1939,5,156,192,211,259,207
1939,6,156,193,211,259,207
1939,7,133,193,211,259,207
1939,8,122,193,211,259,206
1939,9,117,193,210,258,206
1939,10,117,193,210,258,206
1939,11,117,194,210,258,206
1939,12,117,194,210,258,206
1939,13,106,195,210,258,206
1939,14,128,195,209,258,206
1939,15,183,196,209,258,206
1939,16,217,196,209,258,206
1939,17,244,197,209,258,206
1939,18,261,197,209,258,206
1939,19,283,198,209,258,206
1939,20,300,198,208,258,206
1939,21,306,198,208,258,206
1939,22,306,198,208,258,206
1939,23,306,198,208,258,206
1940,0,267,208,254,283,223
1940,1,261,218,253,283,223
1940,2,239,220,253,283,223
1940,3,222,221,253,282,223
1940,4,217,222,252,282,223
1940,5,206,222,252,282,223
1940,6,200,222,252,282,223
1940,7,194,222,251,282,223
1940,8,189,222,251,282,223
1940,9,189,222,251,282,223
1940,10,178,221,250,282,223
1940,11,167,220,250,281,223
1940,12,161,218,250,281,223
1940,13,167,217,249,281,223
1940,14,161,216,249,281,223
1940,15,194,215,249,281,223
1940,16,206,215,248,281,223
1940,17,244,216,248,281,223
1940,18,267,217,248,281,223
1940,19,278,219,247,281,223
1940,20,294,220,247,280,223
1940,21,311,222,247,280,223
1940,22,328,225,247,280,223
1940,23,328,228,247,280,223
1941,0,289,193,204,246,203
1941,1,250,195,204,245,203
1941,2,211,197,204,245,203
1941,3,217,199,204,245,203
1941,4,217,201,204,245,203
1941,5,194,203,204,245,203
1941,6,189,205,204,245,203
1941,7,156,206,204,245,203
1941,8,144,207,204,245,203
1941,9,133,207,204,244,203
1941,10,150,208,203,244,203
1941,11,139,208,203,244,203
1941,12,128,209,203,244,203
1941,13,122,208,203,244,203
1941,14,139,208,203,244,203
1941,15,183,208,202,244,203
1941,16,211,208,202,244,203
1941,17,228,208,202,244,203
1941,18,244,208,202,244,203
1941,19,256,207,202,243,203
1941,20,256,206,202,243,203
1941,21,267,205,202,243,203
1941,22,267,204,202,243,203
1941,23,272,203,202,243,203
1942,0,356,249,264,279,204
1942,1,300,249,264,279,204
1942,2,256,250,264,279,204
1942,3,250,250,264,278,204
1942,4,211,250,263,278,204
1942,5,250,251,264,278,204
1942,6,228,252,263,278,204
1942,7,228,254,263,278,204
1942,8,228,256,263,278,204
1942,9,217,258,263,278,204
1942,10,211,260,263,278,204
1942,11,194,262,263,278,204
1942,12,194,263,262,278,204
1942,13,172,264,262,278,204
1942,14,211,265,262,278,204
1942,15,272,267,262,278,204
1942,16,306,269,262,278,204
1942,17,311,270,262,278,204
1942,18,317,270,262,278,204
1942,19,339,270,261,278,204
1942,20,333,270,261,278,204
1942,21,339,269,261,278,204
1942,22,328,267,261,278,204
1942,23,311,265,261,278,204
1943,0,333,259,268,282,216
1943,1,278,259,268,282,216
1943,2,250,259,268,282,216
1943,3,233,258,268,282,216
1943,4,217,256,268,282,216
1943,5,222,255,268,282,216
1943,6,211,252,268,282,216
1943,7,194,251,268,282,216
1943,8,200,250,268,282,216
1943,9,183,248,268,282,216
1943,10,178,246,268,282,216
1943,11,189,245,268,282,216
1943,12,178,244,268,282,216
1943,13,178,243,268,282,216
1943,14,206,243,268,282,216
1943,15,256,242,268,282,216
1943,16,294,242,268,282,216
1943,17,311,242,268,282,216
1943,18,322,243,268,282,216
1943,19,339,243,268,282,216
1943,20,350,243,268,282,216
1943,21,344,243,268,281,216
1943,22,350,256,268,281,216
1943,23,344,257,268,281,216
1944,0,328,227,229,270,200
1944,1,272,228,230,270,200
1944,2,233,228,229,269,200
1944,3,211,228,229,269,200
1944,4,194,228,229,269,200
1944,5,172,227,228,269,200
1944,6,172,227,228,269,200
1944,7,156,226,228,269,200
1944,8,144,225,227,268,200
1944,9,144,225,227,268,200
1944,10,133,225,227,268,200
1944,11,122,224,226,268,200
1944,12,117,223,226,268,200
1944,13,117,223,226,267,200
1944,14,161,223,225,267,200
1944,15,206,223,225,267,200
1944,16,256,223,225,267,200
1944,17,283,223,225,267,200
1944,18,289,223,225,267,200
1944,19,317,223,225,267,200
1944,20,322,223,225,267,200
1944,21,339,223,225,267,200
1944,22,356,224,225,267,200
1944,23,356,225,225,267,200
1945,0,222,270,243,274,205
1945,1,206,266,243,273,205
1945,2,211,262,243,273,205
1945,3,211,258,243,273,205
1945,4,206,255,243,273,205
1945,5,200,253,243,273,205
1945,6,200,251,243,273,205
1945,7,194,250,243,272,205
1945,8,183,248,243,272,205
1945,9,183,245,243,272,205
1945,10,178,240,244,272,205
1945,11,178,239,244,272,205
1945,12,178,237,244,272,205
1945,13,172,234,245,272,205
1945,14,189,232,245,272,205
1945,15,228,230,245,272,205
1945,16,278,230,245,272,205
1945,17,289,229,246,271,205
1945,18,306,228,246,271,205
1945,19,311,227,246,271,205
1945,20,322,228,246,271,205
1945,21,322,231,247,271,205
1945,22,328,232,247,271,205
1945,23,328,234,247,271,205
1946,0,261,185,232,274,210
1946,1,239,186,231,274,210
1946,2,228,188,231,274,210
1946,3,183,188,230,274,210
1946,4,172,188,230,274,210
1946,5,167,188,229,274,210
1946,6,161,189,229,274,210
1946,7,172,191,228,273,210
1946,8,161,192,228,273,210
1946,9,144,192,227,273,210
1946,10,133,192,226,273,210
1946,11,128,192,226,273,210
1946,12,117,192,225,273,210
1946,13,111,192,224,273,210
1946,14,150,193,224,272,210
1946,15,172,193,223,272,210
1946,16,189,193,223,272,210
1946,17,206,193,223,272,210
1946,18,217,193,222,272,210
1946,19,233,192,222,272,210
1946,20,239,191,222,271,210
1946,21,244,190,222,271,210
1946,22,239,189,221,271,210
1946,23,239,188,221,271,210
1947,0,317,268,281,289,213
1947,1,283,266,281,288,213
1947,2,267,265,280,288,213
1947,3,261,265,280,288,213
1947,4,267,264,281,288,213
1947,5,256,265,281,288,213
1947,6,244,265,281,288,213
1947,7,233,265,281,288,213
1947,8,233,266,281,288,213
1947,9,222,267,281,288,213
1947,10,211,267,281,288,213
1947,11,200,266,281,288,213
1947,12,206,266,282,287,213
1947,13,194,265,281,287,213
1947,14,200,264,281,287,213
1947,15,239,264,281,287,213
1947,16,267,264,281,287,213
1947,17,283,264,281,287,213
1947,18,300,264,281,287,213
1947,19,317,263,280,287,213
1947,20,333,263,280,287,213
1947,21,344,264,280,287,213
1947,22,339,264,280,287,213
1947,23,322,264,279,287,213
1948,0,300,240,265,285,208
1948,1,272,239,265,285,208
1948,2,239,238,265,285,208
1948,3,233,237,265,285,208
1948,4,228,237,265,285,208
1948,5,211,237,264,285,208
1948,6,206,237,264,284,208
1948,7,194,237,264,284,208
1948,8,200,238,264,284,208
1948,9,194,238,264,284,208
1948,10,183,239,264,284,208
1948,11,178,240,264,284,208
1948,12,172,240,264,284,208
1948,13,172,240,264,284,208
1948,14,189,240,264,284,208
1948,15,217,240,263,284,208
1948,16,244,240,263,284,208
1948,17,261,240,263,284,208
1948,18,278,239,262,283,208
1948,19,300,239,262,283,208
1948,20,311,239,262,283,208
1948,21,322,239,262,283,208
1948,22,333,240,261,283,208
1948,23,317,240,261,283,208
1949,0,317,236,268,289,206
1949,1,300,239,268,289,206
1949,2,256,239,268,288,206
1949,3,256,241,267,288,206
1949,4,239,242,267,288,206
1949,5,228,243,267,288,206
1949,6,222,244,267,288,206
1949,7,217,245,266,288,206
1949,8,211,246,266,288,206
1949,9,206,248,266,288,206
1949,10,206,249,265,288,206
1949,11,194,250,265,288,206
1949,12,194,251,265,288,206
1949,13,172,251,264,288,206
1949,14,200,252,264,287,206
1949,15,222,251,264,287,206
1949,16,261,252,263,287,206
1949,17,278,251,263,287,206
1949,18,306,252,263,287,206
1949,19,317,253,263,287,206
1949,20,322,254,263,287,206
1949,21,333,254,263,287,206
1949,22,339,255,263,287,206
1949,23,339,256,262,287,206
1950,0,356,275,266,261,214
1950,1,328,275,266,261,214
1950,2,300,275,266,261,214
1950,3,278,275,266,261,214
1950,4,256,275,266,261,214
1950,5,250,276,266,261,214
1950,6,250,277,266,261,214
1950,7,222,277,266,261,214
1950,8,222,278,266,261,214
1950,9,217,278,266,261,214
1950,10,206,278,266,261,214
1950,11,194,277,266,260,214
1950,12,200,277,266,260,214
1950,13,189,277,266,260,214
1950,14,200,278,266,260,214
1950,15,250,278,266,260,214
1950,16,272,277,266,260,214
1950,17,306,277,266,260,214
1950,18,333,277,266,260,214
1950,19,339,277,265,260,214
1950,20,356,276,265,260,214
1950,21,350,275,265,260,214
1950,22,356,275,265,260,214
1950,23,350,274,265,260,214
1951,0,289,225,250,278,218
1951,1,267,226,250,278,218
1951,2,244,226,250,278,218
1951,3,228,226,249,278,218
1951,4,200,226,248,278,218
1951,5,172,225,248,278,218
1951,6,167,223,247,277,218
1951,7,194,224,247,277,218
1951,8,178,224,246,277,218
1951,9,167,224,246,277,218
1951,10,161,224,245,277,218
1951,11,150,223,245,277,218
1951,12,144,223,245,277,218
1951,13,139,222,244,277,218
1951,14,156,222,244,276,218
1951,15,194,221,244,276,218
1951,16,244,222,244,276,218
1951,17,267,222,244,276,218
1951,18,283,223,244,276,218
1951,19,300,223,244,276,218
1951,20,311,223,244,276,218
1951,21,317,224,245,276,218
1951,22,322,225,245,276,218
1951,23,322,226,245,276,218
1952,0,361,272,278,290,213
1952,1,322,272,279,290,213
1952,2,283,272,279,290,213
1952,3,256,272,278,290,213
1952,4,267,272,279,290,213
1952,5,244,272,279,290,213
1952,6,217,271,278,290,213
1952,7,233,271,279,290,213
1952,8,222,272,279,290,213
1952,9,217,272,279,290,213
1952,10,211,273,279,289,213
1952,11,211,273,279,289,213
1952,12,194,273,279,289,213
1952,13,189,273,279,289,213
1952,14,206,274,279,289,213
1952,15,233,274,279,289,213
1952,16,272,274,279,289,213
1952,17,300,274,279,289,213
1952,18,317,274,279,289,213
1952,19,350,274,279,288,213
1952,20,361,274,279,288,213
1952,21,372,274,279,288,213
1952,22,378,274,279,288,213
1952,23,372,274,279,288,213
1953,0,328,277,271,290,212
1953,1,294,276,271,289,212
1953,2,283,276,272,289,212
1953,3,278,276,272,289,212
1953,4,239,275,272,289,212
1953,5,222,274,272,289,212
1953,6,211,272,272,289,212
1953,7,206,271,272,289,212
1953,8,206,270,272,289,212
1953,9,189,269,272,289,212
1953,10,194,268,273,289,212
1953,11,183,267,273,288,212
1953,12,178,265,273,288,212
1953,13,167,262,273,288,212
1953,14,244,262,274,288,212
1953,15,272,262,274,288,212
1953,16,289,262,274,288,212
1953,17,300,262,274,288,212
1953,18,317,262,275,288,212
1953,19,322,261,275,288,212
1953,20,333,261,275,288,212
1953,21,333,261,275,288,212
1953,22,339,261,275,288,212
1953,23,333,261,274,288,212
1954,0,339,264,264,294,219
1954,1,317,264,263,294,219
1954,2,300,265,263,294,219
1954,3,289,266,263,294,219
1954,4,278,267,263,294,219
1954,5,261,267,263,294,219
1954,6,244,268,263,294,219
1954,7,239,268,263,294,219
1954,8,228,269,263,294,219
1954,9,222,269,263,294,219
1954,10,222,270,264,293,219
1954,11,217,271,264,293,219
1954,12,217,272,264,293,219
1954,13,211,272,264,293,219
1954,14,217,272,264,293,219
1954,15,250,273,264,293,219
1954,16,267,272,264,293,219
1954,17,283,272,264,293,219
1954,18,300,272,264,293,219
1954,19,317,272,264,293,219
1954,20,328,273,264,293,219
1954,21,339,273,264,293,219
1954,22,344,274,264,293,219
1954,23,350,274,264,293,219
1955,0,300,247,261,277,212
1955,1,283,247,260,277,212
1955,2,272,247,260,277,212
1955,3,250,246,260,277,212
1955,4,233,246,260,277,212
1955,5,211,245,260,277,212
1955,6,206,243,260,277,212
1955,7,194,242,260,276,212
1955,8,189,241,260,276,212
1955,9,189,240,260,276,212
1955,10,178,239,260,276,212
1955,11,167,237,259,276,212
1955,12,161,236,259,276,212
1955,13,156,235,259,276,212
1955,14,161,233,259,276,212
1955,15,194,232,259,275,212
1955,16,239,233,259,275,212
1955,17,283,234,259,275,212
1955,18,306,235,259,275,212
1955,19,311,236,259,275,212
1955,20,317,237,259,275,212
1955,21,328,239,259,275,212
1955,22,333,240,258,275,212
1955,23,333,241,258,275,212
1956,0,333,260,267,288,217
1956,1,317,261,267,288,217
1956,2,294,261,266,288,217
1956,3,272,260,266,288,217
1956,4,256,260,266,288,217
1956,5,244,259,266,287,217
1956,6,239,260,266,287,217
1956,7,222,259,265,287,217
1956,8,211,259,265,287,217
1956,9,200,259,265,287,217
1956,10,194,258,265,287,217
1956,11,200,258,265,287,217
1956,12,189,259,265,287,217
1956,13,178,259,265,286,217
1956,14,183,259,264,286,217
1956,15,222,259,264,286,217
1956,16,267,260,264,286,217
1956,17,289,260,264,286,217
1956,18,306,260,264,286,217
1956,19,328,261,264,286,217
1956,20,356,262,264,286,217
1956,21,356,263,264,286,217
1956,22,361,265,264,286,217
1956,23,356,266,264,286,217
1957,0,317,257,273,281,216
1957,1,306,258,272,281,216
1957,2,289,260,272,281,216
1957,3,278,260,272,280,216
1957,4,267,261,272,280,216
1957,5,267,263,272,280,216
1957,6,261,264,272,280,216
1957,7,256,265,272,280,216
1957,8,250,266,271,280,216
1957,9,261,268,271,280,216
1957,10,250,270,271,280,216
1957,11,239,270,271,280,216
1957,12,233,271,271,280,216
1957,13,228,272,272,280,216
1957,14,228,272,272,280,216
1957,15,244,272,272,280,216
1957,16,256,272,271,280,216
1957,17,261,272,271,280,216
1957,18,278,271,270,280,216
1957,19,278,271,270,280,216
1957,20,283,270,270,279,216
1957,21,294,269,269,279,216
1957,22,294,268,269,279,216
1957,23,300,267,268,279,216
1958,0,222,233,263,289,221
1958,1,222,230,262,289,221
1958,2,211,227,262,288,221
1958,3,206,223,262,288,221
1958,4,211,221,262,288,221
1958,5,206,219,261,288,221
1958,6,200,217,261,288,221
1958,7,206,216,261,288,221
1958,8,200,215,261,287,221
1958,9,194,214,261,287,221
1958,10,189,213,261,287,221
1958,11,194,212,261,287,221
1958,12,194,211,261,287,221
1958,13,200,210,261,287,221
1958,14,206,210,261,287,221
1958,15,211,211,261,287,221
1958,16,217,211,261,287,221
1958,17,233,212,261,286,221
1958,18,244,213,260,286,221
1958,19,261,215,260,286,221
1958,20,272,217,260,286,221
1958,21,283,219,260,286,221
1958,22,278,220,260,285,221
1958,23,278,222,260,285,221
1959,0,294,209,200,263,225
1959,1,278,210,199,263,225
1959,2,261,211,199,263,225
1959,3,244,211,199,263,225
1959,4,228,213,199,262,225
1959,5,217,214,198,262,225
1959,6,206,215,198,262,225
1959,7,194,215,198,262,225
1959,8,183,216,198,262,225
1959,9,161,216,197,262,225
1959,10,172,217,197,261,225
1959,11,167,218,197,261,225
1959,12,161,219,197,261,225
1959,13,167,220,196,261,225
1959,14,161,222,196,261,225
1959,15,178,222,196,261,225
1959,16,194,223,196,260,225
1959,17,228,223,196,260,225
1959,18,250,224,196,260,225
1959,19,261,224,196,260,225
1959,20,272,224,196,260,225
1959,21,289,224,195,260,225
1959,22,294,223,195,260,225
1959,23,300,223,196,259,225
1960,0,339,257,267,290,222
1960,1,328,258,267,290,222
1960,2,289,258,267,290,222
1960,3,272,258,266,290,222
1960,4,267,258,266,290,222
1960,5,256,258,266,290,222
1960,6,233,258,266,290,222
1960,7,222,258,266,290,222
1960,8,217,258,266,290,222
1960,9,211,258,266,289,222
1960,10,211,259,266,289,222
1960,11,200,259,266,289,222
1960,12,194,259,266,289,222
1960,13,189,259,266,289,222
1960,14,178,259,265,289,222
1960,15,206,259,265,289,222
1960,16,233,259,265,289,222
1960,17,267,260,265,289,222
1960,18,289,260,265,289,222
1960,19,311,260,265,289,222
1960,20,328,260,265,289,222
1960,21,339,261,265,289,222
1960,22,344,261,265,289,222
1960,23,350,261,265,289,222
1961,0,339,236,247,264,215
1961,1,322,236,247,264,215
1961,2,283,237,247,264,215
1961,3,250,237,247,264,215
1961,4,239,237,247,263,215
1961,5,217,238,246,263,215
1961,6,217,239,246,263,215
1961,7,217,240,246,263,215
1961,8,194,241,246,263,215
1961,9,178,241,246,263,215
1961,10,167,242,246,263,215
1961,11,167,242,245,263,215
1961,12,156,242,245,263,215
1961,13,161,243,245,263,215
1961,14,156,244,245,263,215
1961,15,189,244,245,263,215
1961,16,228,244,244,263,215
1961,17,256,244,244,262,215
1961,18,289,244,244,262,215
1961,19,306,245,244,262,215
1961,20,322,245,244,262,215
1961,21,333,245,244,262,215
1961,22,333,244,244,262,215
1961,23,339,244,244,262,215
1962,0,250,221,255,283,213
1962,1,239,218,255,283,213
1962,2,222,215,254,283,213
1962,3,217,212,254,283,213
1962,4,200,209,254,283,213
1962,5,178,206,253,283,213
1962,6,156,203,253,282,213
1962,7,183,202,253,282,213
1962,8,133,199,252,282,213
1962,9,122,196,252,282,213
1962,10,117,194,252,282,213
1962,11,106,191,251,281,213
1962,12,117,189,251,281,213
1962,13,100,187,250,281,213
1962,14,100,185,250,281,213
1962,15,139,184,249,281,213
1962,16,167,184,249,280,213
1962,17,211,184,248,280,212
1962,18,239,185,248,280,212
1962,19,250,186,248,280,212
1962,20,272,187,248,280,212
1962,21,283,188,247,280,212
1962,22,283,189,247,280,212
1962,23,283,190,247,280,212
1963,0,333,278,283,295,218
1963,1,322,278,282,295,218
1963,2,294,278,282,295,218
1963,3,283,277,282,295,218
1963,4,278,277,282,295,218
1963,5,267,277,282,295,218
1963,6,250,276,282,295,218
1963,7,250,276,282,295,218
1963,8,244,276,282,295,218
1963,9,222,275,282,295,218
1963,10,228,275,282,295,218
1963,11,222,275,282,295,218
1963,12,206,275,282,295,218
1963,13,183,273,282,295,218
1963,14,189,272,282,295,218
1963,15,228,272,281,294,218
1963,16,256,271,281,294,218
1963,17,300,271,281,294,218
1963,18,322,272,281,294,218
1963,19,333,272,281,294,218
1963,20,350,273,280,294,218
1963,21,361,274,280,294,218
1963,22,356,275,280,294,218
1963,23,356,276,280,294,218
1964,0,356,283,264,269,205
1964,1,339,283,264,269,205
1964,2,306,282,264,269,205
1964,3,294,283,264,269,205
1964,4,283,283,265,269,205
1964,5,256,283,265,268,205
1964,6,244,283,265,268,205
1964,7,244,283,265,268,205
1964,8,239,283,265,268,205
1964,9,228,284,265,268,205
1964,10,228,284,265,268,205
1964,11,217,284,265,268,205
