YHM,temp
19480000,+0128
19480100,+0117
19480200,+0111
19480300,+0100
19480400,+0100
19480500,+0106
19480600,+0106
19480700,+0111
19480800,+0111
19480900,+0106
19481000,+0106
19481100,+0106
19481200,+0111
19481300,+0094
19481400,+0094
19481500,+0100
19481600,+0100
19481700,+0106
19481800,+0100
19481900,+0106
19482000,+0122
19482100,+0117
19482200,+0100
19482300,+0089
19490000,+0167
19490100,+0144
19490200,+0128
19490300,+0117
19490400,+0139
19490500,+0139
19490600,+0133
19490700,+0133
19490800,+0133
19490900,+0117
19491000,+0111
19491100,+0106
19491200,+0106
19491300,+0122
19491400,+0122
19491500,+0128
19491600,+0128
19491700,+0122
19491800,+0128
19491900,+0128
19492000,+0144
19492100,+0144
19492200,+0167
19492300,+0189
19500000,+0028
19500100,+0033
19500200,+0033
19500300,+0033
19500400,+0033
19500500,+0033
19500600,+0028
19500700,+0017
19500800,+0022
19500900,+0028
19501000,+0033
19501100,+0033
19501200,+0033
19501300,+0039
19501400,+0039
19501500,+0050
19501600,+0072
19501700,+0078
19501800,+0089
19501900,+0094
19502000,+0094
19502100,+0094
19502200,+0072
19502300,+0061
19510000,+0139
19510100,+0144
19510200,+0139
19510300,+0133
19510400,+0122
19510500,+0106
19510600,+0106
19510700,+0100
19510800,+0083
19510900,+0078
19511000,+0083
19511100,+0089
19511200,+0100
19511300,+0111
19511400,+0128
19511500,+0150
19511600,+0161
19511700,+0178
19511800,+0178
19511900,+0189
19512000,+0206
19512100,+0200
19512200,+0183
19512300,+0189
19520000,+0178
19520100,+0161
19520200,+0139
19520300,+0133
19520400,+0128
19520500,+0128
19520600,+0117
19520700,+0106
19520800,+0111
19520900,+0106
19521000,+0100
19521100,+0117
19521200,+0133
19521300,+0167
19521400,+0206
19521500,+0233
19521600,+0228
19521700,+0239
19521800,+0250
19521900,+0278
19522000,+0283
19522100,+0278
19522200,+0289
19522300,+0283
19530000,+0072
19530100,+0078
19530200,+0089
19530300,+0078
19530400,+0072
19530500,+0078
19530600,+0083
19530700,+0072
19530800,+0072
19530900,+0067
19531000,+0061
19531100,+0067
19531200,+0067
19531300,+0072
19531400,+0078
19531500,+0089
19531600,+0128
19531700,+0111
19531800,+0106
19531900,+0089
19532000,+0083
19532100,+0072
19532200,+0089
19532300,+0083
19540000,+0111
19540100,+0133
19540200,+0156
19540300,+0156
19540400,+0183
19540500,+0178
19540600,+0172
19540700,+0194
19540800,+0183
19540900,+0172
19541000,+0161
19541100,+0161
19541200,+0167
19541300,+0178
19541400,+0183
19541500,+0189
19541600,+0206
19541700,+0194
19541800,+0200
19541900,+0200
19542000,+0206
19542100,+0200
19542200,+0200
19542300,+0194
19550000,+0178
19550100,+0150
19550200,+0156
19550300,+0144
19550400,+0128
19550500,+0128
19550600,+0122
19550700,+0111
19550800,+0100
19550900,+0089
19551000,+0089
19551100,+0078
19551200,+0089
19551300,+0133
19551400,+0183
19551500,+0211
19551600,+0222
19551700,+0228
19551800,+0244
19551900,+0233
19552000,+0250
19552100,+0239
19552200,+0233
19552300,+0189
19560000,+0067
19560100,+0050
19560200,+0044
19560300,+0044
19560400,+0039
19560500,+0033
19560600,+0039
19560700,+0033
19560800,+0028
19560900,+0033
19561000,+0039
19561100,+0039
19561200,+0050
19561300,+0050
19561400,+0061
19561500,+0061
19561600,+0067
19561700,+0072
19561800,+0072
19561900,+0083
19562000,+0083
19562100,+0078
19562200,+0067
19562300,+0056
19570000,+0178
19570100,+0167
19570200,+0150
19570300,+0139
19570400,+0144
19570500,+0144
19570600,+0139
19570700,+0133
19570800,+0144
19570900,+0144
19571000,+0144
19571100,+0133
19571200,+0161
19571300,+0211
19571400,+0239
19571500,+0261
19571600,+0250
19571700,+0150
19571800,+0128
19571900,+0139
19572000,+0133
19572100,+0133
19572200,+0128
19572300,+0111
19580000,+0161
19580100,+0144
19580200,+0128
19580300,+0122
19580400,+0117
19580500,+0117
19580600,+0117
19580700,+0100
19580800,+0100
19580900,+0106
19581000,+0100
19581100,+0089
19581200,+0094
19581300,+0117
19581400,+0094
19581500,+0100
19581600,+0106
19581700,+0111
19581800,+0111
19581900,+0111
19582000,+0117
19582100,+0111
19582200,+0111
19582300,+0100
19590000,+0072
19590100,+0061
19590200,+0050
19590300,+0044
19590400,+0039
19590500,+0039
19590600,+0033
19590700,+0044
19590800,+0039
19590900,+0033
19591000,+0033
19591100,+0028
19591200,+0039
19591300,+0089
19591400,+0106
19591500,+0128
19591600,+0150
19591700,+0172
19591800,+0172
19591900,+0178
19592000,+0189
19592100,+0183
19592200,+0189
19592300,+0183
19600000,+0061
19600100,+0056
19600200,+0050
19600300,+0044
19600400,+0033
19600500,+0028
19600600,+0039
19600700,+0050
19600800,+0044
19600900,+0028
19601000,+0022
19601100,+0017
19601200,+0022
19601300,+0050
19601400,+0067
19601500,+0078
19601600,+0094
19601700,+0100
19601800,+0122
19601900,+0133
19602000,+0144
19602100,+0150
19602200,+0150
19602300,+0144
19610000,+0100
19610100,+0083
19610200,+0067
19610300,+0050
19610400,+0072
19610500,+0061
19610600,+0028
19610700,+0017
19610800,+0006
19610900,+0000
19611000,-0006
19611100,-0006
19611200,+0000
19611300,+0028
19611400,+0039
19611500,+0050
19611600,+0061
19611700,+0067
19611800,+0067
19611900,+0078
19612000,+0083
19612100,+0094
19612200,+0089
19612300,+0078
19620000,+0150
19620100,+0161
19620200,+0161
19620300,+0122
19620400,+0133
19620500,+0139
19620600,+0144
19620700,+0144
19620800,+0111
19620900,+0106
19621000,+0117
19621100,+0117
19621200,+0078
19621300,+0072
19621400,+0072
19621500,+0072
19621600,+0100
19621700,+0111
19621800,+0117
19621900,+0094
19622000,+0094
19622100,+0094
19622200,+0094
19622300,+0094
19630000,+0056
19630100,+0033
19630200,+0028
19630300,+0017
19630400,+0011
19630500,+0006
19630600,+0006
19630700,+0006
19630800,-0022
19630900,-0022
19631000,-0033
19631100,-0028
19631200,-0017
19631300,+0022
19631400,+0044
19631500,+0061
19631600,+0083
19631700,+0100
19631800,+0111
19631900,+0111
19632000,+0111
19632100,+0106
19632200,+0100
19632300,+0089
19640000,+0072
19640100,+0067
19640200,+0061
19640300,+0061
19640400,+0061
19640500,+0061
19640600,+0067
19640700,+0061
19640800,+0061
19640900,+0067
19641000,+0067
19641100,+0067
19641200,+0067
19641300,+0072
19641400,+0089
19641500,+0094
19641600,+0111
19641700,+0122
19641800,+0128
19641900,+0111
19642000,+0106
19642100,+0100
19642200,+0100
19642300,+0094
19730000,+0056
19730100,+0061
19730200,+0061
19730300,+0061
19730400,+0072
19730500,+0067
19730600,+0067
19730700,+0072
19730800,+0072
19730900,+0072
19731000,+0067
19731100,+0072
19731200,+0083
19731300,+0122
19731400,+0139
19731500,+0144
19731600,+0161
19731700,+0172
19731800,+0194
19731900,+0211
19732000,+0206
19732100,+0217
19732200,+0217
19732300,+0206
19740000,+0167
19740100,+0150
19740200,+0128
19740300,+0094
19740400,+0100
19740500,+0089
19740600,+0111
19740700,+0106
19740800,+0106
19740900,+0094
19741000,+0083
19741100,+0078
19741200,+0094
19741300,+0117
19741400,+0111
19741500,+0078
19741600,+0061
19741700,+0067
19741800,+0061
19741900,+0067
19742000,+0067
19742100,+0061
19742200,+0056
19742300,+0044
19750000,+0117
19750100,+0100
19750200,+0094
19750300,+0094
19750400,+0083
19750500,+0111
19750600,+0094
19750700,+0083
19750800,+0072
19750900,+0067
19751000,+0056
19751100,+0056
19751200,+0061
19751300,+0078
19751400,+0083
19751500,+0094
19751600,+0117
19751700,+0128
19751800,+0133
19751900,+0144
19752000,+0150
19752100,+0156
19752200,+0156
19752300,+0161
19760000,+0144
19760100,+0128
19760200,+0117
19760300,+0117
19760400,+0117
19760500,+0111
19760600,+0111
19760700,+0111
19760800,+0100
19760900,+0089
19761000,+0072
19761100,+0078
19761200,+0083
19761300,+0100
19761400,+0122
19761500,+0133
19761600,+0144
19761700,+0161
19761800,+0156
19761900,+0178
19762000,+0128
19762100,+0156
19762200,+0156
19762300,+0128
19770000,+0167
19770100,+0133
19770200,+0106
19770300,+0100
19770400,+0078
19770500,+0083
19770600,+0067
19770700,+0061
19770800,+0067
19770900,+0072
19771000,+0094
19771100,+0094
19771200,+0117
19771300,+0144
19771400,+0167
19771500,+0183
19771600,+0189
19771700,+0211
19771800,+0217
19771900,+0233
19772000,+0250
19772100,+0244
19772200,+0222
19772300,+0217
19780000,+0033
19780100,+0022
19780200,+0017
19780300,+0017
19780400,+0011
19780500,+0011
19780600,+0006
19780700,+0000
19780800,+0000
19780900,+0000
19781000,+0000
19781100,-0011
19781200,+0000
19781300,+0017
19781400,+0028
19781500,+0033
19781600,+0044
19781700,+0050
19781800,+0067
19781900,+0067
19782000,+0067
19782100,+0072
19782200,+0067
19782300,+0061
19790000,+0050
19790100,+0033
19790200,+0039
19790300,+0033
19790400,+0028
19790500,+0028
19790600,+0028
19790700,+0028
19790800,+0028
19790900,+0028
19791000,+0006
19791100,+0006
19791200,+0011
19791300,+0044
19791400,+0072
19791500,+0083
19791600,+0089
19791700,+0106
19791800,+0094
19791900,+0106
19792000,+0106
19792100,+0100
19792200,+0089
19792300,+0078
19800000,+0117
19800100,+0106
19800200,+0106
19800300,+0111
19800400,+0106
19800500,+0106
19800600,+0106
19800700,+0111
19800800,+0117
19800900,+0117
19801000,+0117
19801100,+0111
19801200,+0094
19801300,+0100
19801400,+0111
19801500,+0128
19801600,+0156
19801700,+0167
19801800,+0156
19801900,+0167
19802000,+0144
19802100,+0144
19802200,+0139
19802300,+0106
19810000,+0117
19810100,+0089
19810200,+0078
19810300,+0072
19810400,+0050
19810500,+0056
19810600,+0033
19810700,+0028
19810800,+0033
19810900,+0033
19811000,+0044
19811100,+0050
19811200,+0039
19811300,+0033
19811400,+0033
19811500,+0044
19811600,+0056
19811700,+0072
19811800,+0083
19811900,+0089
19812000,+0078
19812100,+0072
19812200,+0067
19812300,+0061
19820000,+0100
19820100,+0106
19820200,+0094
19820300,+0083
19820400,+0078
19820500,+0067
19820600,+0056
19820700,+0067
19820800,+0044
19820900,+0039
19821000,+0050
19821100,+0028
19821200,+0044
19821300,+0100
19821400,+0133
19821500,+0144
19821600,+0150
19821700,+0167
19821800,+0172
19821900,+0161
19822000,+0139
19822100,+0150
19822200,+0139
19822300,+0128
19830000,+0078
19830100,+0067
19830200,+0056
19830300,+0056
19830400,+0050
19830500,+0044
19830600,+0044
19830700,+0044
19830800,+0039
19830900,+0039
19831000,+0039
19831100,+0039
19831200,+0044
19831300,+0061
19831400,+0061
19831500,+0056
19831600,+0067
19831700,+0072
19831800,+0061
19831900,+0061
19832000,+0061
19832100,+0067
19832200,+0067
19832300,+0061
19840000,+0067
19840100,+0056
19840200,+0056
19840300,+0050
19840400,+0044
19840500,+0050
19840600,+0050
19840700,+0056
19840800,+0056
19840900,+0044
19841000,+0050
19841100,+0050
19841200,+0056
19841300,+0067
19841400,+0078
19841500,+0094
19841600,+0100
19841700,+0111
19841800,+0122
