YHM,temp
19420000,+0019
19420100,+0008
19420200,+0008
19420300,+0008
19420400,+0008
19420500,+0002
19420600,+0002
19420700,-0004
19420800,-0004
19420900,-0009
19421000,-0004
19421100,-0004
19421200,+0002
19421300,+0002
19421400,+0002
19421500,+0035
19421600,+0046
19421700,+0069
19421800,+0080
19421900,+0091
19422000,+0091
19422100,+0102
19422200,+0091
19422300,+0091
19430000,+0024
19430100,+0008
19430200,-0009
19430300,-0020
19430400,-0031
19430500,-0048
19430600,-0048
19430700,-0059
19430800,-0065
19430900,-0076
19431000,-0081
19431100,-0087
19431200,-0092
19431300,-0092
19431400,-0098
19431500,-0098
19431600,-0087
19431700,-0081
19431800,-0081
19431900,-0076
19432000,-0065
19432100,-0065
19432200,-0065
19432300,-0070
19440000,+0124
19440100,+0102
19440200,+0096
19440300,+0085
19440400,+0091
19440500,+0085
19440600,+0080
19440700,+0069
19440800,+0063
19440900,+0058
19441000,+0052
19441100,+0046
19441200,+0052
19441300,+0041
19441400,+0069
19441500,+0096
19441600,+0096
19441700,+0146
19441800,+0141
19441900,+0124
19442000,+0130
19442100,+0135
19442200,+0146
19442300,+0141
19450000,+0028
19450100,+0028
19450200,+0022
19450300,+0028
19450400,+0028
19450500,+0028
19450600,+0028
19450700,+0033
19450800,+0044
19450900,+0039
19451000,+0033
19451100,+0033
19451200,+0044
19451300,+0050
19451400,+0067
19451500,+0078
19451600,+0078
19451700,+0094
19451800,+0111
19451900,+0128
19452000,+0172
19452100,+0178
19452200,+0189
19452300,+0183
19460000,+0150
19460100,+0128
19460200,+0100
19460300,+0100
19460400,+0083
19460500,+0089
19460600,+0078
19460700,+0078
19460800,+0067
19460900,+0072
19461000,+0067
19461100,+0061
19461200,+0067
19461300,+0056
19461400,+0089
19461500,+0122
19461600,+0139
19461700,+0167
19461800,+0183
19461900,+0217
19462000,+0228
19462100,+0239
19462200,+0250
19462300,+0244
19470000,-0011
19470100,-0028
19470200,-0044
19470300,-0056
19470400,-0061
19470500,-0067
19470600,-0072
19470700,-0089
19470800,-0089
19470900,-0089
19471000,-0106
19471100,-0106
19471200,-0106
19471300,-0111
19471400,-0083
19471500,-0067
19471600,-0050
19471700,-0033
19471800,-0022
19471900,+0011
19472000,+0011
19472100,+0017
19472200,+0017
19472300,+0022
19480000,+0089
19480100,+0083
19480200,+0072
19480300,+0067
19480400,+0056
19480500,+0044
19480600,+0044
19480700,+0017
19480800,+0006
19480900,+0006
19481000,+0006
19481100,+0006
19481200,+0006
19481300,+0000
19481400,+0006
19481500,+0011
19481600,+0017
19481700,+0022
19481800,+0028
19481900,+0028
19482000,+0044
19482100,+0039
19482200,+0039
19482300,+0033
19490000,+0017
19490100,+0017
19490200,+0017
19490300,+0017
19490400,+0011
19490500,+0017
19490600,+0017
19490700,+0011
19490800,+0011
19490900,+0011
19491000,+0011
19491100,+0011
19491200,+0011
19491300,+0011
19491400,+0017
19491500,+0022
19491600,+0039
19491700,+0050
19491800,+0067
19491900,+0072
19492000,+0072
19492100,+0078
19492200,+0089
19492300,+0083
19500000,+0100
19500100,+0078
19500200,+0067
19500300,+0056
19500400,+0050
19500500,+0039
19500600,+0033
19500700,+0017
19500800,+0006
19500900,+0000
19501000,-0006
19501100,-0011
19501200,-0022
19501300,-0028
19501400,-0022
19501500,-0017
19501600,-0006
19501700,-0011
19501800,-0006
19501900,-0011
19502000,-0017
19502100,-0011
19502200,-0011
19502300,-0011
19510000,+0161
19510100,+0150
19510200,+0150
19510300,+0150
19510400,+0144
19510500,+0139
19510600,+0139
19510700,+0139
19510800,+0139
19510900,+0139
19511000,+0144
19511100,+0144
19511200,+0144
19511300,+0150
19511400,+0156
19511500,+0161
19511600,+0167
19511700,+0194
19511800,+0200
19511900,+0222
19512000,+0250
19512100,+0250
19512200,+0256
19512300,+0239
19520000,+0022
19520100,+0022
19520200,+0022
19520300,+0022
19520400,+0028
19520500,+0028
19520600,+0033
19520700,+0033
19520800,+0039
19520900,+0044
19521000,+0050
19521100,+0050
19521200,+0056
19521300,+0061
19521400,+0067
19521500,+0078
19521600,+0100
19521700,+0111
19521800,+0133
19521900,+0156
19522000,+0167
19522100,+0178
19522200,+0189
19522300,+0200
19530000,+0156
19530100,+0122
19530200,+0094
19530300,+0078
19530400,+0067
19530500,+0067
19530600,+0061
19530700,+0050
19530800,+0039
19530900,+0033
19531000,+0028
19531100,+0028
19531200,+0033
19531300,+0033
19531400,+0033
19531500,+0039
19531600,+0039
19531700,+0067
19531800,+0078
19531900,+0106
19532000,+0117
19532100,+0144
19532200,+0167
19532300,+0172
19540000,+0139
19540100,+0111
19540200,+0100
19540300,+0089
19540400,+0072
19540500,+0056
19540600,+0050
19540700,+0050
19540800,+0044
19540900,+0033
19541000,+0011
19541100,-0006
19541200,-0017
19541300,-0022
19541400,-0044
19541500,-0044
19541600,-0039
19541700,-0017
19541800,+0000
19541900,+0006
19542000,+0022
19542100,+0017
19542200,+0011
19542300,+0017
19550000,+0161
19550100,+0128
