year,hour,obs,D1,D7,D30,D365
2006,0,105,91,136,138,
2006,1,86,91,136,138,
2006,2,74,90,136,138,
2006,3,66,89,135,138,
2006,4,64,88,135,138,
2006,5,72,88,135,138,
2006,6,77,88,135,138,
2006,7,78,88,134,137,
2006,8,78,88,134,137,
2006,9,74,88,134,137,
2006,10,72,89,134,137,
2006,11,74,89,133,137,
2006,12,77,89,133,137,
2006,13,82,90,133,137,
2006,14,88,91,133,137,
2006,15,96,92,132,137,
2006,16,108,93,132,137,
2006,17,116,93,132,137,
2006,18,130,94,132,137,
2006,19,136,95,132,137,
2006,20,133,95,132,137,
2006,21,133,95,132,136,
2006,22,133,95,132,136,
2006,23,130,95,132,136,
2007,0,180,158,166,157,82
2007,1,142,158,165,157,82
2007,2,119,158,165,157,82
2007,3,108,158,165,157,82
2007,4,100,158,164,157,82
2007,5,97,158,164,157,82
2007,6,94,158,164,157,82
2007,7,91,158,163,157,82
2007,8,91,158,163,157,82
2007,9,94,158,162,157,82
2007,10,102,158,162,157,82
2007,11,124,158,162,157,82
2007,12,150,158,162,157,82
2007,13,172,159,162,157,82
2007,14,194,159,162,157,82
2007,15,210,160,162,157,82
2007,16,216,160,162,157,82
2007,17,227,160,162,158,82
2007,18,238,161,163,158,82
2007,19,244,161,163,158,82
2007,20,250,162,163,158,83
2007,21,247,163,164,158,83
2007,22,241,164,164,158,83
2007,23,230,165,164,159,83
2008,0,200,244,241,148,86
2008,1,194,242,241,148,86
2008,2,182,240,241,148,86
2008,3,169,238,241,148,86
2008,4,156,236,241,148,86
2008,5,152,233,241,148,86
2008,6,146,231,241,148,86
2008,7,134,228,241,148,86
2008,8,130,224,241,148,86
2008,9,124,222,241,148,86
2008,10,126,219,240,149,86
2008,11,166,216,241,149,86
2008,12,194,213,241,149,86
2008,13,210,210,241,149,86
2008,14,222,207,241,149,86
2008,15,230,204,241,149,86
2008,16,238,203,242,150,86
2008,17,250,201,242,150,86
2008,18,255,200,242,150,86
2008,19,258,198,243,150,86
2008,20,261,196,243,150,86
2008,21,261,195,243,150,86
2008,22,256,196,244,150,86
2008,23,238,198,244,151,86
