YHM,temp
19480000,+0089
19480100,+0072
19480200,+0067
19480300,+0067
19480400,+0061
19480500,+0056
19480600,+0050
19480700,+0044
19480800,+0033
19480900,+0033
19481000,+0033
19481100,+0033
19481200,+0044
19481300,+0056
19481400,+0067
19481500,+0078
19481600,+0083
19481700,+0100
19481800,+0106
19481900,+0111
19482000,+0111
19482100,+0111
19482200,+0094
19482300,+0089
19490000,+0156
19490100,+0150
19490200,+0144
19490300,+0133
19490400,+0122
19490500,+0117
19490600,+0122
19490700,+0117
19490800,+0106
19490900,+0100
19491000,+0106
19491100,+0106
19491200,+0106
19491300,+0156
19491400,+0189
19491500,+0217
19491600,+0239
19491700,+0244
19491800,+0267
19491900,+0261
19492000,+0239
19492100,+0206
19492200,+0183
19492300,+0183
19500000,+0167
19500100,+0156
19500200,+0139
19500300,+0117
19500400,+0106
19500500,+0100
19500600,+0094
19500700,+0072
19500800,+0078
19500900,+0072
19501000,+0061
19501100,+0050
19501200,+0067
19501300,+0100
19501400,+0139
19501500,+0156
19501600,+0156
19501700,+0161
19501800,+0161
19501900,+0161
19502000,+0167
19502100,+0156
19502200,+0144
19502300,+0144
19510000,+0111
19510100,+0117
19510200,+0117
19510300,+0094
19510400,+0094
19510500,+0089
19510600,+0083
19510700,+0072
19510800,+0061
19510900,+0067
19511000,+0067
19511100,+0072
19511200,+0083
19511300,+0094
19511400,+0111
19511500,+0128
19511600,+0144
19511700,+0150
19511800,+0156
19511900,+0150
19512000,+0150
19512100,+0150
19512200,+0144
19512300,+0144
19520000,+0028
19520100,+0022
19520200,+0022
19520300,+0022
19520400,+0022
19520500,+0022
19520600,+0017
19520700,+0011
19520800,+0006
19520900,+0011
19521000,+0011
19521100,+0011
19521200,+0022
19521300,+0033
19521400,+0044
19521500,+0061
19521600,+0078
19521700,+0100
19521800,+0111
19521900,+0117
19522000,+0117
19522100,+0106
19522200,+0100
19522300,+0094
19530000,+0189
19530100,+0183
19530200,+0178
19530300,+0178
19530400,+0178
19530500,+0172
19530600,+0167
19530700,+0161
19530800,+0156
19530900,+0150
19531000,+0144
19531100,+0144
19531200,+0150
19531300,+0167
19531400,+0178
19531500,+0178
19531600,+0167
19531700,+0156
19531800,+0167
19531900,+0172
19532000,+0172
19532100,+0161
19532200,+0156
19532300,+0144
19540000,+0128
19540100,+0122
19540200,+0117
19540300,+0111
19540400,+0100
19540500,+0106
19540600,+0106
19540700,+0100
19540800,+0094
19540900,+0094
19541000,+0094
19541100,+0078
19541200,+0089
19541300,+0100
19541400,+0111
19541500,+0122
19541600,+0122
19541700,+0133
19541800,+0139
19541900,+0139
19542000,+0144
19542100,+0139
19542200,+0117
19542300,+0117
19550000,+0144
19550100,+0144
19550200,+0139
19550300,+0133
19550400,+0139
19550500,+0122
19550600,+0122
19550700,+0128
19550800,+0117
19550900,+0117
19551000,+0122
19551100,+0122
19551200,+0128
19551300,+0139
19551400,+0150
19551500,+0161
19551600,+0183
19551700,+0194
19551800,+0189
19551900,+0194
19552000,+0200
19552100,+0194
19552200,+0167
19552300,+0167
19560000,+0128
19560100,+0128
19560200,+0128
19560300,+0128
19560400,+0133
19560500,+0128
19560600,+0128
19560700,+0128
19560800,+0133
19560900,+0128
19561000,+0133
19561100,+0133
19561200,+0139
19561300,+0156
19561400,+0161
19561500,+0189
19561600,+0183
19561700,+0189
19561800,+0178
19561900,+0194
19562000,+0189
19562100,+0178
19562200,+0167
19562300,+0156
19570000,+0133
19570100,+0128
19570200,+0117
19570300,+0117
19570400,+0100
19570500,+0089
19570600,+0083
19570700,+0078
19570800,+0072
19570900,+0061
19571000,+0056
19571100,+0067
19571200,+0078
19571300,+0089
19571400,+0089
19571500,+0100
19571600,+0111
19571700,+0133
19571800,+0133
19571900,+0128
19572000,+0139
19572100,+0128
19572200,+0122
19572300,+0117
19580000,+0117
19580100,+0111
19580200,+0106
19580300,+0106
19580400,+0083
19580500,+0078
19580600,+0078
19580700,+0067
19580800,+0072
19580900,+0067
19581000,+0072
19581100,+0067
19581200,+0072
19581300,+0083
19581400,+0100
19581500,+0111
19581600,+0111
19581700,+0128
19581800,+0128
19581900,+0139
19582000,+0144
19582100,+0133
19582200,+0128
19582300,+0128
19590000,+0167
19590100,+0161
19590200,+0161
19590300,+0161
19590400,+0144
19590500,+0139
19590600,+0122
19590700,+0117
19590800,+0100
19590900,+0094
19591000,+0083
19591100,+0072
19591200,+0067
19591300,+0067
19591400,+0072
19591500,+0072
19591600,+0083
19591700,+0100
19591800,+0111
19591900,+0106
19592000,+0111
19592100,+0106
19592200,+0100
19592300,+0083
19600000,+0100
19600100,+0094
19600200,+0083
19600300,+0078
19600400,+0072
19600500,+0067
19600600,+0061
19600700,+0056
19600800,+0056
19600900,+0050
19601000,+0050
19601100,+0044
19601200,+0050
19601300,+0056
19601400,+0072
19601500,+0078
19601600,+0083
19601700,+0089
19601800,+0089
19601900,+0106
19602000,+0100
19602100,+0100
19602200,+0100
19602300,+0094
19610000,+0194
19610100,+0183
19610200,+0172
19610300,+0156
19610400,+0150
19610500,+0144
19610600,+0133
19610700,+0133
19610800,+0133
19610900,+0133
19611000,+0139
19611100,+0128
19611200,+0122
19611300,+0128
19611400,+0128
19611500,+0128
19611600,+0128
19611700,+0133
19611800,+0144
19611900,+0144
19612000,+0144
19612100,+0144
19612200,+0117
19612300,+0117
19620000,+0128
19620100,+0122
19620200,+0106
19620300,+0106
19620400,+0117
19620500,+0117
19620600,+0128
19620700,+0133
19620800,+0133
19620900,+0128
19621000,+0133
19621100,+0128
19621200,+0144
19621300,+0156
19621400,+0172
19621500,+0172
19621600,+0183
19621700,+0167
19621800,+0189
19621900,+0200
19622000,+0206
19622100,+0211
19622200,+0183
19622300,+0167
19630000,+0172
19630100,+0156
19630200,+0144
19630300,+0139
19630400,+0144
19630500,+0128
19630600,+0128
19630700,+0133
19630800,+0128
19630900,+0128
19631000,+0128
19631100,+0128
19631200,+0133
19631300,+0161
19631400,+0200
19631500,+0228
19631600,+0256
19631700,+0261
19631800,+0267
19631900,+0267
19632000,+0267
19632100,+0256
19632200,+0233
19632300,+0206
19640000,+0100
19640100,+0094
19640200,+0083
19640300,+0083
19640400,+0072
19640500,+0067
19640600,+0061
19640700,+0061
19640800,+0061
19640900,+0061
19641000,+0061
19641100,+0067
19641200,+0067
19641300,+0083
19641400,+0094
19641500,+0111
19641600,+0117
19641700,+0122
19641800,+0128
19641900,+0133
19642000,+0133
19642100,+0133
19642200,+0122
19642300,+0117
19650000,+0144
19650300,+0139
19650600,+0139
19650900,+0133
19651200,+0122
19651500,+0183
19651800,+0217
19652100,+0178
19660000,+0117
19660300,+0106
19660600,+0089
19660900,+0083
19661200,+0078
19661500,+0122
19661800,+0139
19662100,+0139
19670000,+0106
19670300,+0094
19670600,+0106
19670900,+0106
19671200,+0111
19671500,+0122
19671800,+0161
19672100,+0167
19680000,+0167
19680100,+0161
19680200,+0161
19680300,+0156
19680400,+0144
19680500,+0139
19680600,+0128
19680700,+0128
19680800,+0128
19680900,+0122
19681000,+0122
19681100,+0117
19681200,+0122
19681300,+0128
19681400,+0139
19681500,+0156
19681600,+0161
