YHM,temp
19440000,+0196
19440100,+0185
19440200,+0174
19440300,+0174
19440400,+0174
19440500,+0174
19440600,+0174
19440700,+0174
19440800,+0169
19440900,+0169
19441000,+0157
19441100,+0157
19441200,+0163
19441300,+0163
19441400,+0163
19441500,+0169
19441600,+0169
19441700,+0174
19441800,+0196
19441900,+0202
19442000,+0235
19442100,+0213
19442200,+0218
19442300,+0207
19730000,+0200
19730032,+0188
19730100,+0183
19730200,+0183
19730300,+0178
19730400,+0172
19730500,+0172
19730600,+0172
19730700,+0172
19730800,+0172
19730900,+0172
19730928,+0172
19731000,+0172
19731028,+0172
19731100,+0172
19731200,+0172
19731300,+0178
19731400,+0172
19731500,+0172
19731600,+0172
19731700,+0178
19731800,+0189
19731900,+0200
19732000,+0211
19732020,+0216
19732100,+0222
19732200,+0217
19732300,+0211
19740000,+0217
19740100,+0211
19740200,+0200
19740300,+0200
19740400,+0194
19740500,+0194
19740600,+0189
19740700,+0183
19740800,+0172
19740900,+0161
19741000,+0161
19741100,+0156
19741200,+0156
19741300,+0156
19741400,+0161
19741500,+0172
19741600,+0222
19741700,+0222
19741800,+0222
19741900,+0228
19742000,+0233
19742100,+0233
19742200,+0233
19742300,+0228
19750000,+0194
19750100,+0189
19750200,+0183
19750300,+0183
19750400,+0178
19750500,+0178
19750600,+0178
19750629,+0178
19750700,+0178
19750800,+0183
19750900,+0183
19751000,+0183
19751100,+0183
19751200,+0183
19751300,+0183
19751400,+0183
19751500,+0183
19751600,+0183
19751700,+0217
19751800,+0200
19751900,+0217
19751920,+0217
19752000,+0222
19752100,+0211
19752200,+0222
19752227,+0222
19752300,+0217
19760000,+0206
19760100,+0206
19760135,+0206
19760200,+0206
19760300,+0206
19760400,+0206
19760500,+0206
19760535,+0200
19760600,+0200
19760635,+0200
19760700,+0200
19760800,+0200
19760900,+0200
19760906,+0200
19761000,+0200
19761100,+0200
19761200,+0200
19761300,+0200
19761400,+0200
19761500,+0200
19761600,+0206
19761700,+0200
19761800,+0200
19761900,+0200
19762000,+0206
19762100,+0211
19762200,+0211
19762300,+0211
19770000,+0211
19770100,+0206
19770200,+0189
19770300,+0183
19770400,+0183
19770500,+0183
19770600,+0178
19770700,+0178
19770800,+0178
19770900,+0156
19771000,+0156
19771100,+0150
19771200,+0150
19771300,+0144
19771335,+0144
19771400,+0150
19771500,+0167
19771600,+0178
19771700,+0189
19771800,+0194
19771900,+0200
19772000,+0217
19772100,+0222
19772200,+0228
19772300,+0222
19780000,+0211
19780100,+0206
19780200,+0189
19780300,+0178
19780400,+0178
19780500,+0178
19780600,+0178
19780700,+0178
19780800,+0178
19780900,+0172
19781000,+0167
19781100,+0167
19781200,+0161
19781300,+0156
19781400,+0156
19781500,+0167
19781600,+0189
19781700,+0211
19781800,+0211
19781900,+0222
19782000,+0222
19782100,+0222
19782200,+0217
19782300,+0217
19790000,+0256
19790100,+0250
19790200,+0239
19790300,+0233
19790400,+0233
19790500,+0228
19790600,+0228
19790700,+0222
19790800,+0217
19790900,+0217
19791000,+0211
19791100,+0211
19791200,+0211
19791300,+0200
19791400,+0200
19791500,+0222
19791600,+0267
19791700,+0317
19791800,+0356
19791900,+0333
19792000,+0322
19792100,+0322
19792200,+0317
19792300,+0322
19800000,+0206
19800100,+0200
19800200,+0189
19800300,+0178
19800400,+0178
19800500,+0178
19800600,+0178
19800700,+0172
19800800,+0167
19800900,+0172
19801000,+0167
19801014,+0172
19801100,+0172
19801200,+0172
19801300,+0172
19801400,+0172
19801500,+0178
19801600,+0189
19801700,+0194
19801800,+0200
19801900,+0200
19801939,+0211
19802000,+0211
19802100,+0217
19802200,+0206
19802300,+0211
19810000,+0217
19810100,+0206
19810200,+0194
19810300,+0183
19810400,+0183
19810500,+0183
19810600,+0189
19810700,+0189
19810800,+0189
19810900,+0178
19811000,+0183
19811100,+0183
19811200,+0178
19811300,+0183
19811400,+0183
19811500,+0194
19811600,+0211
19811700,+0222
19811800,+0228
19811900,+0228
19812000,+0233
19812100,+0228
19812200,+0239
19812300,+0222
19820000,+0217
19820100,+0217
19820200,+0200
19820300,+0200
19820400,+0200
19820500,+0200
19820600,+0200
19820700,+0206
19820800,+0206
19820900,+0200
19821000,+0189
19821100,+0194
19821200,+0189
19821300,+0183
19821400,+0183
19821500,+0183
19821530,+0194
19821600,+0194
19821615,+0189
19821700,+0194
19821800,+0194
19821900,+0206
19822000,+0233
19822100,+0233
19822200,+0222
19822300,+0222
19822329,+0222
19830000,+0233
19830100,+0222
19830132,+0211
19830200,+0211
19830300,+0206
19830340,+0200
19830400,+0200
19830500,+0200
19830600,+0200
19830700,+0200
19830800,+0200
19830900,+0200
19831000,+0200
19831100,+0194
19831200,+0194
19831223,+0194
19831300,+0194
19831335,+0194
19831400,+0194
19831500,+0206
19831530,+0211
19831600,+0217
19831700,+0228
19831800,+0244
19831900,+0239
19832000,+0244
19832100,+0239
19832200,+0239
19832300,+0233
19840000,+0250
19840100,+0250
19840200,+0239
19840300,+0233
19840400,+0228
19840500,+0228
19840600,+0222
19840700,+0222
19840800,+0217
19840900,+0217
19841000,+0222
19841100,+0217
19841200,+0211
19841300,+0211
19841400,+0217
19841500,+0228
19841600,+0244
19841655,+0244
19841700,+0233
19841716,+0239
19841800,+0256
19841900,+0256
19842000,+0267
19842100,+0250
19842200,+0278
19842300,+0294
19850000,+0239
19850100,+0222
19850200,+0206
19850300,+0200
19850400,+0194
19850500,+0189
19850600,+0189
19850700,+0189
