year,hour,obs,D1,D7,D30,D365
1949,0,24,22,45,55,
1949,1,24,23,44,55,
1949,2,19,24,44,55,
1949,3,19,25,44,55,
1949,4,13,25,44,55,
1949,5,8,26,44,55,
1949,6,-4,26,43,55,
1949,7,-4,25,43,55,
1949,8,2,25,43,55,
1949,9,8,24,42,55,
1949,10,19,24,42,55,
1949,11,24,23,42,55,
1949,12,30,23,41,55,
1949,13,30,23,41,55,
1949,14,30,23,40,55,
1949,15,30,23,40,55,
1949,16,24,22,39,55,
1949,17,19,22,39,55,
1949,18,2,20,38,55,
1949,19,-15,18,37,55,
1949,20,-15,16,37,55,
1949,21,-15,14,36,55,
1949,22,-20,12,35,55,
1949,23,-20,10,35,55,
1950,0,69,88,42,66,115
1950,1,63,86,42,66,115
1950,2,63,86,42,66,115
1950,3,58,84,43,66,115
1950,4,52,83,43,66,115
1950,5,46,82,43,65,115
1950,6,30,80,44,65,115
1950,7,30,79,44,65,115
1950,8,30,78,44,65,115
1950,9,52,77,44,65,115
1950,10,52,76,44,65,115
1950,11,74,75,45,65,115
1950,12,102,74,45,65,115
1950,13,107,74,45,65,115
1950,14,113,74,46,65,115
1950,15,124,74,46,65,115
1950,16,119,74,46,65,115
1950,17,107,74,47,65,115
1950,18,91,74,47,65,115
1950,19,80,74,47,65,115
1950,20,74,74,48,65,115
1950,21,63,73,48,65,115
1950,22,52,72,48,65,115
1950,23,35,70,48,65,115
1951,0,2,39,34,41,102
1951,1,2,38,34,41,102
1951,2,2,36,34,41,102
1951,3,2,36,34,41,102
1951,4,-4,35,34,41,102
1951,5,2,34,34,41,102
1951,6,-4,33,34,41,102
1951,7,-15,32,34,41,102
1951,8,-15,30,34,41,102
1951,9,-20,28,34,41,102
1951,10,-15,26,34,40,102
1951,11,8,25,34,40,102
1951,12,24,23,33,40,102
1951,13,52,23,33,40,102
1951,14,74,23,34,40,102
1951,15,80,23,34,40,102
1951,16,74,23,34,40,102
1951,17,69,22,34,41,102
1951,18,58,22,34,41,102
1951,19,52,22,34,41,102
1951,20,63,23,34,41,102
1951,21,52,24,35,41,102
1951,22,46,25,35,41,102
1951,23,41,26,35,41,102
1952,0,80,86,65,43,102
1952,1,80,87,66,44,102
1952,2,74,88,66,44,102
1952,3,80,88,66,44,102
1952,4,74,89,67,44,102
1952,5,63,88,67,44,102
1952,6,69,88,68,44,102
1952,7,63,87,68,44,102
1952,8,69,87,69,44,102
1952,9,74,86,69,44,102
1952,10,69,85,70,44,102
1952,11,85,84,70,44,102
1952,12,85,83,70,44,102
1952,13,102,83,71,44,102
1952,14,102,83,71,44,102
1952,15,113,83,71,45,102
1952,16,107,83,72,45,102
1952,17,107,83,72,45,102
1952,18,91,82,72,45,102
1952,19,85,82,73,45,102
1952,20,74,82,73,45,102
1952,21,63,82,73,45,102
1952,22,58,81,73,45,102
1952,23,46,80,73,45,102
1953,0,30,47,48,44,102
1953,1,19,48,48,44,102
1953,2,8,48,48,44,102
1953,3,8,49,48,44,102
1953,4,2,49,48,44,102
1953,5,2,50,48,44,102
1953,6,-4,51,48,44,102
1953,7,-15,51,48,44,102
1953,8,-15,52,47,43,102
1953,9,-4,53,47,43,102
1953,10,2,53,47,43,102
1953,11,13,53,47,43,102
1953,12,35,52,47,43,102
1953,13,52,50,46,43,102
1953,14,52,46,46,43,102
1953,15,46,41,46,43,102
1953,16,52,38,45,43,102
1953,17,46,34,45,43,102
1953,18,41,30,45,43,102
1953,19,35,28,44,43,102
1953,20,35,26,44,43,102
1953,21,35,24,44,43,102
1953,22,35,23,44,43,102
1953,23,35,23,44,43,102
1954,0,24,30,30,37,106
1954,1,24,30,30,37,106
1954,2,24,31,30,37,106
1954,3,19,31,30,37,106
1954,4,19,32,30,37,106
1954,5,24,33,29,37,106
1954,6,30,34,29,37,106
1954,7,30,35,29,37,106
1954,8,24,35,29,37,106
1954,9,35,36,29,37,106
1954,10,46,37,29,37,106
1954,11,52,37,28,37,106
1954,12,69,37,29,38,106
1954,13,74,38,29,38,106
1954,14,74,38,29,38,106
1954,15,74,39,29,38,106
1954,16,74,40,28,38,106
1954,17,69,41,28,38,106
1954,18,52,41,28,38,106
1954,19,41,42,28,38,106
1954,20,30,42,28,38,106
1954,21,19,41,28,38,106
1954,22,19,41,28,38,106
1954,23,13,40,28,38,106
1955,0,13,29,13,20,99
1955,1,19,30,13,20,99
1955,2,30,32,13,20,99
1955,3,24,34,13,20,99
1955,4,24,36,13,20,99
1955,5,19,37,13,20,99
1955,6,8,37,13,19,99
1955,7,13,37,13,19,99
1955,8,19,38,13,19,99
1955,9,30,38,14,19,99
1955,10,35,37,14,19,99
1955,11,46,37,14,19,99
1955,12,52,36,14,19,99
1955,13,46,35,15,19,99
1955,14,52,34,15,19,99
1955,15,52,33,15,19,99
1955,16,52,32,15,19,99
1955,17,46,32,16,19,99
1955,18,41,31,16,19,99
1955,19,35,31,16,19,99
1955,20,35,31,16,19,99
1955,21,30,31,16,19,99
1955,22,13,31,17,19,99
1955,23,13,31,17,19,99
1956,0,52,86,77,17,101
1956,1,41,83,77,18,101
1956,2,35,80,78,18,101
1956,3,30,77,78,18,101
1956,4,35,75,78,18,101
1956,5,35,72,78,18,101
1956,6,30,70,78,18,101
1956,7,24,68,78,18,101
1956,8,30,66,78,19,101
1956,9,58,65,78,19,101
1956,10,63,64,79,19,101
1956,11,80,64,79,19,101
1956,12,85,63,79,19,101
1956,13,85,62,80,19,101
1956,14,85,61,80,19,101
1956,15,91,60,81,19,101
1956,16,96,60,81,20,101
1956,17,96,60,82,20,101
1956,18,74,60,82,20,101
1956,19,46,59,82,20,101
1956,20,41,58,82,20,101
1956,21,41,57,83,20,101
1956,22,41,56,83,20,101
1956,23,30,55,83,20,101
1957,0,58,53,57,58,102
1957,1,63,54,57,58,102
1957,2,63,56,58,58,102
1957,3,58,59,58,58,102
1957,4,52,61,58,58,102
1957,5,52,64,58,58,102
1957,6,58,67,58,58,102
1957,7,58,70,58,58,102
1957,8,63,73,58,58,102
1957,9,63,76,58,58,102
1957,10,69,78,58,58,102
1957,11,69,80,58,58,102
1957,12,80,81,58,58,102
1957,13,85,80,58,58,102
1957,14,96,78,58,58,102
1957,15,102,77,58,58,102
1957,16,96,75,58,58,102
1957,17,91,74,58,58,102
1957,18,85,73,58,58,102
1957,19,80,72,58,58,102
1957,20,74,72,59,57,102
1957,21,80,72,59,57,102
1957,22,69,72,59,57,102
1957,23,69,72,59,57,102
1958,0,85,77,56,61,108
1958,1,80,79,56,61,108
1958,2,80,81,57,61,108
1958,3,80,83,57,61,108
1958,4,74,85,58,61,108
1958,5,80,87,58,61,108
1958,6,74,89,59,61,108
1958,7,74,90,59,61,108
1958,8,85,92,60,61,108
1958,9,85,94,60,61,108
1958,10,96,95,61,61,108
1958,11,113,96,62,61,108
1958,12,107,96,62,61,108
1958,13,107,96,63,61,108
1958,14,119,95,63,61,108
1958,15,119,95,64,62,108
1958,16,119,95,64,62,108
1958,17,113,95,65,62,108
1958,18,96,95,65,62,108
1958,19,96,94,65,62,108
1958,20,91,94,66,62,108
1958,21,91,94,66,62,108
1958,22,91,94,67,62,108
1958,23,91,94,68,62,108
1959,0,,,,,
1959,1,,,,,
1959,2,,,,,
1959,3,,,,,
1959,4,,,,,
1959,5,,,,,
1959,6,,,,,
1959,7,,,,,
1959,8,,,,,
1959,9,,,,,
1959,10,,,,,
1959,11,,,,,
1959,12,,,,,
1959,13,,,,,
1959,14,,,,,
1959,15,,,,,
1959,16,,,,,
1959,17,,,,,
1959,18,,,,,
1959,19,,,,,
1959,20,,,,,
1959,21,,,,,
1959,22,,,,,
1959,23,,,,,
1960,0,,,,,
1960,1,,,,,
1960,2,,,,,
1960,3,,,,,
1960,4,,,,,
1960,5,,,,,
1960,6,,,,,
1960,7,,,,,
1960,8,,,,,
1960,9,,,,,
1960,10,,,,,
1960,11,,,,,
1960,12,,,,,
1960,13,,,,,
1960,14,,,,,
1960,15,,,,,
1960,16,,,,,
1960,17,,,,,
1960,18,,,,,
1960,19,,,,,
1960,20,,,,,
1960,21,,,,,
1960,22,,,,,
1960,23,,,,,
1961,0,,,,,
1961,1,,,,,
1961,2,,,,,
1961,3,,,,,
1961,4,,,,,
1961,5,,,,,
1961,6,,,,,
1961,7,,,,,
1961,8,,,,,
1961,9,,,,,
1961,10,,,,,
1961,11,,,,,
1961,12,,,,,
1961,13,,,,,
1961,14,,,,,
1961,15,,,,,
1961,16,,,,,
1961,17,,,,,
1961,18,,,,,
1961,19,,,,,
1961,20,,,,,
1961,21,,,,,
1961,22,,,,,
1961,23,,,,,
1962,0,,,,,
1962,1,,,,,
1962,2,,,,,
1962,3,,,,,
1962,4,,,,,
1962,5,,,,,
1962,6,,,,,
1962,7,,,,,
1962,8,,,,,
1962,9,,,,,
1962,10,,,,,
1962,11,,,,,
1962,12,,,,,
1962,13,,,,,
1962,14,,,,,
1962,15,,,,,
1962,16,,,,,
1962,17,,,,,
1962,18,,,,,
1962,19,,,,,
1962,20,,,,,
1962,21,,,,,
1962,22,,,,,
1962,23,,,,,
1963,0,,,,,
1963,1,,,,,
1963,2,,,,,
1963,3,,,,,
1963,4,,,,,
1963,5,,,,,
1963,6,,,,,
1963,7,,,,,
1963,8,,,,,
