year,hour,obs,D1,D7,D30,D365
1949,0,58,47,85,136,
1949,1,52,49,85,136,
1949,2,46,51,85,136,
1949,3,41,53,85,136,
1949,4,41,55,85,135,
1949,5,46,57,85,135,
1949,6,52,60,85,135,
1949,7,46,62,85,135,
1949,8,58,65,85,135,
1949,9,69,68,84,135,
1949,10,69,68,84,134,
1949,11,85,68,84,134,
1949,12,96,68,84,134,
1949,13,102,68,84,134,
1949,14,107,68,84,134,
1949,15,102,69,84,134,
1949,16,96,69,84,134,
1949,17,80,69,84,133,
1949,18,74,69,83,133,
1949,19,74,69,83,133,
1949,20,69,69,83,133,
1949,21,58,68,83,133,
1949,22,52,68,83,133,
1949,23,41,67,83,133,
1950,0,8,14,70,109,108
1950,1,8,15,69,109,108
1950,2,2,16,69,109,108
1950,3,8,17,68,109,108
1950,4,2,19,68,109,108
1950,5,2,20,67,108,108
1950,6,2,22,66,108,108
1950,7,-4,23,66,108,108
1950,8,2,24,65,108,108
1950,9,13,25,65,108,108
1950,10,35,27,64,108,108
1950,11,58,28,64,107,108
1950,12,80,29,64,107,108
1950,13,102,30,64,107,108
1950,14,91,31,64,107,108
1950,15,91,31,63,107,108
1950,16,85,32,63,107,108
1950,17,80,34,63,107,108
1950,18,69,35,63,107,108
1950,19,52,35,63,107,108
1950,20,58,37,62,107,108
1950,21,52,38,62,106,108
1950,22,46,40,62,106,108
1950,23,46,41,61,106,108
1951,0,107,120,66,104,97
1951,1,107,120,67,104,97
1951,2,107,121,67,104,97
1951,3,107,121,68,104,97
1951,4,107,121,68,104,97
1951,5,102,121,69,104,97
1951,6,107,121,69,104,97
1951,7,102,121,70,104,97
1951,8,96,121,70,104,97
1951,9,107,121,70,104,97
1951,10,107,119,71,104,97
1951,11,113,118,71,104,97
1951,12,119,117,71,104,97
1951,13,135,116,72,104,97
1951,14,135,114,72,104,97
1951,15,130,114,73,104,97
1951,16,124,113,73,104,97
1951,17,119,113,73,104,97
1951,18,113,113,73,104,97
1951,19,113,112,74,104,97
1951,20,113,112,74,104,97
1951,21,113,112,75,104,97
1951,22,107,112,75,104,97
1951,23,107,112,75,104,97
1952,0,130,141,119,97,108
1952,1,124,141,120,97,108
1952,2,130,140,120,97,108
1952,3,130,139,120,97,108
1952,4,119,138,121,97,108
1952,5,119,137,121,97,108
1952,6,119,136,121,97,108
1952,7,119,134,121,97,108
1952,8,124,133,122,97,108
1952,9,130,132,122,97,108
1952,10,135,132,122,97,108
1952,11,141,132,122,97,108
1952,12,135,131,122,97,108
1952,13,130,131,122,97,108
1952,14,135,131,122,97,108
1952,15,141,131,122,97,108
1952,16,135,130,122,97,108
1952,17,124,130,123,98,108
1952,18,107,128,123,98,108
1952,19,107,127,123,98,108
1952,20,102,126,123,98,108
1952,21,96,125,123,98,108
1952,22,85,123,123,98,108
1952,23,85,121,123,98,108
1953,0,63,81,112,115,100
1953,1,63,80,112,115,100
1953,2,63,80,111,115,100
1953,3,69,80,111,115,100
1953,4,63,80,111,115,100
1953,5,63,79,110,115,100
1953,6,63,79,110,115,100
1953,7,69,79,110,115,100
1953,8,69,79,109,115,100
1953,9,80,79,109,115,100
1953,10,85,79,109,115,100
1953,11,102,79,109,115,100
1953,12,119,80,109,115,100
1953,13,124,81,109,115,100
1953,14,130,82,109,115,100
1953,15,124,83,109,115,100
1953,16,119,83,109,115,100
1953,17,102,84,108,114,100
1953,18,91,84,108,114,100
1953,19,74,84,108,114,100
1953,20,69,83,107,114,100
1953,21,58,83,107,114,100
1953,22,52,82,107,114,100
1953,23,35,81,106,114,100
1954,0,130,136,109,126,101
1954,1,135,136,109,126,101
1954,2,141,137,110,126,101
1954,3,146,138,110,126,101
1954,4,146,139,110,126,101
1954,5,146,141,111,126,101
1954,6,146,142,111,127,101
1954,7,152,144,111,127,101
1954,8,157,146,111,127,101
1954,9,157,147,112,127,101
1954,10,146,147,112,127,101
1954,11,141,146,112,127,101
1954,12,141,146,112,127,101
1954,13,152,145,112,127,101
1954,14,152,144,112,127,101
1954,15,146,144,112,127,101
1954,16,141,143,112,127,101
1954,17,135,142,112,127,101
1954,18,130,142,112,127,101
1954,19,124,141,112,127,101
1954,20,130,141,112,127,101
1954,21,124,141,112,127,101
1954,22,107,140,112,128,101
1954,23,107,139,113,128,101
1955,0,19,44,86,103,103
1955,1,8,43,86,103,103
1955,2,8,42,85,103,103
1955,3,2,41,85,103,103
1955,4,-4,40,85,103,103
1955,5,-9,38,84,103,103
1955,6,-9,37,84,102,102
1955,7,-20,36,83,102,102
1955,8,-9,35,83,102,102
1955,9,8,34,82,102,102
1955,10,35,33,82,102,102
1955,11,63,33,82,102,102
1955,12,74,33,82,102,102
1955,13,85,33,82,102,102
1955,14,96,33,82,101,102
1955,15,85,33,82,101,102
1955,16,80,34,82,101,102
1955,17,69,34,81,101,102
1955,18,52,34,81,101,102
1955,19,63,35,81,101,102
1955,20,46,35,80,100,102
1955,21,41,35,80,100,102
1955,22,41,35,80,100,102
1955,23,46,36,79,100,102
1956,0,80,63,87,106,97
1956,1,74,65,86,106,97
1956,2,85,68,86,106,97
1956,3,80,70,86,106,97
1956,4,80,73,86,106,97
1956,5,74,76,85,106,97
1956,6,69,78,85,106,97
1956,7,69,81,85,106,97
1956,8,63,83,85,105,97
1956,9,69,85,84,105,97
1956,10,74,86,84,105,97
1956,11,85,87,84,105,97
1956,12,85,88,83,105,97
1956,13,91,88,83,105,97
1956,14,85,87,82,105,97
1956,15,80,86,82,105,97
1956,16,74,85,81,104,97
1956,17,74,84,81,104,97
1956,18,74,82,81,104,97
1956,19,74,81,80,104,97
1956,20,74,79,80,104,97
1956,21,74,78,80,104,97
1956,22,74,77,80,104,97
1956,23,69,76,79,104,97
1957,0,135,128,119,113,110
1957,1,135,129,119,113,110
1957,2,135,130,119,113,110
1957,3,141,131,120,113,110
1957,4,135,132,120,113,110
1957,5,141,133,121,113,110
1957,6,141,133,121,113,110
1957,7,141,134,122,113,110
1957,8,141,135,122,113,110
1957,9,141,135,122,113,110
1957,10,146,136,123,113,110
1957,11,146,136,123,113,110
1957,12,152,137,123,113,110
1957,13,152,137,123,113,110
1957,14,152,138,124,113,110
1957,15,152,139,124,113,110
1957,16,152,140,124,113,110
1957,17,152,141,124,113,110
1957,18,152,142,125,113,110
1957,19,146,143,125,114,110
1957,20,146,143,126,114,110
1957,21,146,144,126,114,110
1957,22,146,144,127,114,110
1957,23,146,145,127,114,110
1958,0,69,77,113,121,104
1958,1,63,76,112,121,104
1958,2,69,75,112,120,104
1958,3,74,75,112,120,104
1958,4,85,76,111,120,104
1958,5,85,76,111,120,104
1958,6,85,78,111,120,104
1958,7,85,79,111,120,104
1958,8,96,81,111,120,104
1958,9,96,82,110,120,103
1958,10,102,84,110,120,103
1958,11,107,85,110,120,103
1958,12,113,87,110,119,103
1958,13,141,90,110,119,103
1958,14,141,92,110,119,103
1958,15,141,93,110,119,103
1958,16,130,94,110,119,103
1958,17,113,94,110,119,103
1958,18,107,95,110,119,103
1958,19,102,97,109,119,103
1958,20,102,97,109,119,103
1958,21,96,98,109,119,103
1958,22,85,98,109,119,103
1958,23,85,99,109,119,103
1959,0,,,,,
1959,1,,,,,
1959,2,,,,,
1959,3,,,,,
1959,4,,,,,
1959,5,,,,,
1959,6,,,,,
1959,7,,,,,
1959,8,,,,,
1959,9,,,,,
1959,10,,,,,
1959,11,,,,,
1959,12,,,,,
1959,13,,,,,
1959,14,,,,,
1959,15,,,,,
1959,16,,,,,
1959,17,,,,,
1959,18,,,,,
1959,19,,,,,
1959,20,,,,,
1959,21,,,,,
1959,22,,,,,
1959,23,,,,,
1960,0,,,,,
1960,1,,,,,
1960,2,,,,,
1960,3,,,,,
1960,4,,,,,
1960,5,,,,,
1960,6,,,,,
1960,7,,,,,
1960,8,,,,,
1960,9,,,,,
1960,10,,,,,
1960,11,,,,,
1960,12,,,,,
1960,13,,,,,
1960,14,,,,,
1960,15,,,,,
1960,16,,,,,
1960,17,,,,,
1960,18,,,,,
1960,19,,,,,
1960,20,,,,,
1960,21,,,,,
1960,22,,,,,
1960,23,,,,,
1961,0,,,,,
1961,1,,,,,
1961,2,,,,,
1961,3,,,,,
1961,4,,,,,
1961,5,,,,,
1961,6,,,,,
1961,7,,,,,
1961,8,,,,,
1961,9,,,,,
1961,10,,,,,
1961,11,,,,,
1961,12,,,,,
1961,13,,,,,
1961,14,,,,,
1961,15,,,,,
1961,16,,,,,
1961,17,,,,,
1961,18,,,,,
1961,19,,,,,
1961,20,,,,,
1961,21,,,,,
1961,22,,,,,
1961,23,,,,,
1962,0,,,,,
1962,1,,,,,
1962,2,,,,,
1962,3,,,,,
1962,4,,,,,
1962,5,,,,,
1962,6,,,,,
1962,7,,,,,
1962,8,,,,,
1962,9,,,,,
1962,10,,,,,
1962,11,,,,,
1962,12,,,,,
1962,13,,,,,
1962,14,,,,,
1962,15,,,,,
1962,16,,,,,
1962,17,,,,,
1962,18,,,,,
1962,19,,,,,
1962,20,,,,,
1962,21,,,,,
1962,22,,,,,
1962,23,,,,,
1963,0,,,,,
1963,1,,,,,
1963,2,,,,,
1963,3,,,,,
1963,4,,,,,
1963,5,,,,,
1963,6,,,,,
1963,7,,,,,
1963,8,,,,,
1963,9,,,,,
1963,10,,,,,
1963,11,,,,,
1963,12,,,,,
1963,13,,,,,
1963,14,,,,,
1963,15,,,,,
1963,16,,,,,
1963,17,,,,,
1963,18,,,,,
1963,19,,,,,
1963,20,,,,,
1963,21,,,,,
1963,22,,,,,
1963,23,,,,,
1964,0,,,,,
1964,1,,,,,
1964,2,,,,,
1964,3,,,,,
1964,4,,,,,
1964,5,,,,,
1964,6,,,,,
1964,7,,,,,
1964,8,,,,,
1964,9,,,,,
1964,10,,,,,
1964,11,,,,,
1964,12,,,,,
1964,13,,,,,
1964,14,,,,,
1964,15,,,,,
1964,16,,,,,
1964,17,,,,,
1964,18,,,,,
1964,19,,,,,
1964,20,,,,,
1964,21,,,,,
1964,22,,,,,
1964,23,,,,,
1965,0,,,,,
1965,1,,,,,
1965,2,,,,,
1965,3,,,,,
1965,4,,,,,
1965,5,,,,,
1965,6,,,,,
1965,7,,,,,
1965,8,,,,,
1965,9,,,,,
1965,10,,,,,
1965,11,,,,,
1965,12,,,,,
1965,13,,,,,
1965,14,,,,,
1965,15,,,,,
1965,16,,,,,
1965,17,,,,,
1965,18,,,,,
1965,19,,,,,
1965,20,,,,,
1965,21,,,,,
1965,22,,,,,
1965,23,,,,,
1966,0,,,,,
1966,1,,,,,
1966,2,,,,,
1966,3,,,,,
1966,4,,,,,
1966,5,,,,,
