year,hour,obs,D1,D7,D30,D365
1949,0,-4,10,49,63,
1949,1,-4,9,48,63,
1949,2,-4,7,48,63,
1949,3,-4,6,48,63,
1949,4,2,6,48,63,
1949,5,13,6,48,63,
1949,6,19,7,48,63,
1949,7,19,8,48,63,
1949,8,35,9,48,63,
1949,9,46,11,48,63,
1949,10,52,13,49,62,
1949,11,63,15,49,62,
1949,12,74,17,49,62,
1949,13,96,20,49,62,
1949,14,91,23,50,62,
1949,15,96,26,50,62,
1949,16,91,28,50,62,
1949,17,96,32,50,62,
1949,18,91,36,50,62,
1949,19,80,39,50,62,
1949,20,74,42,50,62,
1949,21,74,45,50,62,
1949,22,74,48,50,62,
1949,23,74,52,50,62,
1950,0,102,111,67,63,115
1950,1,96,110,67,63,115
1950,2,102,110,67,63,115
1950,3,102,110,68,64,115
1950,4,102,109,68,64,115
1950,5,102,109,68,64,115
1950,6,102,108,68,64,115
1950,7,102,108,68,64,115
1950,8,85,107,68,64,115
1950,9,96,107,69,64,115
1950,10,96,106,69,64,115
1950,11,96,105,69,64,115
1950,12,102,105,69,64,115
1950,13,96,104,69,64,115
1950,14,96,103,68,64,115
1950,15,96,102,68,64,115
1950,16,96,101,68,64,115
1950,17,91,100,69,64,115
1950,18,85,99,69,64,115
1950,19,80,97,68,64,115
1950,20,85,96,68,64,115
1950,21,85,96,69,64,115
1950,22,74,95,68,64,115
1950,23,74,93,68,64,115
1951,0,-9,6,5,15,104
1951,1,-4,5,5,15,104
1951,2,13,4,5,15,104
1951,3,24,5,5,15,104
1951,4,30,5,6,15,104
1951,5,30,6,6,15,104
1951,6,30,6,6,15,104
1951,7,30,7,6,15,104
1951,8,35,9,6,15,104
1951,9,30,10,6,15,104
1951,10,35,11,6,16,104
1951,11,41,12,7,16,104
1951,12,41,13,7,16,104
1951,13,52,14,7,16,104
1951,14,58,15,7,16,104
1951,15,63,17,8,16,104
1951,16,52,19,8,16,104
1951,17,52,21,8,16,104
1951,18,52,24,9,16,104
1951,19,52,26,9,16,104
1951,20,52,30,9,16,104
1951,21,41,32,10,16,104
1951,22,46,35,10,16,104
1951,23,52,37,10,17,104
1952,0,13,33,50,62,103
1952,1,13,32,50,62,103
1952,2,19,31,49,62,103
