year,hour,obs,D1,D7,D30,D365
1949,0,74,41,28,68,
1949,1,74,42,28,68,
1949,2,80,44,28,68,
1949,3,80,46,29,68,
1949,4,96,49,29,68,
1949,5,96,52,30,68,
1949,6,91,54,30,68,
1949,7,85,57,31,68,
1949,8,69,59,31,68,
1949,9,63,61,31,68,
1949,10,63,63,32,68,
1949,11,63,64,32,68,
1949,12,69,64,32,68,
1949,13,58,64,32,68,
1949,14,63,65,32,68,
1949,15,52,65,32,68,
1949,16,63,66,33,68,
1949,17,69,67,33,68,
1949,18,63,69,33,68,
1949,19,69,70,34,68,
1949,20,63,70,34,67,
1949,21,58,70,35,67,
1949,22,52,70,35,67,
1949,23,52,69,36,67,
1950,0,46,48,77,64,115
1950,1,46,48,77,64,115
1950,2,35,47,77,64,115
1950,3,19,46,77,64,115
1950,4,24,45,77,64,115
1950,5,19,44,76,64,115
1950,6,24,43,76,64,115
1950,7,30,42,76,64,115
1950,8,30,42,76,64,115
1950,9,30,41,76,64,115
1950,10,24,40,76,64,115
1950,11,24,38,75,64,115
1950,12,24,37,75,64,115
1950,13,24,35,75,64,115
1950,14,19,34,74,64,115
1950,15,13,33,74,64,115
1950,16,8,31,73,64,115
1950,17,8,30,73,64,115
1950,18,2,28,72,64,115
1950,19,2,26,72,64,115
1950,20,2,25,71,64,115
1950,21,2,23,71,64,115
1950,22,8,21,70,63,115
1950,23,13,20,70,63,115
1951,0,41,12,10,16,104
1951,1,35,14,10,16,104
1951,2,30,15,10,16,104
1951,3,19,16,10,16,104
1951,4,13,16,10,16,104
1951,5,8,17,10,16,104
1951,6,2,17,10,15,104
1951,7,19,18,10,15,104
1951,8,8,18,10,15,104
1951,9,8,19,9,15,104
1951,10,8,19,9,15,104
1951,11,8,19,9,15,104
1951,12,2,18,9,15,104
1951,13,8,17,9,15,104
1951,14,13,17,9,15,104
1951,15,2,16,9,15,104
1951,16,2,14,8,15,104
1951,17,2,14,8,15,104
1951,18,2,13,8,15,104
1951,19,13,14,8,15,104
