YHM,temp
19470000,+0091
19470100,+0096
19470200,+0102
19470300,+0113
19470400,+0124
19470500,+0130
19470600,+0141
19470700,+0157
19470800,+0146
19470900,+0135
19471000,+0135
19471100,+0119
19471200,+0096
19471300,+0085
19471400,+0080
19471500,+0074
19471600,+0069
19471700,+0069
19471800,+0058
19471900,+0058
19472000,+0052
19472100,+0052
19472200,+0046
19472300,+0046
19480000,+0074
19480100,+0091
19480200,+0096
19480300,+0107
19480400,+0119
19480500,+0124
19480600,+0130
19480700,+0135
19480800,+0130
19480900,+0119
19481000,+0102
19481100,+0102
19481200,+0091
19481300,+0091
19481400,+0085
19481500,+0080
19481600,+0074
19481700,+0052
19481800,+0052
19481900,+0052
19482000,+0035
19482100,+0030
19482200,+0041
19482300,+0063
19490000,+0080
19490100,+0096
19490200,+0107
19490300,+0113
19490400,+0119
19490500,+0135
19490600,+0135
19490700,+0124
19490800,+0124
19490900,+0119
19491000,+0102
19491100,+0102
19491200,+0102
19491300,+0096
19491400,+0080
19491500,+0091
19491600,+0085
19491700,+0080
19491800,+0080
19491900,+0069
19492000,+0069
19492100,+0058
19492200,+0069
19492300,+0069
19500000,+0102
19500100,+0113
19500200,+0119
19500300,+0124
19500400,+0130
19500500,+0130
19500600,+0130
19500700,+0124
19500800,+0119
19500900,+0119
19501000,+0113
19501100,+0113
19501200,+0113
19501300,+0113
19501400,+0107
19501500,+0102
19501600,+0102
19501700,+0102
19501800,+0096
19501900,+0102
19502000,+0102
19502100,+0102
19502200,+0102
19502300,+0113
19510000,+0096
19510100,+0107
19510200,+0107
19510300,+0113
19510400,+0119
19510500,+0119
19510600,+0119
19510700,+0119
19510800,+0113
19510900,+0102
19511000,+0085
19511100,+0080
19511200,+0080
19511300,+0074
19511400,+0074
19511500,+0069
19511600,+0069
19511700,+0063
19511800,+0052
19511900,+0052
19512000,+0052
19512100,+0052
19512200,+0063
19512300,+0069
19520000,+0113
19520100,+0124
19520200,+0141
19520300,+0141
19520400,+0152
19520500,+0152
19520600,+0157
19520700,+0157
19520800,+0152
19520900,+0141
19521000,+0135
19521100,+0130
19521200,+0124
19521300,+0119
19521400,+0119
19521500,+0113
19521600,+0102
19521700,+0096
19521800,+0096
19521900,+0096
19522000,+0096
19522100,+0096
19522200,+0096
19522300,+0107
19530000,+0091
19530100,+0113
19530200,+0113
19530300,+0124
19530400,+0141
19530500,+0146
19530600,+0152
19530700,+0141
19530800,+0135
19530900,+0130
19531000,+0124
19531100,+0119
19531200,+0102
19531300,+0096
19531400,+0091
19531500,+0080
19531600,+0074
19531700,+0074
19531800,+0074
19531900,+0074
19532000,+0069
19532100,+0063
19532200,+0074
19532300,+0102
19540000,+0085
19540100,+0102
19540200,+0119
19540300,+0113
19540400,+0152
19540500,+0157
19540600,+0157
19540700,+0157
19540800,+0146
19540900,+0141
19541000,+0130
19541100,+0124
19541200,+0124
19541300,+0124
19541400,+0119
19541500,+0107
19541600,+0107
19541700,+0107
19541800,+0102
19541900,+0096
19542000,+0091
19542100,+0091
19542200,+0091
19542300,+0102
19550000,+0096
19550100,+0146
19550200,+0157
19550300,+0174
19550400,+0174
19550500,+0174
19550600,+0169
19550700,+0163
19550800,+0146
19550900,+0130
19551000,+0124
19551100,+0113
19551200,+0102
19551300,+0091
19551400,+0096
19551500,+0085
19551600,+0085
19551700,+0074
19551800,+0069
19551900,+0063
19552000,+0058
19552100,+0058
19552200,+0058
19552300,+0063
19560000,+0113
19560100,+0113
19560200,+0113
19560300,+0113
19560400,+0107
19560500,+0107
19560600,+0102
19560700,+0096
19560800,+0102
19560900,+0102
19561000,+0096
19561100,+0102
19561200,+0102
19561300,+0096
19561400,+0096
19561600,+0091
19561700,+0091
19561800,+0091
19561900,+0096
19562000,+0096
19562100,+0102
19562200,+0107
19562300,+0107
19570000,+0130
19570100,+0135
19570200,+0146
19570300,+0146
19570400,+0152
19570500,+0152
19570600,+0146
19570700,+0146
19570800,+0141
19570900,+0141
19571000,+0146
19571100,+0146
19571200,+0141
19571300,+0135
19571400,+0141
19571500,+0146
19571600,+0146
19571700,+0141
19571800,+0141
19571900,+0146
19572000,+0152
19572100,+0157
19572200,+0163
19572300,+0169
19580000,+0035
19580100,+0046
19580200,+0058
19580300,+0058
19580400,+0074
19580500,+0069
19580600,+0069
19580700,+0069
19580800,+0063
19580900,+0058
19581000,+0046
19581100,+0041
19581200,+0030
19581300,+0024
19581400,+0024
19581500,+0024
19581600,+0019
19581700,+0024
19581800,+0019
19581900,+0008
19582000,-0009
19582100,-0004
19582200,+0019
19582300,+0041
19590000,+0185
19590100,+0185
19590200,+0191
19590300,+0191
19590400,+0180
19590500,+0185
19590600,+0180
19590700,+0191
19590800,+0191
19590900,+0185
19591000,+0191
19591100,+0185
19591200,+0185
19591300,+0191
19591400,+0185
19591500,+0169
19591600,+0157
19591700,+0152
19591800,+0146
19591900,+0141
19592000,+0141
19592100,+0130
19592200,+0130
19592300,+0124
19600000,+0141
19600100,+0157
19600200,+0163
19600300,+0169
19600400,+0196
19600500,+0196
19600600,+0196
19600700,+0185
19600800,+0196
19600900,+0196
19601000,+0191
19601100,+0185
19601200,+0185
19601300,+0185
19601400,+0180
19601500,+0180
19601600,+0180
19601700,+0185
19601800,+0180
19601900,+0135
19602000,+0146
19602100,+0157
19602200,+0174
19602300,+0185
19670000,+0113
19670100,+0124
19670200,+0124
19670400,+0124
19670500,+0124
19671100,+0080
19671500,+0091
19671900,+0080
19672200,+0074
19672300,+0074
19680100,+0141
19680200,+0152
19680300,+0163
19680700,+0130
19680800,+0130
19680900,+0124
19681000,+0124
19681100,+0124
19681900,+0130
19682000,+0130
19682100,+0130
19682200,+0130
19682300,+0163
19690000,+0113
19690100,+0107
19690200,+0124
19690300,+0119
19690400,+0135
19690500,+0130
19690600,+0146
19690700,+0130
19690800,+0135
19690900,+0119
19691000,+0124
19691100,+0107
19691300,+0102
19691500,+0102
19691600,+0096
19691700,+0091
19691800,+0096
19691900,+0080
19692000,+0085
19692100,+0069
19692200,+0085
19692300,+0080
19700000,+0113
19700100,+0130
19700200,+0146
19700300,+0152
19700400,+0163
19700500,+0152
19700600,+0146
19700700,+0141
19700800,+0146
19700900,+0141
19701000,+0124
19701100,+0102
19701300,+0069
19701400,+0074
19701500,+0069
19701600,+0063
19701700,+0058
19701800,+0063
19701900,+0058
19702000,+0063
19702100,+0058
19702200,+0063
19702300,+0069
19710000,+0163
19710100,+0157
19710200,+0174
19710300,+0169
19710400,+0174
19710500,+0169
19710600,+0163
19710700,+0157
19710800,+0146
19710900,+0141
19711000,+0135
19711100,+0119
19711200,+0124
19711300,+0107
19711400,+0113
19711500,+0107
19711600,+0113
19711700,+0107
19711800,+0102
19711900,+0102
19712000,+0102
19712100,+0102
19712200,+0102
19712300,+0102
19720000,+0163
19720100,+0180
19720200,+0174
19720300,+0180
19720400,+0185
19720500,+0157
19720600,+0163
19720700,+0157
19720800,+0163
19720900,+0157
19721000,+0174
19721100,+0169
19721200,+0174
19721300,+0169
19721400,+0174
19721500,+0169
19721600,+0174
19721700,+0157
19721800,+0163
19721900,+0157
19722000,+0174
19722100,+0180
19722200,+0185
19722300,+0180
19730000,+0140
19730030,+0140
19730100,+0140
19730130,+0140
19730200,+0150
19730230,+0150
19730300,+0150
19730330,+0160
19730400,+0170
19730430,+0160
19730500,+0160
19730530,+0160
19730600,+0160
19730700,+0150
19730730,+0140
19730800,+0150
19730830,+0140
19730900,+0140
19730930,+0120
19731000,+0130
19731030,+0130
19731100,+0130
19731130,+0130
19731200,+0130
19731230,+0130
19731300,+0130
19731330,+0130
19731400,+0130
19731500,+0120
19731530,+0120
19731600,+0120
19731630,+0120
19731700,+0130
19731730,+0130
