YHM,temp
19460000,+0157
19460100,+0180
19460200,+0185
19460300,+0202
19460400,+0207
19460500,+0191
19460600,+0202
19460700,+0185
19460800,+0180
19460900,+0174
19461000,+0169
19461100,+0169
19461200,+0169
19461300,+0169
19461400,+0157
19461500,+0141
19461600,+0135
19461700,+0135
19461800,+0135
19461900,+0130
19462000,+0102
19462100,+0130
19462200,+0130
19462300,+0135
19470000,+0152
19470100,+0152
19470200,+0152
19470300,+0157
19470400,+0163
19470500,+0169
19470600,+0157
19470700,+0157
19470800,+0157
19470900,+0163
19471000,+0157
19471100,+0157
19471200,+0152
19471300,+0146
19471400,+0146
19471500,+0146
19471600,+0146
19471700,+0146
19471800,+0141
19471900,+0141
19472000,+0141
19472100,+0141
19472200,+0135
19472300,+0135
19480000,+0180
19480100,+0196
19480200,+0207
19480300,+0202
19480400,+0213
19480500,+0224
19480600,+0230
19480700,+0230
19480800,+0213
19480900,+0202
19481000,+0196
19481100,+0191
19481200,+0191
19481300,+0185
19481400,+0163
19481500,+0152
19481600,+0152
19481700,+0152
19481800,+0152
19481900,+0141
19482000,+0146
19482100,+0141
19482200,+0141
19482300,+0157
19490000,+0146
19490100,+0146
19490200,+0152
19490300,+0146
19490400,+0152
19490500,+0152
19490600,+0157
19490700,+0152
19490800,+0146
19490900,+0146
19491000,+0146
19491100,+0146
19491200,+0146
19491300,+0146
19491400,+0146
19491500,+0146
19491600,+0146
19491700,+0146
19491800,+0146
19491900,+0141
19492000,+0152
19492100,+0152
19492200,+0152
19492300,+0157
19500000,+0191
19500100,+0196
19500200,+0196
19500300,+0202
19500400,+0202
19500500,+0202
19500600,+0185
19500700,+0185
19500800,+0180
19500900,+0163
19501000,+0146
19501100,+0152
19501200,+0152
19501300,+0152
19501400,+0152
19501500,+0152
19501600,+0146
19501700,+0146
19501800,+0146
19501900,+0146
19502000,+0146
19502100,+0141
19502200,+0141
19502300,+0141
19510000,+0157
19510100,+0157
19510200,+0157
19510300,+0163
19510400,+0163
19510500,+0163
19510600,+0157
19510700,+0163
19510800,+0157
19510900,+0157
19511000,+0157
19511100,+0157
19511200,+0157
19511300,+0157
19511400,+0157
19511500,+0157
19511600,+0157
19511700,+0157
19511800,+0152
19511900,+0157
19512000,+0152
19512100,+0146
19512200,+0152
19512300,+0157
19520000,+0174
19520100,+0196
19520200,+0196
19520300,+0202
19520400,+0213
19520500,+0207
19520600,+0213
19520700,+0207
19520800,+0202
19520900,+0196
19521000,+0191
19521100,+0185
19521200,+0180
19521300,+0169
19521400,+0152
19521500,+0157
19521600,+0146
19521700,+0146
19521800,+0146
19521900,+0146
19522000,+0146
19522100,+0152
19522200,+0152
19522300,+0185
19530000,+0169
19530100,+0180
19530200,+0180
19530300,+0191
19530400,+0191
19530500,+0202
19530600,+0196
19530700,+0202
19530800,+0185
19530900,+0185
19531000,+0180
19531100,+0180
19531200,+0174
19531300,+0174
19531400,+0163
19531500,+0157
19531600,+0157
19531700,+0157
19531800,+0146
19531900,+0141
19532000,+0141
19532100,+0141
19532200,+0146
19532300,+0157
19540000,+0163
19540100,+0174
19540200,+0191
19540300,+0202
19540400,+0207
19540500,+0213
19540600,+0213
19540700,+0202
19540800,+0191
19540900,+0191
19541000,+0185
19541100,+0185
19541200,+0174
