YHM,temp
19730000,+0017
19730100,+0011
19730200,+0006
19730300,+0000
19730400,-0006
19730500,-0011
19730600,-0011
19730700,-0017
19730800,-0022
19730900,-0022
19731000,-0028
19731100,-0033
19731200,-0033
19731300,-0033
19731400,-0039
19731500,-0033
19731600,-0017
19731700,-0006
19731800,+0006
19731900,+0017
19732000,+0011
19732100,+0011
19732200,+0011
19732300,+0000
19740000,+0061
19740100,+0039
19740200,+0039
19740300,+0028
19740400,+0022
19740500,+0022
19740600,+0006
19740700,+0011
19740800,-0006
19740900,+0000
19741000,-0017
19741100,-0022
19741200,-0028
19741300,-0022
19741400,-0011
19741500,+0011
19741600,+0033
19741700,+0050
19741800,+0039
19741900,+0044
19742000,+0033
19742100,+0022
19742200,+0017
19742300,+0006
19750000,+0067
19750100,+0067
19750200,+0067
19750300,+0067
19750400,+0056
19750500,+0044
19750600,+0044
19750700,+0044
19750800,+0050
19750900,+0050
19751000,+0050
19751100,+0056
19751200,+0056
19751300,+0056
19751400,+0061
19751500,+0067
19751600,+0072
19751700,+0078
19751800,+0078
19751900,+0078
19752000,+0078
19752100,+0072
19752200,+0072
19752300,+0067
19760000,+0072
19760100,+0067
19760200,+0050
19760300,+0044
19760400,+0033
19760500,+0028
19760600,+0028
19760700,+0028
19760800,+0022
19760900,+0011
19761000,+0006
19761100,+0000
19761200,-0017
19761300,-0017
19761400,+0017
19761500,+0061
19761600,+0100
19761700,+0128
19761800,+0150
19761900,+0167
19762000,+0172
19762100,+0178
19762200,+0167
19762300,+0111
19770000,+0106
19770100,+0106
19770200,+0106
19770300,+0106
19770400,+0106
19770500,+0100
19770600,+0100
19770700,+0100
19770800,+0100
19770900,+0100
19771000,+0106
19771100,+0106
19771200,+0106
19771300,+0100
19771400,+0100
19771500,+0106
19771555,+0117
19771600,+0117
19771700,+0117
19771700,+0117
19771800,+0122
19771900,+0122
19771900,+0122
19772000,+0122
19772000,+0122
19772100,+0122
19772200,+0122
19772300,+0117
19780000,+0128
19780100,+0128
19780200,+0133
19780300,+0128
19780400,+0117
19780500,+0117
19780600,+0106
19780700,+0083
19780800,+0067
19780900,+0056
19781000,+0039
19781100,+0033
19781200,+0028
19781300,+0033
19781400,+0044
19781500,+0050
19781600,+0072
19781700,+0100
19781800,+0106
19781900,+0111
19782000,+0122
19782100,+0122
19782200,+0111
19782300,+0089
19790000,+0100
19790100,+0089
19790200,+0078
19790300,+0072
19790400,+0072
19790500,+0067
19790600,+0050
19790700,+0039
19790800,+0017
19790900,+0006
19791000,+0000
19791100,-0011
19791200,-0017
19791300,-0022
19791400,-0017
19791500,-0006
19791600,+0011
19791700,+0017
19791800,+0033
19791900,+0039
19792000,+0044
19792100,+0044
19792200,+0033
19792300,+0011
19800000,+0072
19800100,+0078
19800200,+0072
19800300,+0056
19800400,+0050
19800500,+0039
19800600,+0028
19800700,+0017
19800800,+0017
19800900,+0011
19801000,+0006
19801100,+0000
19801200,-0006
19801300,-0006
19801400,+0000
19801500,+0028
19801600,+0061
19801700,+0067
19801800,+0072
19801900,+0089
19802000,+0100
19802100,+0100
19802200,+0094
19802300,+0083
19810000,+0050
19810100,+0056
19810200,+0044
19810300,+0056
19810400,+0017
19810500,+0022
19810600,+0033
19810700,+0028
19810800,-0006
19810900,-0006
19811000,-0006
19811100,+0000
19811200,+0022
19811300,+0006
19811400,+0033
19811500,+0050
19811600,+0056
19811700,+0072
19811800,+0083
19811900,+0078
19812000,+0067
19812100,+0067
19812200,+0078
19812300,+0078
19820000,+0039
19820100,+0028
19820200,+0017
19820300,+0017
19820400,+0006
19820500,+0006
19820600,+0006
19820700,+0006
19820800,+0006
19820900,+0006
19821000,+0006
19821100,+0006
19821200,+0006
19821300,+0000
19821400,+0017
19821500,+0033
19821600,+0044
19821700,+0044
19821800,+0044
19821900,+0056
19822000,+0061
19822100,+0056
19822200,+0044
19822300,+0028
19830000,+0061
19830100,+0056
19830200,+0056
19830300,+0056
19830400,+0050
19830500,+0050
19830600,+0050
19830700,+0050
19830800,+0044
19830900,+0044
19831000,+0039
19831100,+0033
19831200,+0028
19831300,+0017
19831400,+0028
19831500,+0050
19831600,+0072
19831700,+0094
19831800,+0106
19831900,+0111
19832000,+0117
19832100,+0122
19832200,+0117
19832300,+0089
19840000,+0150
19840100,+0150
19840200,+0144
19840300,+0144
19840400,+0133
19840500,+0128
19840600,+0122
19840700,+0117
19840800,+0111
19840900,+0106
19841000,+0094
19841100,+0094
19841200,+0094
19841300,+0100
19841400,+0122
19841500,+0144
19841600,+0161
19841700,+0194
19841800,+0211
19841900,+0211
19842000,+0217
19842100,+0222
19842200,+0211
19842300,+0206
19850000,+0050
19850100,+0044
19850200,+0039
19850300,+0033
19850400,+0028
19850500,+0011
19850600,+0017
19850700,+0000
19850800,+0000
19850900,-0006
19851000,-0006
19851100,-0011
19851200,-0011
19851300,-0017
19851400,+0011
19851500,+0039
19851600,+0056
19851700,+0078
19851800,+0089
19851900,+0111
19852000,+0122
19852100,+0117
19852200,+0111
19852300,+0089
19860000,+0144
19860100,+0133
19860200,+0128
19860300,+0122
19860400,+0117
19860500,+0111
19860600,+0100
19860700,+0106
19860800,+0100
19860900,+0111
19861000,+0100
19861100,+0100
19861200,+0111
19861300,+0111
19861400,+0111
19861500,+0117
19861600,+0133
19861700,+0139
19861800,+0144
19861900,+0150
19862000,+0144
19862100,+0144
19862200,+0133
19862300,+0133
19870000,+0017
19870100,+0011
19870200,+0006
19870300,+0000
19870400,-0006
19870500,-0006
19870600,-0011
19870700,-0011
19870800,-0017
19870900,-0017
19871000,-0022
19871100,-0022
19871200,-0022
19871300,-0022
19871400,-0017
19871500,+0000
19871600,+0017
19871700,+0039
19871800,+0050
19871900,+0067
19872000,+0078
19872100,+0072
19872200,+0067
19872300,+0050
19880000,+0022
19880100,+0017
19880200,+0006
19880300,+0006
19880400,-0011
19880500,-0017
19880600,-0022
19880700,-0022
19880800,-0022
19880900,-0022
19881000,-0022
19881100,-0028
19881200,-0033
19881300,-0033
19881400,-0022
19881500,+0000
19881600,+0017
19881700,+0028
19881800,+0039
19881900,+0044
19882000,+0050
19882100,+0044
19882200,+0033
19882300,+0022
19890000,-0033
19890100,-0039
19890200,-0050
19890300,-0050
19890400,-0056
19890500,-0056
19890600,-0061
19890700,-0056
19890800,-0056
19890900,-0050
19891000,-0050
19891100,-0044
19891200,-0039
19891300,-0033
19891400,-0033
19891500,-0022
19891600,-0011
19891700,-0006
19891800,+0000
19891900,+0006
19892000,+0011
19892100,+0017
19892200,+0017
19892300,+0006
19900000,+0139
19900100,+0133
19900200,+0128
19900300,+0122
19900400,+0122
19900500,+0117
19900600,+0117
19900700,+0117
19900800,+0117
19900900,+0111
19901000,+0111
19901100,+0117
19901200,+0111
19901300,+0117
19901400,+0117
19901500,+0122
19901600,+0133
19901700,+0133
19901800,+0139
19901900,+0150
19902000,+0161
19902100,+0167
19902200,+0161
19902300,+0156
19910000,+0056
19910100,+0050
19910200,+0039
19910300,+0039
19910400,+0039
19910500,+0044
19910600,+0033
19910700,+0022
19910800,+0028
19910900,+0022
19911000,+0017
19911100,+0006
19911200,+0011
19911300,+0017
19911400,+0039
19911500,+0089
19911600,+0106
19911700,+0122
19911800,+0133
19911900,+0150
19912000,+0150
19912100,+0150
19912200,+0144
19912300,+0117
19920000,+0094
19920100,+0094
19920200,+0100
19920300,+0106
19920400,+0122
19920500,+0117
19920600,+0128
19920700,+0133
19920800,+0150
19920900,+0150
19921000,+0150
19921100,+0133
19921200,+0128
19921300,+0128
19921400,+0122
19921500,+0122
19921600,+0117
19921700,+0117
19921800,+0133
19921900,+0144
19922000,+0150
19922100,+0144
19922200,+0133
19922300,+0117
19930000,+0106
19930100,+0106
19930200,+0094
19930300,+0072
19930400,+0067
19930500,+0067
19930600,+0056
19930700,+0044
