YHM,temp
20200000,+0100
20200052,+0106
20200152,+0106
20200252,+0106
20200352,+0100
20200452,+0094
20200552,+0089
20200600,+0089
20200652,+0078
20200752,+0072
20200833,+0078
20200852,+0072
20200923,+0078
20200952,+0072
20201050,+0080
20201052,+0083
20201109,+0083
20201152,+0083
20201200,+0083
20201217,+0083
20201252,+0083
20201312,+0089
20201352,+0094
20201450,+0100
20201452,+0100
20201512,+0106
20201540,+0111
20201552,+0111
20201556,+0111
20201640,+0122
20201652,+0128
20201752,+0133
20201800,+0133
20201820,+0139
20201852,+0156
20201942,+0144
20201952,+0144
20202003,+0144
20202052,+0133
20202125,+0133
20202137,+0133
20202152,+0133
20202252,+0122
20202350,+0100
20202352,+0094
20210000,+0183
20210052,+0178
20210152,+0167
20210252,+0156
20210352,+0156
20210452,+0150
20210552,+0139
20210600,+0139
20210652,+0128
20210752,+0122
20210852,+0117
20210952,+0122
20211052,+0117
20211152,+0117
20211200,+0117
20211252,+0117
20211352,+0122
20211452,+0150
20211552,+0172
20211652,+0183
20211752,+0189
20211800,+0189
20211852,+0211
20211952,+0206
20212052,+0211
20212152,+0200
20212252,+0178
20212352,+0161
20220000,+0167
20220004,+0167
20220036,+0167
20220052,+0167
20220142,+0167
20220152,+0161
20220252,+0161
20220352,+0156
20220452,+0139
20220552,+0133
20220600,+0133
20220616,+0133
20220635,+0133
20220652,+0128
20220752,+0117
20220810,+0111
20220852,+0100
20220952,+0094
20221052,+0083
20221152,+0078
20221200,+0078
20221252,+0072
20221352,+0083
20221452,+0106
20221552,+0128
20221611,+0133
20221652,+0133
20221752,+0139
20221800,+0139
20221841,+0144
20221852,+0150
20221952,+0156
20222052,+0150
20222152,+0144
20222252,+0133
20222352,+0122
