year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,,,,,
1973,7,,,,,
1973,8,,,,,
1973,9,,,,,
1973,10,,,,,
1973,11,,,,,
1973,12,-30,,,,
1973,13,-37,,,,
1973,14,,,,,
1973,15,,,,,
1973,16,,,,,
1973,17,,,,,
1973,18,-70,,,,
1973,19,-66,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,,,,,
1974,7,,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,30,,,,
1974,13,29,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,,,,,
1974,19,,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,,,,,
1975,1,,,,,
1975,2,,,,,
1975,3,,,,,
1975,4,,,,,
1975,5,,,,,
1975,6,-200,,,,
1975,7,-200,,,,
1975,8,,,,,
1975,9,-200,,,,
1975,10,-200,,,,
1975,11,,,,,
1975,12,-200,,,,
1975,13,-197,,,,
1975,14,,,,,
1975,15,-190,,,,
1975,16,-190,,,,
1975,17,,,,,
1975,18,-190,,,,
1975,19,-187,,,,
1975,20,,,,,
1975,21,,,,,
1975,22,,,,,
1975,23,,,,,
1976,0,0,,,,
1976,1,-23,,,,
1976,2,,,,,
1976,3,-70,,,,
1976,4,-83,,,,
1976,5,,,,,
1976,6,-110,,,,
1976,7,-113,,,,
1976,8,,,,,
1976,9,-120,,,,
1976,10,-119,,,,
1976,11,,,,,
1976,12,,,,,
1976,13,,,,,
1976,14,,,,,
1976,15,,,,,
1976,16,,,,,
1976,17,,,,,
1976,18,-110,,,,
1976,19,-83,,,,
1976,20,,,,,
1976,21,-30,,,,
1976,22,-40,,,,
1976,23,,,,,
1977,0,-210,,,,
1977,1,-207,,,,
1977,2,,,,,
1977,3,-200,,,,
1977,4,-203,,,,
1977,5,,,,,
1977,6,-210,,,,
1977,7,-217,,,,
1977,8,,,,,
1977,9,-230,,,,
1977,10,-233,,,,
1977,11,,,,,
1977,12,-240,,,,
1977,13,-247,,,,
1977,14,,,,,
1977,15,-260,,,,
1977,16,-267,,,,
1977,17,,,,,
1977,18,-280,,,,
1977,19,-277,,,,
1977,20,,,,,
1977,21,-270,,,,
1977,22,-273,,,,
1977,23,,,,,
1978,0,20,,,,
1978,1,20,,,,
1978,2,,,,,
1978,3,20,,,,
1978,4,7,,,,
1978,5,,,,,
1978,6,-20,,,,
1978,7,-30,,,,
1978,8,,,,,
1978,9,-50,,,,
1978,10,-57,,,,
1978,11,,,,,
1978,12,-70,,,,
1978,13,-83,,,,
1978,14,,,,,
1978,15,-110,,,,
1978,16,-117,,,,
1978,17,,,,,
1978,18,-130,,,,
1978,19,-133,,,,
1978,20,,,,,
1978,21,-140,,,,
1978,22,-147,,,,
1978,23,,,,,
1979,0,,,,,
1979,1,,,,,
1979,2,,,,,
1979,3,-130,,,,
1979,4,-130,,,,
1979,5,,,,,
1979,6,-130,,,,
1979,7,-132,,,,
1979,8,,,,,
1979,9,,,,,
1979,10,,,,,
1979,11,,,,,
1979,12,-140,,,,
1979,13,-143,,,,
1979,14,,,,,
1979,15,-150,,,,
1979,16,-160,,,,
1979,17,,,,,
1979,18,-180,,,,
1979,19,-177,,,,
1979,20,,,,,
1979,21,-170,,,,
1979,22,-173,,,,
1979,23,,,,,
1980,0,-250,,,,
1980,1,-247,,,,
1980,2,,,,,
1980,3,-240,,,,
1980,4,-240,,,,
1980,5,,,,,
1980,6,-240,,,,
1980,7,-227,,,,
1980,8,,,,,
1980,9,-200,,,,
1980,10,-200,,,,
1980,11,,,,,
1980,12,-200,,,,
1980,13,-130,,,,
1980,14,-130,,,,
1980,15,-130,,,,
1980,16,-130,,,,
1980,17,,,,,
1980,18,-130,,,,
1980,19,-133,,,,
1980,20,,,,,
1980,21,-140,,,,
1980,22,-140,,,,
1980,23,,,,,
1981,0,-260,,,,
1981,1,-260,,,,
1981,2,,,,,
1981,3,-260,,,,
1981,4,-257,,,,
1981,5,,,,,
1981,6,-250,,,,
1981,7,-243,,,,
1981,8,,,,,
1981,9,-230,,,,
1981,10,-223,,,,
1981,11,,,,,
1981,12,-210,,,,
1981,13,-210,,,,
1981,14,,,,,
1981,15,-210,,,,
1981,16,-213,,,,
1981,17,,,,,
1981,18,-220,,,,
1981,19,-217,,,,
1981,20,,,,,
1981,21,-210,,,,
1981,22,-210,,,,
1981,23,,,,,
1982,0,-274,,,,
1982,1,-279,,,,
1982,2,,,,,
1982,3,-289,,,,
1982,4,-282,,,,
1982,5,,,,,
1982,6,-268,,,,
1982,7,-272,,,,
1982,8,,,,,
1982,9,-281,,,,
1982,10,-279,,,,
1982,11,,,,,
1982,12,,,,,
1982,13,,,,,
1982,14,,,,,
1982,15,-269,,,,
1982,16,-265,,,,
1982,17,,,,,
1982,18,-258,,,,
1982,19,-240,,,,
1982,20,,,,,
1982,21,-203,,,,
1982,22,-197,,,,
1982,23,,,,,
1983,0,-91,,,,
1983,1,-85,,,,
1983,2,,,,,
1983,3,-73,,,,
1983,4,-84,,,,
1983,5,,,,,
1983,6,-105,,,,
1983,7,-97,,,,
1983,8,,,,,
1983,9,-80,,,,
1983,10,-70,,,,
1983,11,,,,,
1983,12,-51,,,,
1983,13,-42,,,,
1983,14,,,,,
1983,15,-24,,,,
1983,16,-23,,,,
1983,17,,,,,
1983,18,-20,,,,
1983,19,-21,,,,
1983,20,,,,,
1983,21,-23,,,,
1983,22,-28,,,,
1983,23,,,,,
1984,0,-192,,,,
1984,1,-189,,,,
1984,2,,,,,
1984,3,-184,,,,
1984,4,-174,,,,
1984,5,,,,,
1984,6,-155,,,,
1984,7,-153,,,,
1984,8,,,,,
1984,9,-149,,,,
1984,10,-148,,,,
1984,11,,,,,
1984,12,-147,,,,
1984,13,-149,,,,
1984,14,,,,,
1984,15,-152,,,,
1984,16,-144,,,,
1984,17,,,,,
1984,18,-128,,,,
1984,19,-129,,,,
1984,20,,,,,
1984,21,-131,,,,
1984,22,-133,,,,
1984,23,,,,,
1985,0,-43,,,,
1985,1,-38,,,,
1985,2,,,,,
1985,3,-28,,,,
1985,4,-31,,,,
1985,5,,,,,
1985,6,-37,,,,
1985,7,-30,,,,
1985,8,,,,,
1985,9,-30,,,,
1985,10,-30,,,,
1985,11,-30,,,,
1985,12,-30,,,,
1985,13,-30,,,,
1985,14,-30,,,,
1985,15,-33,,,,
1985,16,-21,,,,
1985,17,,,,,
1985,18,-23,,,,
1985,19,-22,,,,
1985,20,,,,,
1985,21,,,,,
1985,22,,,,,
1985,23,,,,,
1986,0,-311,,,,
1986,1,-295,,,,
1986,2,-285,,,,
1986,3,-283,,,,
1986,4,-280,,,,
1986,5,,,,,
1986,6,-276,,,,
1986,7,-265,,,,
1986,8,-260,,,,
1986,9,-260,,,,
1986,10,-280,,,,
1986,11,,,,,
1986,12,-277,,,,
1986,13,-264,,,,
