year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,,,,,
1973,7,,,,,
1973,8,,,,,
1973,9,,,,,
1973,10,,,,,
1973,11,,,,,
1973,12,,,,,
1973,13,,,,,
1973,14,,,,,
1973,15,,,,,
1973,16,,,,,
1973,17,,,,,
1973,18,,,,,
1973,19,,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,,,,,
1974,7,,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,,,,,
1974,13,,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,,,,,
1974,19,,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,-140,,,,
1975,1,-140,,,,
1975,2,,,,,
1975,3,-140,,,,
1975,4,-140,,,,
1975,5,,,,,
1975,6,-140,,,,
1975,7,-134,,,,
1975,8,,,,,
1975,9,,,,,
1975,10,,,,,
1975,11,,,,,
1975,12,,,,,
1975,13,,,,,
1975,14,,,,,
1975,15,,,,,
1975,16,,,,,
1975,17,,,,,
1975,18,-70,,,,
1975,19,-67,,,,
1975,20,,,,,
1975,21,-60,,,,
1975,22,-63,,,,
1975,23,,,,,
1976,0,-30,,,,
1976,1,-23,,,,
1976,2,,,,,
1976,3,-10,,,,
1976,4,-10,,,,
1976,5,,,,,
1976,6,-10,,,,
1976,7,-13,,,,
1976,8,,,,,
1976,9,-20,,,,
1976,10,-23,,,,
1976,11,,,,,
1976,12,-30,,,,
1976,13,-40,,,,
1976,14,,,,,
1976,15,-60,,,,
1976,16,-63,,,,
1976,17,,,,,
1976,18,-70,,,,
1976,19,-73,,,,
1976,20,,,,,
1976,21,-80,,,,
1976,22,-80,,,,
1976,23,,,,,
1977,0,-80,,,,
1977,1,-80,,,,
1977,2,,,,,
1977,3,-80,,,,
1977,4,-83,,,,
1977,5,,,,,
1977,6,-90,,,,
1977,7,-93,,,,
1977,8,,,,,
1977,9,-100,,,,
1977,10,-97,,,,
1977,11,,,,,
1977,12,-90,,,,
1977,13,-80,,,,
1977,14,,,,,
1977,15,-60,,,,
1977,16,-53,,,,
1977,17,,,,,
1977,18,-40,,,,
1977,19,-43,,,,
1977,20,,,,,
1977,21,-50,,,,
1977,22,-53,,,,
1977,23,,,,,
1978,0,-130,,,,
1978,1,-130,,,,
1978,2,,,,,
1978,3,-130,,,,
1978,4,-133,,,,
1978,5,,,,,
1978,6,-140,,,,
1978,7,-143,,,,
1978,8,,,,,
1978,9,-150,,,,
1978,10,-153,,,,
1978,11,,,,,
1978,12,-160,,,,
1978,13,-167,,,,
1978,14,,,,,
1978,15,-180,,,,
1978,16,-183,,,,
1978,17,,,,,
1978,18,-190,,,,
1978,19,-187,,,,
1978,20,,,,,
1978,21,-180,,,,
1978,22,-180,,,,
1978,23,,,,,
1979,0,-80,,,,
1979,1,-83,,,,
1979,2,,,,,
1979,3,-90,,,,
1979,4,-90,,,,
1979,5,,,,,
1979,6,-90,,,,
1979,7,-93,,,,
1979,8,,,,,
1979,9,-100,,,,
1979,10,-100,,,,
1979,11,,,,,
1979,12,-100,,,,
1979,13,-102,,,,
1979,14,,,,,
1979,15,,,,,
1979,16,,,,,
1979,17,,,,,
1979,18,-110,,,,
1979,19,-113,,,,
1979,20,,,,,
1979,21,-120,,,,
1979,22,-87,,,,
1979,23,,,,,
1980,0,-150,,,,
1980,1,-150,,,,
1980,2,,,,,
1980,3,-150,,,,
1980,4,-153,,,,
1980,5,,,,,
1980,6,-160,,,,
1980,7,-163,,,,
1980,8,,,,,
1980,9,-170,,,,
1980,10,-170,,,,
1980,11,,,,,
1980,12,-170,,,,
1980,13,-170,,,,
1980,14,,,,,
1980,15,-170,,,,
1980,16,-168,,,,
1980,17,,,,,
1980,18,,,,,
1980,19,,,,,
1980,20,,,,,
1980,21,-160,,,,
1980,22,-160,,,,
1980,23,,,,,
1981,0,-60,,,,
1981,1,-60,,,,
1981,2,,,,,
1981,3,-60,,,,
1981,4,-63,,,,
1981,5,,,,,
1981,6,-70,,,,
1981,7,-77,,,,
1981,8,,,,,
1981,9,-90,,,,
1981,10,-93,,,,
1981,11,,,,,
1981,12,-100,,,,
1981,13,-100,,,,
1981,14,,,,,
1981,15,-100,,,,
1981,16,-100,,,,
1981,17,,,,,
1981,18,-100,,,,
1981,19,-103,,,,
1981,20,,,,,
1981,21,-110,,,,
1981,22,-117,,,,
1981,23,,,,,
1982,0,-101,,,,
1982,1,-98,,,,
1982,2,,,,,
1982,3,-92,,,,
1982,4,-84,,,,
1982,5,,,,,
1982,6,-68,,,,
1982,7,-62,,,,
1982,8,,,,,
1982,9,-51,,,,
1982,10,-48,,,,
1982,11,,,,,
1982,12,-42,,,,
1982,13,-37,,,,
1982,14,,,,,
1982,15,-27,,,,
1982,16,-29,,,,
1982,17,,,,,
1982,18,-33,,,,
1982,19,-35,,,,
1982,20,,,,,
1982,21,,,,,
1982,22,,,,,
1982,23,,,,,
1983,0,-145,,,,
1983,1,-148,,,,
1983,2,,,,,
1983,3,-153,,,,
1983,4,-151,,,,
1983,5,,,,,
1983,6,-146,,,,
1983,7,-144,,,,
1983,8,,,,,
1983,9,-139,,,,
1983,10,-143,,,,
1983,11,,,,,
1983,12,-150,,,,
1983,13,-142,,,,
1983,14,,,,,
1983,15,-125,,,,
1983,16,-121,,,,
1983,17,,,,,
1983,18,-113,,,,
1983,19,-105,,,,
1983,20,,,,,
1983,21,-89,,,,
1983,22,-73,,,,
1983,23,,,,,
1984,0,-22,,,,
1984,1,-23,,,,
1984,2,,,,,
1984,3,-25,,,,
1984,4,-30,,,,
1984,5,,,,,
1984,6,-41,,,,
1984,7,-40,,,,
1984,8,,,,,
1984,9,-36,,,,
1984,10,-40,,,,
1984,11,-40,,,,
1984,12,-38,,,,
1984,13,-40,,,,
1984,14,-34,,,,
1984,15,-28,,,,
1984,16,-19,,,,
1984,17,,,,,
1984,18,-2,,,,
1984,19,1,,,,
1984,20,,,,,
1984,21,8,,,,
1984,22,11,,,,
1984,23,,,,,
1985,0,-153,,,,
1985,1,-155,,,,
1985,2,,,,,
1985,3,-159,,,,
1985,4,-158,,,,
1985,5,,,,,
1985,6,-157,,,,
1985,7,-160,,,,
1985,8,-165,,,,
1985,9,-165,,,,
1985,10,-170,,,,
1985,11,-175,,,,
1985,12,-178,,,,
1985,13,-175,,,,
1985,14,-170,,,,
1985,15,-171,,,,
1985,16,-172,,,,
1985,17,,,,,
1985,18,-174,,,,
1985,19,-176,,,,
1985,20,,,,,
1985,21,-181,,,,
1985,22,-177,,,,
1985,23,,,,,
1986,0,-157,,,,
1986,1,-155,,,,
1986,2,,,,,
1986,3,-152,,,,
1986,4,-148,,,,
1986,5,,,,,
1986,6,-140,,,,
1986,7,-150,,,,
1986,8,-140,,,,
1986,9,-129,,,,
1986,10,-110,,,,
1986,11,-110,,,,
1986,12,-112,,,,
1986,13,-110,,,,
