year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,,,,,
1973,7,,,,,
1973,8,,,,,
1973,9,,,,,
1973,10,,,,,
1973,11,,,,,
1973,12,,,,,
1973,13,,,,,
1973,14,,,,,
1973,15,,,,,
1973,16,,,,,
1973,17,,,,,
1973,18,,,,,
1973,19,,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,,,,,
1974,7,,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,-80,,,,
1974,13,-83,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,,,,,
1974,19,,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,,,,,
1975,1,,,,,
1975,2,,,,,
1975,3,,,,,
1975,4,,,,,
1975,5,,,,,
1975,6,-120,,,,
1975,7,-120,,,,
1975,8,,,,,
1975,9,-120,,,,
1975,10,-117,,,,
1975,11,,,,,
1975,12,-110,,,,
1975,13,-110,,,,
1975,14,,,,,
1975,15,-110,,,,
1975,16,-110,,,,
1975,17,,,,,
1975,18,-110,,,,
1975,19,-110,,,,
1975,20,,,,,
1975,21,,,,,
1975,22,,,,,
1975,23,,,,,
1976,0,-30,,,,
1976,1,-27,,,,
1976,2,,,,,
1976,3,-20,,,,
1976,4,-13,,,,
1976,5,,,,,
1976,6,0,,,,
1976,7,2,,,,
1976,8,,,,,
1976,9,,,,,
1976,10,,,,,
1976,11,,,,,
1976,12,10,,,,
1976,13,7,,,,
1976,14,,,,,
1976,15,0,,,,
1976,16,-3,,,,
1976,17,,,,,
1976,18,-10,,,,
1976,19,-13,,,,
1976,20,,,,,
1976,21,-20,,,,
1976,22,-27,,,,
1976,23,,,,,
1977,0,-180,,,,
1977,1,-183,,,,
1977,2,,,,,
1977,3,-190,,,,
1977,4,-187,,,,
1977,5,,,,,
1977,6,-180,,,,
1977,7,-177,,,,
1977,8,,,,,
1977,9,-170,,,,
1977,10,-163,,,,
1977,11,,,,,
1977,12,-150,,,,
1977,13,-150,,,,
1977,14,,,,,
1977,15,-150,,,,
1977,16,-153,,,,
1977,17,,,,,
1977,18,-160,,,,
1977,19,-163,,,,
1977,20,,,,,
1977,21,-170,,,,
1977,22,-177,,,,
1977,23,,,,,
1978,0,-210,,,,
1978,1,-210,,,,
1978,2,,,,,
1978,3,-210,,,,
1978,4,-200,,,,
1978,5,,,,,
1978,6,-180,,,,
1978,7,-170,,,,
1978,8,,,,,
1978,9,-150,,,,
1978,10,-143,,,,
1978,11,,,,,
1978,12,-130,,,,
1978,13,-130,,,,
1978,14,,,,,
1978,15,-130,,,,
1978,16,-130,,,,
1978,17,,,,,
1978,18,-130,,,,
1978,19,-130,,,,
1978,20,,,,,
1978,21,,,,,
1978,22,,,,,
1978,23,,,,,
1979,0,-250,,,,
1979,1,-260,,,,
1979,2,,,,,
1979,3,-280,,,,
1979,4,-273,,,,
1979,5,,,,,
1979,6,-260,,,,
1979,7,-253,,,,
1979,8,,,,,
1979,9,-240,,,,
1979,10,-233,,,,
1979,11,,,,,
1979,12,-220,,,,
1979,13,-222,,,,
1979,14,,,,,
1979,15,,,,,
1979,16,,,,,
1979,17,,,,,
1979,18,-230,,,,
1979,19,-227,,,,
1979,20,,,,,
1979,21,-220,,,,
1979,22,-237,,,,
1979,23,,,,,
1980,0,-10,,,,
1980,1,3,,,,
1980,2,,,,,
1980,3,30,,,,
1980,4,30,,,,
1980,5,,,,,
1980,6,30,,,,
1980,7,30,,,,
1980,8,,,,,
1980,9,30,,,,
1980,10,30,,,,
1980,11,,,,,
1980,12,30,,,,
1980,13,27,,,,
1980,14,,,,,
1980,15,,,,,
1980,16,,,,,
1980,17,,,,,
1980,18,10,,,,
1980,19,17,,,,
1980,20,,,,,
1980,21,30,,,,
1980,22,30,,,,
1980,23,,,,,
1981,0,-120,,,,
1981,1,-123,,,,
1981,2,,,,,
1981,3,-130,,,,
1981,4,-120,,,,
1981,5,,,,,
1981,6,-100,,,,
1981,7,-103,,,,
1981,8,,,,,
1981,9,-110,,,,
1981,10,-107,,,,
1981,11,,,,,
1981,12,-100,,,,
1981,13,-97,,,,
1981,14,,,,,
1981,15,-90,,,,
1981,16,-87,,,,
1981,17,,,,,
1981,18,-80,,,,
1981,19,-80,,,,
1981,20,,,,,
1981,21,-80,,,,
1981,22,-80,,,,
1981,23,,,,,
1982,0,-60,,,,
1982,1,-64,,,,
1982,2,,,,,
1982,3,-71,,,,
1982,4,-70,,,,
1982,5,,,,,
1982,6,-68,,,,
1982,7,-66,,,,
1982,8,,,,,
1982,9,-61,,,,
1982,10,-57,,,,
1982,11,,,,,
1982,12,-50,,,,
1982,13,-49,,,,
1982,14,,,,,
1982,15,-48,,,,
1982,16,-55,,,,
1982,17,,,,,
1982,18,-68,,,,
1982,19,-69,,,,
1982,20,,,,,
1982,21,-70,,,,
1982,22,-73,,,,
1982,23,,,,,
1983,0,-106,,,,
1983,1,-110,,,,
1983,2,,,,,
1983,3,-117,,,,
1983,4,-110,,,,
1983,5,,,,,
1983,6,-95,,,,
1983,7,-85,,,,
1983,8,,,,,
1983,9,-65,,,,
1983,10,-61,,,,
1983,11,,,,,
1983,12,-53,,,,
1983,13,-57,,,,
1983,14,,,,,
1983,15,-64,,,,
1983,16,-63,,,,
1983,17,,,,,
1983,18,-62,,,,
1983,19,-69,,,,
1983,20,,,,,
1983,21,-82,,,,
1983,22,-90,,,,
1983,23,,,,,
1984,0,-131,,,,
1984,1,-130,,,,
1984,2,,,,,
1984,3,,,,,
1984,4,,,,,
1984,5,,,,,
1984,6,-124,,,,
1984,7,-112,,,,
1984,8,,,,,
1984,9,-88,,,,
1984,10,-86,,,,
1984,11,,,,,
1984,12,-83,,,,
1984,13,-84,,,,
1984,14,,,,,
1984,15,-85,,,,
1984,16,-87,,,,
1984,17,,,,,
1984,18,-91,,,,
1984,19,-91,,,,
1984,20,,,,,
1984,21,-92,,,,
1984,22,-99,,,,
1984,23,,,,,
1985,0,-224,,,,
1985,1,-220,,,,
1985,2,-230,-202,,,
1985,3,-239,-202,,,
1985,4,-235,-202,,,
1985,5,-220,-202,,,
1985,6,-213,-202,,,
1985,7,-190,-201,,,
1985,8,-175,-200,,,
1985,9,-173,-199,,,
1985,10,-160,-198,,,
1985,11,-150,-197,,,
1985,12,-149,-196,,,
1985,13,-150,-195,,,
1985,14,-150,-193,,,
1985,15,-149,-192,,,
1985,16,-155,-192,,,
1985,17,-166,-191,,,
1985,18,-172,-191,,,
1985,19,-180,-190,,,
1985,20,,-189,,,
1985,21,-196,-188,,,
1985,22,-202,-188,,,
1985,23,,,,,
1986,0,-224,,,,
1986,1,-223,,,,
1986,2,,,,,
1986,3,-220,,,,
1986,4,-210,,,,
1986,5,-200,,,,
1986,6,-202,,,,
1986,7,-195,,,,
1986,8,-190,,,,
1986,9,-189,,,,
1986,10,-175,,,,
