year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,-60,,,,
1973,7,-63,,,,
1973,8,,,,,
1973,9,-70,,,,
1973,10,-73,,,,
1973,11,,,,,
1973,12,-80,,,,
1973,13,-82,,,,
1973,14,,,,,
1973,15,,,,,
1973,16,,,,,
1973,17,,,,,
1973,18,-90,,,,
1973,19,-92,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,-40,,,,
1974,7,-40,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,,,,,
1974,13,,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,,,,,
1974,19,,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,-50,,,,
1975,1,-53,,,,
1975,2,,,,,
1975,3,-60,,,,
1975,4,-57,,,,
1975,5,,,,,
1975,6,-50,,,,
1975,7,-47,,,,
1975,8,,,,,
1975,9,-40,,,,
1975,10,-38,,,,
1975,11,,,,,
1975,12,,,,,
1975,13,,,,,
1975,14,,,,,
1975,15,-30,,,,
1975,16,-30,,,,
1975,17,,,,,
1975,18,-30,,,,
1975,19,-27,,,,
1975,20,,,,,
1975,21,-20,,,,
1975,22,-18,,,,
1975,23,,,,,
1976,0,-10,,,,
1976,1,-7,,,,
1976,2,,,,,
1976,3,0,,,,
1976,4,-3,,,,
1976,5,,,,,
1976,6,-10,,,,
1976,7,-13,,,,
1976,8,,,,,
1976,9,-20,,,,
1976,10,-23,,,,
1976,11,,,,,
1976,12,-30,,,,
1976,13,-30,,,,
1976,14,,,,,
1976,15,-30,,,,
1976,16,-30,,,,
1976,17,,,,,
1976,18,-30,,,,
1976,19,-33,,,,
1976,20,,,,,
1976,21,-40,,,,
1976,22,-40,,,,
1976,23,,,,,
1977,0,-30,,,,
1977,1,-33,,,,
1977,2,,,,,
1977,3,-40,,,,
1977,4,-40,,,,
1977,5,,,,,
1977,6,-40,,,,
1977,7,-40,,,,
1977,8,,,,,
1977,9,-40,,,,
1977,10,-40,,,,
1977,11,,,,,
1977,12,-40,,,,
1977,13,-43,,,,
1977,14,,,,,
1977,15,-50,,,,
1977,16,-57,,,,
1977,17,,,,,
1977,18,-70,,,,
1977,19,-67,,,,
1977,20,,,,,
1977,21,-60,,,,
1977,22,-63,,,,
1977,23,,,,,
1978,0,-40,,,,
1978,1,-37,,,,
1978,2,,,,,
1978,3,-30,,,,
1978,4,-30,,,,
1978,5,,,,,
1978,6,-30,,,,
1978,7,-37,,,,
1978,8,,,,,
1978,9,-50,,,,
1978,10,-53,,,,
1978,11,,,,,
1978,12,-60,,,,
1978,13,-63,,,,
1978,14,,,,,
1978,15,-70,,,,
1978,16,-70,,,,
1978,17,,,,,
1978,18,-70,,,,
1978,19,-73,,,,
1978,20,,,,,
1978,21,-80,,,,
1978,22,-80,,,,
1978,23,,,,,
1979,0,,,,,
1979,1,,,,,
1979,2,,,,,
1979,3,-30,,,,
1979,4,-33,,,,
1979,5,,,,,
1979,6,-40,,,,
1979,7,-43,,,,
1979,8,,,,,
1979,9,-50,,,,
1979,10,-47,,,,
1979,11,,,,,
1979,12,-40,,,,
1979,13,-47,,,,
1979,14,,,,,
1979,15,-60,,,,
1979,16,-60,,,,
1979,17,,,,,
1979,18,-60,,,,
1979,19,-60,,,,
1979,20,,,,,
1979,21,-60,,,,
1979,22,-57,,,,
1979,23,,,,,
1980,0,,,,,
1980,1,,,,,
1980,2,,,,,
1980,3,-70,,,,
1980,4,-73,,,,
1980,5,,,,,
1980,6,-80,,,,
1980,7,-67,,,,
1980,8,,,,,
1980,9,-40,,,,
1980,10,-40,,,,
1980,11,,,,,
1980,12,-40,,,,
1980,13,-43,,,,
1980,14,,,,,
1980,15,-50,,,,
1980,16,-50,,,,
1980,17,,,,,
1980,18,,,,,
1980,19,,,,,
1980,20,,,,,
1980,21,-50,,,,
1980,22,-53,,,,
1980,23,,,,,
1981,0,,,,,
1981,1,,,,,
1981,2,,,,,
1981,3,,,,,
1981,4,,,,,
1981,5,,,,,
1981,6,-60,,,,
1981,7,-63,,,,
1981,8,,,,,
1981,9,-70,,,,
1981,10,-70,,,,
1981,11,,,,,
1981,12,-70,,,,
1981,13,-70,,,,
1981,14,,,,,
1981,15,-70,,,,
1981,16,-73,,,,
1981,17,,,,,
1981,18,,,,,
1981,19,,,,,
1981,20,,,,,
1981,21,-90,,,,
1981,22,-93,,,,
1981,23,,,,,
1982,0,-33,,,,
1982,1,-34,,,,
1982,2,,,,,
1982,3,-35,,,,
1982,4,-36,,,,
1982,5,,,,,
1982,6,-39,,,,
1982,7,-42,,,,
1982,8,,,,,
1982,9,-47,,,,
1982,10,-46,,,,
1982,11,,,,,
1982,12,-44,,,,
1982,13,-41,,,,
1982,14,,,,,
1982,15,-36,,,,
1982,16,-33,,,,
1982,17,,,,,
1982,18,,,,,
1982,19,,,,,
1982,20,,,,,
1982,21,-17,,,,
1982,22,-11,,,,
1982,23,,,,,
1983,0,-17,,,,
1983,1,-20,,,,
1983,2,,,,,
1983,3,-25,,,,
1983,4,-26,,,,
1983,5,,,,,
1983,6,-27,,,,
1983,7,-37,,,,
1983,8,,,,,
1983,9,-57,,,,
1983,10,-52,,,,
1983,11,,,,,
1983,12,-41,,,,
1983,13,-44,,,,
1983,14,,,,,
1983,15,-49,,,,
1983,16,-49,,,,
1983,17,,,,,
1983,18,-50,,,,
1983,19,-50,,,,
1983,20,,,,,
1983,21,-50,,,,
1983,22,-44,,,,
1983,23,,,,,
1984,0,63,,,,
1984,1,56,,,,
1984,2,,,,,
1984,3,43,,,,
1984,4,41,,,,
1984,5,,,,,
1984,6,38,,,,
1984,7,36,,,,
1984,8,,,,,
1984,9,33,,,,
1984,10,44,,,,
1984,11,,,,,
1984,12,67,,,,
1984,13,67,,,,
1984,14,,,,,
1984,15,67,,,,
1984,16,68,,,,
1984,17,,,,,
1984,18,70,,,,
1984,19,70,,,,
1984,20,,,,,
1984,21,70,,,,
1984,22,67,,,,
1984,23,,,,,
1985,0,-63,,,,
1985,1,-63,,,,
1985,2,,,,,
1985,3,-63,,,,
1985,4,-57,,,,
1985,5,,,,,
1985,6,-44,,,,
1985,7,-35,,,,
1985,8,-30,,,,
1985,9,-30,,,,
1985,10,-30,,,,
1985,11,-25,,,,
1985,12,-19,,,,
1985,13,-15,,,,
1985,14,-19,,,,
1985,15,-28,,,,
1985,16,-15,,,,
1985,17,-10,,,,
1985,18,-12,,,,
1985,19,-10,,,,
1985,20,-10,,,,
1985,21,-9,,,,
1985,22,-5,,,,
1985,23,-5,,,,
1986,0,7,,,,
1986,1,8,,,,
1986,2,10,,,,
1986,3,13,,,,
1986,4,14,,,,
1986,5,,,,,
1986,6,17,,,,
1986,7,10,,,,
1986,8,15,,,,
1986,9,17,,,,
1986,10,21,,,,
1986,11,,,,,
1986,12,29,,,,
1986,13,30,,,,
1986,14,30,,,,
