year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,,,,,
1973,7,,,,,
1973,8,,,,,
1973,9,,,,,
1973,10,,,,,
1973,11,,,,,
1973,12,,,,,
1973,13,,,,,
1973,14,,,,,
1973,15,-50,,,,
1973,16,-37,,,,
1973,17,,,,,
1973,18,-10,,,,
1973,19,-15,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,,,,,
1974,7,,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,,,,,
1974,13,,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,-190,,,,
1974,19,-190,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,,,,,
1975,1,,,,,
1975,2,,,,,
1975,3,,,,,
1975,4,,,,,
1975,5,,,,,
1975,6,-160,,,,
1975,7,-150,,,,
1975,8,,,,,
1975,9,-130,,,,
1975,10,-130,,,,
1975,11,,,,,
1975,12,-130,,,,
1975,13,-133,,,,
1975,14,,,,,
1975,15,-140,,,,
1975,16,-143,,,,
1975,17,,,,,
1975,18,-150,,,,
1975,19,-148,,,,
1975,20,,,,,
1975,21,,,,,
1975,22,,,,,
1975,23,,,,,
1976,0,,,,,
1976,1,,,,,
1976,2,,,,,
1976,3,-60,,,,
1976,4,-57,,,,
1976,5,,,,,
1976,6,,,,,
1976,7,,,,,
1976,8,,,,,
1976,9,,,,,
1976,10,,,,,
1976,11,,,,,
1976,12,-30,,,,
1976,13,-33,,,,
1976,14,,,,,
1976,15,-40,,,,
1976,16,-40,,,,
1976,17,,,,,
1976,18,-40,,,,
1976,19,-57,,,,
1976,20,,,,,
1976,21,-90,,,,
1976,22,-100,,,,
1976,23,,,,,
1977,0,-280,,,,
1977,1,-277,,,,
1977,2,,,,,
1977,3,-270,,,,
1977,4,-273,,,,
1977,5,,,,,
1977,6,-280,,,,
1977,7,-270,,,,
1977,8,,,,,
1977,9,-250,,,,
1977,10,-243,,,,
1977,11,,,,,
1977,12,-230,,,,
1977,13,-233,,,,
1977,14,,,,,
1977,15,-240,,,,
1977,16,-243,,,,
1977,17,,,,,
1977,18,-250,,,,
1977,19,-252,,,,
1977,20,,,,,
1977,21,,,,,
1977,22,,,,,
1977,23,,,,,
1978,0,-200,,,,
1978,1,-193,,,,
1978,2,,,,,
1978,3,-180,,,,
1978,4,-183,,,,
1978,5,,,,,
1978,6,-190,,,,
1978,7,-197,,,,
1978,8,,,,,
1978,9,-210,,,,
1978,10,-200,,,,
1978,11,,,,,
1978,12,-180,,,,
1978,13,-183,,,,
1978,14,,,,,
1978,15,-190,,,,
1978,16,-190,,,,
1978,17,,,,,
1978,18,-190,,,,
1978,19,-190,,,,
1978,20,,,,,
1978,21,-190,,,,
1978,22,-193,,,,
1978,23,,,,,
1979,0,-130,,,,
1979,1,-127,,,,
1979,2,,,,,
1979,3,-120,,,,
1979,4,-123,,,,
1979,5,,,,,
1979,6,-130,,,,
1979,7,-120,,,,
1979,8,,,,,
1979,9,-100,,,,
1979,10,-107,,,,
1979,11,,,,,
1979,12,,,,,
1979,13,,,,,
1979,14,,,,,
1979,15,-140,,,,
1979,16,-143,,,,
1979,17,,,,,
1979,18,-150,,,,
1979,19,-147,,,,
1979,20,,,,,
1979,21,-140,,,,
1979,22,-137,,,,
1979,23,,,,,
1980,0,-230,,,,
1980,1,-243,,,,
1980,2,,,,,
1980,3,-270,,,,
1980,4,-267,,,,
1980,5,,,,,
1980,6,-260,,,,
1980,7,-260,,,,
1980,8,-260,,,,
1980,9,-260,,,,
1980,10,-250,,,,
1980,11,-230,,,,
1980,12,-230,,,,
1980,13,-233,,,,
1980,14,,,,,
1980,15,-240,,,,
1980,16,-240,,,,
1980,17,-220,,,,
1980,18,-220,,,,
1980,19,-240,,,,
1980,20,-270,,,,
1980,21,-270,,,,
1980,22,-270,,,,
1980,23,-280,,,,
1981,0,-230,,,,
1981,1,-223,,,,
1981,2,,,,,
1981,3,-210,,,,
1981,4,-220,,,,
1981,5,,,,,
1981,6,-240,,,,
1981,7,-233,,,,
1981,8,,,,,
1981,9,-220,,,,
1981,10,-213,,,,
1981,11,,,,,
1981,12,-200,,,,
1981,13,-203,,,,
1981,14,,,,,
1981,15,-210,,,,
1981,16,-220,,,,
1981,17,,,,,
1981,18,-240,,,,
1981,19,-240,,,,
1981,20,,,,,
1981,21,-240,,,,
1981,22,-243,,,,
1981,23,,,,,
1982,0,-60,,,,
1982,1,-64,,,,
1982,2,,,,,
1982,3,-72,,,,
1982,4,-75,,,,
1982,5,,,,,
1982,6,-82,,,,
1982,7,-80,,,,
1982,8,,,,,
1982,9,-75,,,,
1982,10,-73,,,,
1982,11,,,,,
1982,12,-69,,,,
1982,13,-75,,,,
1982,14,,,,,
1982,15,-88,,,,
1982,16,-94,,,,
1982,17,,,,,
1982,18,-106,,,,
1982,19,-110,,,,
1982,20,,,,,
1982,21,-117,,,,
1982,22,-109,,,,
1982,23,,,,,
1983,0,-144,,,,
1983,1,-147,,,,
1983,2,,,,,
1983,3,-154,,,,
1983,4,-158,,,,
1983,5,,,,,
1983,6,-165,,,,
1983,7,-146,,,,
1983,8,,,,,
1983,9,-138,,,,
1983,10,-135,,,,
1983,11,,,,,
1983,12,-128,,,,
1983,13,-129,,,,
1983,14,,,,,
1983,15,-132,,,,
1983,16,-138,,,,
1983,17,,,,,
1983,18,-151,,,,
1983,19,-158,,,,
1983,20,,,,,
1983,21,-172,,,,
1983,22,-174,,,,
1983,23,,,,,
1984,0,-239,,,,
1984,1,-243,,,,
1984,2,,,,,
1984,3,-250,,,,
1984,4,-250,,,,
1984,5,,,,,
1984,6,-253,,,,
1984,7,-252,,,,
1984,8,-248,,,,
1984,9,-245,,,,
1984,10,-235,,,,
1984,11,,,,,
1984,12,-225,,,,
1984,13,-228,,,,
1984,14,-232,,,,
1984,15,-234,,,,
1984,16,-239,,,,
1984,17,,,,,
1984,18,-249,,,,
1984,19,-252,,,,
1984,20,,,,,
1984,21,-257,,,,
1984,22,-258,,,,
1984,23,,,,,
1985,0,-241,,,,
1985,1,-245,,,,
1985,2,-250,,,,
1985,3,-248,,,,
1985,4,-250,,,,
1985,5,-255,,,,
1985,6,-256,,,,
1985,7,-255,,,,
1985,8,-245,,,,
1985,9,-236,,,,
1985,10,-240,,,,
1985,11,-232,,,,
1985,12,-223,,,,
1985,13,-212,,,,
1985,14,-195,,,,
1985,15,-190,,,,
1985,16,-190,,,,
1985,17,,,,,
1985,18,-189,,,,
1985,19,-193,,,,
1985,20,,,,,
1985,21,-195,,,,
1985,22,-205,,,,
1985,23,-205,,,,
1986,0,-145,,,,
1986,1,-136,,,,
1986,2,,,,,
1986,3,-119,,,,
1986,4,-119,,,,
1986,5,,,,,
1986,6,-120,,,,
1986,7,-100,,,,
1986,8,-100,,,,
1986,9,-98,,,,
1986,10,-80,,,,
1986,11,-75,,,,
