year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,,,,,
1973,7,,,,,
1973,8,,,,,
1973,9,,,,,
1973,10,,,,,
1973,11,,,,,
1973,12,-20,,,,
1973,13,-17,,,,
1973,14,,,,,
1973,15,-10,,,,
1973,16,-10,,,,
1973,17,,,,,
1973,18,-10,,,,
1973,19,-11,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,,,,,
1974,7,,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,,,,,
1974,13,,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,,,,,
1974,19,,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,,,,,
1975,1,,,,,
1975,2,,,,,
1975,3,,,,,
1975,4,,,,,
1975,5,,,,,
1975,6,0,,,,
1975,7,0,,,,
1975,8,,,,,
1975,9,0,,,,
1975,10,-3,,,,
1975,11,,,,,
1975,12,-10,,,,
1975,13,-10,,,,
1975,14,,,,,
1975,15,-10,,,,
1975,16,-13,,,,
1975,17,,,,,
1975,18,-20,,,,
1975,19,-21,,,,
1975,20,,,,,
1975,21,,,,,
1975,22,,,,,
1975,23,,,,,
1976,0,-220,,,,
1976,1,-223,,,,
1976,2,,,,,
1976,3,-230,,,,
1976,4,-247,,,,
1976,5,,,,,
1976,6,-280,,,,
1976,7,-270,,,,
1976,8,,,,,
1976,9,-250,,,,
1976,10,-263,,,,
1976,11,,,,,
1976,12,-290,,,,
1976,13,-283,,,,
1976,14,,,,,
1976,15,-270,,,,
1976,16,-267,,,,
1976,17,,,,,
1976,18,-260,,,,
1976,19,-267,,,,
1976,20,,,,,
1976,21,-280,,,,
1976,22,-277,,,,
1976,23,,,,,
1977,0,,,,,
1977,1,,,,,
1977,2,,,,,
1977,3,,,,,
1977,4,,,,,
1977,5,,,,,
1977,6,-260,,,,
1977,7,-237,,,,
1977,8,,,,,
1977,9,-190,,,,
1977,10,-187,,,,
1977,11,,,,,
1977,12,-180,,,,
1977,13,-180,,,,
1977,14,,,,,
1977,15,-180,,,,
1977,16,-187,,,,
1977,17,,,,,
1977,18,-200,,,,
1977,19,-197,,,,
1977,20,,,,,
1977,21,-190,,,,
1977,22,-187,,,,
1977,23,,,,,
1978,0,-210,,,,
1978,1,-213,,,,
1978,2,,,,,
1978,3,-220,,,,
1978,4,-223,,,,
1978,5,,,,,
1978,6,-230,,,,
1978,7,-235,,,,
1978,8,,,,,
1978,9,,,,,
1978,10,,,,,
1978,11,,,,,
1978,12,-260,,,,
1978,13,-260,,,,
1978,14,,,,,
1978,15,-260,,,,
1978,16,-260,,,,
1978,17,,,,,
1978,18,-260,,,,
1978,19,-263,,,,
1978,20,,,,,
1978,21,-270,,,,
1978,22,-273,,,,
1978,23,,,,,
1979,0,-10,,,,
1979,1,-10,,,,
1979,2,,,,,
1979,3,,,,,
1979,4,,,,,
1979,5,,,,,
1979,6,-10,,,,
1979,7,-17,,,,
1979,8,,,,,
1979,9,-30,,,,
1979,10,-41,,,,
1979,11,,,,,
1979,12,,,,,
1979,13,,,,,
1979,14,,,,,
1979,15,,,,,
1979,16,,,,,
1979,17,,,,,
1979,18,,,,,
1979,19,,,,,
1979,20,,,,,
1979,21,-160,,,,
1979,22,-157,,,,
1979,23,,,,,
1980,0,-100,,,,
1980,1,-97,,,,
1980,2,,,,,
1980,3,-90,,,,
1980,4,-87,,,,
1980,5,,,,,
1980,6,-80,,,,
1980,7,-67,,,,
1980,8,,,,,
1980,9,-40,,,,
1980,10,-53,,,,
1980,11,,,,,
1980,12,-80,,,,
1980,13,-83,,,,
1980,14,,,,,
1980,15,-90,,,,
1980,16,-100,,,,
1980,17,,,,,
1980,18,-120,,,,
1980,19,-120,,,,
1980,20,,,,,
1980,21,-120,,,,
1980,22,-123,,,,
1980,23,,,,,
1981,0,10,,,,
1981,1,7,,,,
1981,2,,,,,
1981,3,0,,,,
1981,4,-13,,,,
1981,5,,,,,
1981,6,-40,,,,
1981,7,-53,,,,
1981,8,,,,,
1981,9,-80,,,,
1981,10,-80,,,,
1981,11,-80,,,,
1981,12,-80,,,,
1981,13,-80,,,,
1981,14,,,,,
1981,15,-80,,,,
1981,16,-80,,,,
1981,17,,,,,
1981,18,-80,,,,
1981,19,-70,,,,
1981,20,,,,,
1981,21,-50,,,,
1981,22,-37,,,,
1981,23,,,,,
1982,0,,,,,
1982,1,,,,,
1982,2,,,,,
1982,3,-125,,,,
1982,4,-122,,,,
1982,5,,,,,
1982,6,-115,,,,
1982,7,-107,,,,
1982,8,,,,,
1982,9,-92,,,,
1982,10,-91,,,,
1982,11,,,,,
1982,12,-90,,,,
1982,13,-91,,,,
1982,14,,,,,
1982,15,-93,,,,
1982,16,-92,,,,
1982,17,,,,,
1982,18,-90,,,,
1982,19,-69,,,,
1982,20,,,,,
1982,21,-26,,,,
1982,22,-30,,,,
1982,23,,,,,
1983,0,-184,,,,
1983,1,-184,,,,
1983,2,,,,,
1983,3,-183,,,,
1983,4,-188,,,,
1983,5,,,,,
1983,6,-197,,,,
1983,7,-200,,,,
1983,8,,,,,
1983,9,-206,,,,
1983,10,-207,,,,
1983,11,,,,,
1983,12,-209,,,,
1983,13,-209,,,,
1983,14,,,,,
1983,15,-210,,,,
1983,16,-209,,,,
1983,17,,,,,
1983,18,-208,,,,
1983,19,-208,,,,
1983,20,,,,,
1983,21,-208,,,,
1983,22,-213,,,,
1983,23,,,,,
1984,0,-111,,,,
1984,1,-112,,,,
1984,2,,,,,
1984,3,,,,,
1984,4,,,,,
1984,5,,,,,
1984,6,-118,,,,
1984,7,-116,,,,
1984,8,,,,,
1984,9,-113,,,,
1984,10,-112,,,,
1984,11,,,,,
1984,12,,,,,
1984,13,,,,,
1984,14,,,,,
1984,15,-109,,,,
1984,16,-108,,,,
1984,17,,,,,
1984,18,-107,,,,
1984,19,-108,,,,
1984,20,,,,,
1984,21,-110,,,,
1984,22,-111,,,,
1984,23,,,,,
1985,0,-102,,,,
1985,1,-93,,,,
1985,2,,,,,
1985,3,-74,,,,
1985,4,-60,,,,
1985,5,,,,,
1985,6,-31,,,,
1985,7,-10,,,,
1985,8,-20,,,,
1985,9,-26,,,,
1985,10,-35,,,,
1985,11,-35,,,,
1985,12,-42,,,,
1985,13,-45,,,,
1985,14,-52,,,,
1985,15,-53,,,,
1985,16,-57,,,,
1985,17,,,,,
1985,18,-64,,,,
1985,19,-63,,,,
1985,20,,,,,
1985,21,-61,,,,
1985,22,-64,,,,
1985,23,,,,,
1986,0,-318,,,,
1986,1,-316,,,,
1986,2,,,,,
1986,3,-313,,,,
1986,4,-312,,,,
1986,5,,,,,
1986,6,-310,,,,
1986,7,-300,,,,
1986,8,-300,,,,
1986,9,-295,,,,
1986,10,-285,,,,
1986,11,-275,,,,
1986,12,-272,,,,
1986,13,-260,,,,
1986,14,-255,,,,
