year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,,,,,
1973,7,,,,,
1973,8,,,,,
1973,9,-240,,,,
1973,10,-243,,,,
1973,11,,,,,
1973,12,-250,,,,
1973,13,-253,,,,
1973,14,,,,,
1973,15,-260,,,,
1973,16,-259,,,,
1973,17,,,,,
1973,18,,,,,
1973,19,,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,,,,,
1974,7,,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,-10,,,,
1974,13,-12,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,-20,,,,
1974,19,-20,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,,,,,
1975,1,,,,,
1975,2,,,,,
1975,3,,,,,
1975,4,,,,,
1975,5,,,,,
1975,6,-140,,,,
1975,7,-140,,,,
1975,8,,,,,
1975,9,-140,,,,
1975,10,-140,,,,
1975,11,,,,,
1975,12,-140,,,,
1975,13,-133,,,,
1975,14,,,,,
1975,15,-120,,,,
1975,16,-123,,,,
1975,17,,,,,
1975,18,-130,,,,
1975,19,-132,,,,
1975,20,,,,,
1975,21,,,,,
1975,22,,,,,
1975,23,,,,,
1976,0,40,,,,
1976,1,37,,,,
1976,2,,,,,
1976,3,30,,,,
1976,4,33,,,,
1976,5,,,,,
1976,6,40,,,,
1976,7,37,,,,
1976,8,,,,,
1976,9,30,,,,
1976,10,37,,,,
1976,11,,,,,
1976,12,50,,,,
1976,13,48,,,,
1976,14,,,,,
1976,15,,,,,
1976,16,,,,,
1976,17,,,,,
1976,18,,,,,
1976,19,,,,,
1976,20,,,,,
1976,21,,,,,
1976,22,,,,,
1976,23,,,,,
1977,0,-340,,,,
1977,1,-323,,,,
1977,2,,,,,
1977,3,-290,,,,
1977,4,-303,,,,
1977,5,,,,,
1977,6,-330,,,,
1977,7,-313,,,,
1977,8,,,,,
1977,9,-280,,,,
1977,10,-277,,,,
1977,11,,,,,
1977,12,-270,,,,
1977,13,-275,,,,
1977,14,,,,,
1977,15,,,,,
1977,16,,,,,
1977,17,,,,,
1977,18,-300,,,,
1977,19,-293,,,,
1977,20,,,,,
1977,21,-280,,,,
1977,22,-283,,,,
1977,23,,,,,
1978,0,-60,,,,
1978,1,-62,,,,
1978,2,,,,,
1978,3,,,,,
1978,4,,,,,
1978,5,,,,,
1978,6,-70,,,,
1978,7,-73,,,,
1978,8,,,,,
1978,9,-80,,,,
1978,10,-70,,,,
1978,11,,,,,
1978,12,-50,,,,
1978,13,-40,,,,
1978,14,,,,,
1978,15,-20,,,,
1978,16,-27,,,,
1978,17,,,,,
1978,18,-40,,,,
1978,19,-40,,,,
1978,20,,,,,
1978,21,-40,,,,
1978,22,-47,,,,
1978,23,,,,,
1979,0,-230,,,,
1979,1,-243,,,,
1979,2,,,,,
1979,3,-270,,,,
1979,4,-267,,,,
1979,5,,,,,
1979,6,-260,,,,
1979,7,-250,,,,
1979,8,,,,,
1979,9,-230,,,,
1979,10,-220,,,,
1979,11,,,,,
1979,12,-200,,,,
1979,13,-200,,,,
1979,14,,,,,
1979,15,-200,,,,
1979,16,-200,,,,
1979,17,,,,,
1979,18,-200,,,,
1979,19,-200,,,,
1979,20,,,,,
1979,21,-200,,,,
1979,22,-197,,,,
1979,23,,,,,
1980,0,-140,,,,
1980,1,-143,,,,
1980,2,,,,,
1980,3,-150,,,,
1980,4,-143,,,,
1980,5,,,,,
1980,6,-130,,,,
1980,7,-120,,,,
1980,8,-120,,,,
1980,9,-120,,,,
1980,10,-110,,,,
1980,11,-110,,,,
1980,12,-110,,,,
1980,13,-120,,,,
1980,14,-120,,,,
1980,15,-120,,,,
1980,16,-137,,,,
1980,17,,,,,
1980,18,-170,,,,
1980,19,-173,,,,
1980,20,,,,,
1980,21,-180,,,,
1980,22,-190,,,,
1980,23,,,,,
1981,0,-230,,,,
1981,1,-230,,,,
1981,2,,,,,
1981,3,-230,,,,
1981,4,-227,,,,
1981,5,,,,,
1981,6,-220,,,,
1981,7,-220,,,,
1981,8,,,,,
1981,9,-220,,,,
1981,10,-220,,,,
1981,11,,,,,
1981,12,-220,,,,
1981,13,-223,,,,
1981,14,,,,,
1981,15,-230,,,,
1981,16,-237,,,,
1981,17,,,,,
1981,18,-250,,,,
1981,19,-257,,,,
1981,20,,,,,
1981,21,-270,,,,
1981,22,-270,,,,
1981,23,,,,,
1982,0,-49,,,,
1982,1,-48,,,,
1982,2,,,,,
1982,3,-47,,,,
1982,4,-45,,,,
1982,5,,,,,
1982,6,-42,,,,
1982,7,-39,,,,
1982,8,,,,,
1982,9,-32,,,,
1982,10,-33,,,,
1982,11,,,,,
1982,12,-35,,,,
1982,13,-29,,,,
1982,14,,,,,
1982,15,-18,,,,
1982,16,-19,,,,
1982,17,,,,,
1982,18,-22,,,,
1982,19,-23,,,,
1982,20,,,,,
1982,21,-26,,,,
1982,22,-26,,,,
1982,23,,,,,
1983,0,-158,,,,
1983,1,-165,,,,
1983,2,,,,,
1983,3,-180,,,,
1983,4,-178,,,,
1983,5,,,,,
1983,6,-174,,,,
1983,7,-178,,,,
1983,8,,,,,
1983,9,-186,,,,
1983,10,-181,,,,
1983,11,,,,,
1983,12,-171,,,,
1983,13,-169,,,,
1983,14,,,,,
1983,15,,,,,
1983,16,,,,,
1983,17,,,,,
1983,18,-161,,,,
1983,19,-159,,,,
1983,20,,,,,
1983,21,-156,,,,
1983,22,-156,,,,
1983,23,,,,,
1984,0,-89,,,,
1984,1,-94,,,,
1984,2,,,,,
1984,3,-103,,,,
1984,4,-100,,,,
1984,5,,,,,
1984,6,-93,,,,
1984,7,-95,,,,
1984,8,,,,,
1984,9,-98,,,,
1984,10,-91,,,,
1984,11,,,,,
1984,12,-78,,,,
1984,13,-82,,,,
1984,14,,,,,
1984,15,-90,,,,
1984,16,-86,,,,
1984,17,,,,,
1984,18,-78,,,,
1984,19,-78,,,,
1984,20,,,,,
1984,21,,,,,
1984,22,,,,,
1984,23,,,,,
1985,0,-133,,,,
1985,1,-145,,,,
1985,2,-139,,,,
1985,3,-128,,,,
1985,4,-124,,,,
1985,5,,,,,
1985,6,-115,,,,
1985,7,-130,,,,
1985,8,-130,,,,
1985,9,-123,,,,
1985,10,-135,,,,
1985,11,-135,,,,
1985,12,-134,,,,
1985,13,-150,,,,
1985,14,-154,,,,
1985,15,-159,,,,
1985,16,-161,,,,
1985,17,,,,,
1985,18,-164,,,,
1985,19,-181,,,,
1985,20,,,,,
1985,21,-216,,,,
1985,22,-215,,,,
1985,23,,,,,
1986,0,-48,,,,
1986,1,-49,,,,
1986,2,-45,,,,
1986,3,-44,,,,
1986,4,-45,,,,
1986,5,-35,-85,,,
1986,6,-30,-82,,,
1986,7,-25,-79,,,
1986,8,-15,-75,,,
1986,9,-12,-73,,,
1986,10,-7,-68,,,
1986,11,,-64,,,
