year,hour,obs,D1,D7,D30,D365
1929,0,,,,,
1929,1,,,,,
1929,2,,,,,
1929,3,,,,,
1929,4,,,,,
1929,5,,,,,
1929,6,,,,,
1929,7,,,,,
1929,8,,,,,
1929,9,,,,,
1929,10,,,,,
1929,11,,,,,
1929,12,,,,,
1929,13,17,,,,
1929,14,20,,,,
1929,15,,,,,
1929,16,,,,,
1929,17,,,,,
1929,18,,,,,
1929,19,,,,,
1929,20,,,,,
1929,21,,,,,
1929,22,,,,,
1929,23,,,,,
1930,0,,,,,
1930,1,,,,,
1930,2,,,,,
1930,3,,,,,
1930,4,,,,,
1930,5,,,,,
1930,6,,,,,
1930,7,,,,,
1930,8,,,,,
1930,9,,,,,
1930,10,,,,,
1930,11,,,,,
1930,12,,,,,
1930,13,,,,,
1930,14,,,,,
1930,15,,,,,
1930,16,,,,,
1930,17,,,,,
1930,18,,,,,
1930,19,,,,,
1930,20,,,,,
1930,21,,,,,
1930,22,,,,,
1930,23,,,,,
1931,0,27,,,,
1931,1,,,,,
1931,2,2,,,,
1931,3,2,,,,
1931,4,,,,,
1931,5,1,,,,
1931,6,1,,,,
1931,7,,,,,
1931,8,0,,,,
1931,9,-6,,,,
1931,10,,,,,
1931,11,-17,,,,
1931,12,-12,,,,
1931,13,,,,,
1931,14,-1,,,,
1931,15,1,,,,
1931,16,,,,,
1931,17,6,,,,
1931,18,7,,,,
1931,19,,,,,
1931,20,9,,,,
1931,21,8,,,,
1931,22,,,,,
1931,23,7,,,,
1932,0,56,22,30,-24,
1932,1,6,22,30,-24,
1932,2,50,25,30,-24,
1932,3,44,27,30,-24,
1932,4,28,28,30,-24,
1932,5,33,30,30,-24,
1932,6,28,31,30,-24,
1932,7,17,32,30,-24,
1932,8,2,32,29,-24,
1932,9,17,32,29,-24,
1932,10,22,33,29,-24,
1932,11,17,33,29,-24,
1932,12,17,33,29,-24,
1932,13,2,33,29,-24,
1932,14,28,33,29,-24,
1932,15,2,33,29,-24,
1932,16,28,33,29,-24,
1932,17,28,32,29,-24,
1932,18,22,32,29,-24,
1932,19,2,30,29,-24,
1932,20,3,27,28,-24,
1932,21,33,25,29,-24,
1932,22,4,23,29,-24,
1932,23,44,22,29,-24,
1933,0,56,32,20,-3,57
1933,1,44,33,21,-3,57
1933,2,44,34,21,-3,57
1933,3,39,35,21,-3,57
1933,4,44,36,21,-3,57
1933,5,44,36,22,-3,57
1933,6,44,37,22,-3,57
1933,7,50,37,22,-3,57
1933,8,50,39,23,-3,57
1933,9,44,40,23,-3,57
1933,10,4,38,23,-3,57
1933,11,33,38,23,-3,57
1933,12,28,39,23,-3,57
1933,13,3,38,24,-3,57
1933,14,39,39,24,-3,57
1933,15,5,38,24,-3,57
1933,16,61,40,24,-2,57
1933,17,7,38,24,-2,57
1933,18,67,37,24,-2,57
1933,19,72,40,25,-2,57
1933,20,7,38,25,-2,57
1933,21,67,38,25,-2,57
1933,22,56,40,25,-2,57
1933,23,6,38,25,-2,57
1934,0,56,6,-8,-19,73
1934,1,50,8,-8,-19,73
1934,2,44,10,-7,-19,73
1934,3,44,12,-7,-19,73
1934,4,44,14,-7,-18,73
1934,5,50,16,-6,-18,73
1934,6,44,19,-6,-18,73
1934,7,44,21,-6,-18,73
1934,8,44,23,-5,-18,73
1934,9,44,26,-5,-18,73
1934,10,39,28,-5,-18,73
1934,11,39,29,-4,-18,73
1934,12,33,31,-4,-18,73
1934,13,33,32,-4,-18,73
1934,14,44,34,-4,-18,73
1934,15,56,36,-3,-18,73
1934,16,67,39,-3,-18,73
1934,17,78,42,-2,-18,73
1934,18,89,45,-2,-18,73
1934,19,67,48,-2,-18,73
1934,20,56,49,-1,-18,74
1934,21,50,50,-1,-18,74
1934,22,50,51,-1,-18,74
1934,23,28,50,-1,-18,74
1935,0,0,15,22,22,84
1935,1,0,14,22,22,84
1935,2,0,14,22,22,84
1935,3,0,13,22,22,84
1935,4,0,12,21,22,84
1935,5,0,12,21,22,84
1935,6,6,11,21,22,84
1935,7,3,11,21,22,84
1935,8,0,10,21,22,84
1935,9,0,9,21,22,84
1935,10,0,8,21,22,84
1935,11,0,8,21,22,84
1935,12,0,7,21,22,84
1935,13,0,6,21,22,84
1935,14,6,6,21,22,84
1935,15,11,5,20,22,84
1935,16,22,5,20,22,84
1935,17,28,5,20,22,84
1935,18,33,6,20,22,84
1935,19,33,7,20,22,84
1935,20,44,8,20,22,84
1935,21,39,9,20,22,84
1935,22,39,11,19,22,84
1935,23,33,12,19,22,84
1936,0,-28,-25,28,15,64
1936,1,-28,-25,28,15,64
1936,2,-28,-26,27,15,64
1936,3,-22,-26,27,15,64
1936,4,-22,-26,26,15,64
1936,5,-28,-26,26,15,64
1936,6,-28,-26,25,15,64
1936,7,-28,-26,25,15,64
1936,8,-28,-26,25,15,64
1936,9,-28,-26,24,15,64
1936,10,-28,-27,24,15,64
1936,11,-33,-27,24,15,64
1936,12,-39,-27,23,15,64
1936,13,-39,-28,23,15,64
1936,14,-44,-29,22,15,64
1936,15,-44,-29,22,15,64
1936,16,-39,-30,21,15,64
1936,17,-28,-30,21,15,64
1936,18,-22,-30,20,15,64
1936,19,-22,-30,20,15,64
1936,20,-22,-30,19,15,64
1936,21,-22,-29,19,14,64
1936,22,-22,-29,18,14,64
1936,23,-28,-29,18,14,64
1937,0,33,29,-13,-14,78
1937,1,22,29,-12,-14,78
1937,2,17,29,-12,-14,78
1937,3,11,29,-11,-14,78
1937,4,6,29,-11,-14,78
1937,5,6,28,-10,-14,78
1937,6,0,28,-9,-14,78
1937,7,-6,27,-9,-14,78
1937,8,-11,26,-8,-14,78
1937,9,-11,24,-7,-14,78
1937,10,-11,23,-7,-14,78
1937,11,-17,21,-6,-14,78
1937,12,-17,20,-5,-14,78
1937,13,-11,18,-4,-14,78
1937,14,-6,17,-4,-14,78
1937,15,6,15,-3,-14,78
1937,16,11,14,-2,-14,78
1937,17,11,12,-2,-14,78
1937,18,22,12,-1,-14,78
1937,19,22,10,-1,-14,78
1937,20,22,9,-0,-14,78
1937,21,33,9,0,-14,78
1937,22,33,8,1,-14,78
1937,23,33,8,1,-14,78
1938,0,-6,9,75,43,82
1938,1,-6,8,75,43,82
1938,2,-6,6,75,43,82
1938,3,-6,5,74,43,82
1938,4,-6,4,74,43,82
1938,5,-6,3,73,43,82
1938,6,-11,2,73,43,82
1938,7,-11,0,73,44,82
1938,8,-17,-1,72,44,82
1938,9,-17,-3,72,44,82
1938,10,-22,-5,71,44,82
1938,11,-22,-6,71,44,82
1938,12,-22,-7,71,44,82
1938,13,-22,-9,70,44,82
1938,14,-22,-10,70,44,82
1938,15,-28,-11,70,44,82
1938,16,-22,-11,69,44,82
1938,17,-28,-12,69,44,82
1938,18,-22,-13,68,44,82
1938,19,-22,-14,68,44,82
1938,20,-6,-14,67,44,82
1938,21,-11,-14,67,44,82
1938,22,0,-14,66,44,82
1938,23,6,-14,66,45,82
1939,0,33,33,19,8,85
1939,1,22,30,19,8,85
1939,2,11,28,18,8,85
1939,3,6,26,17,8,85
1939,4,0,23,16,8,85
1939,5,0,20,16,8,85
1939,6,-6,18,15,8,85
1939,7,-11,15,14,8,85
1939,8,-11,12,13,8,85
1939,9,-17,10,12,8,85
1939,10,-22,7,12,8,85
1939,11,-28,5,11,8,85
1939,12,-28,4,10,8,85
1939,13,-22,2,9,8,85
1939,14,-6,2,8,8,85
1939,15,6,2,7,8,85
1939,16,11,2,7,8,85
1939,17,22,3,7,8,85
1939,18,28,4,6,8,85
1939,19,28,5,6,7,85
1939,20,28,5,6,7,85
1939,21,28,5,6,7,85
1939,22,28,5,6,7,85
1939,23,33,6,6,7,85
1940,0,11,14,20,-26,79
1940,1,11,11,20,-26,79
1940,2,6,11,21,-26,79
1940,3,11,10,22,-26,79
1940,4,11,10,22,-26,79
1940,5,17,11,23,-26,79
1940,6,22,11,24,-26,79
1940,7,22,11,25,-26,79
1940,8,22,12,26,-26,79
1940,9,22,13,27,-26,79
1940,10,17,13,27,-26,80
1940,11,17,14,28,-26,80
1940,12,17,15,29,-26,80
1940,13,17,15,30,-26,80
1940,14,17,16,30,-26,80
1940,15,17,16,31,-26,80
1940,16,28,16,31,-26,80
1940,17,33,17,31,-26,80
1940,18,39,18,32,-26,80
1940,19,28,19,32,-26,79
1940,20,44,20,32,-26,79
1940,21,44,21,33,-26,79
1940,22,44,22,33,-26,79
1940,23,39,23,34,-26,79
1941,0,28,31,21,-13,76
1941,1,17,30,21,-13,76
1941,2,17,30,21,-13,76
1941,3,11,29,21,-13,76
1941,4,11,28,21,-13,76
1941,5,11,28,22,-13,76
1941,6,11,27,22,-13,76
1941,7,11,27,22,-13,76
1941,8,11,26,22,-13,76
1941,9,6,25,22,-13,76
1941,10,0,24,22,-13,76
1941,11,0,23,22,-13,76
1941,12,0,22,22,-13,76
1941,13,11,22,22,-13,76
1941,14,28,22,22,-13,76
1941,15,39,22,23,-13,76
1941,16,44,23,23,-13,76
1941,17,50,23,23,-13,76
1941,18,56,24,23,-13,76
1941,19,56,24,23,-13,76
1941,20,44,24,23,-13,76
1941,21,39,24,23,-13,76
1941,22,50,24,23,-12,76
1941,23,39,25,23,-12,76
1942,0,106,43,19,25,94
1942,1,78,44,19,25,94
1942,2,67,44,19,25,94
1942,3,67,45,19,25,94
1942,4,78,47,19,25,94
