YHM,temp
19730000,+0178
19730100,+0138
19730200,+0105
19730300,+0106
19730400,+0105
19730500,+0122
19730600,+0122
19730700,+0111
19730800,+0111
19730900,+0100
19731000,+0100
19731100,+0100
19731200,+0106
19731300,+0105
19731400,+0094
19731500,+0083
19731600,+0077
19731700,+0066
19731800,+0067
19731900,+0061
19732000,+0066
19732100,+0061
19732200,+0066
19732300,+0061
19740000,+0117
19740100,+0117
19740200,+0111
19740300,+0111
19740400,+0111
19740500,+0111
19740600,+0111
19740700,+0111
19740800,+0111
19740900,+0111
19741000,+0106
19741100,+0106
19741200,+0106
19741300,+0106
19741400,+0117
19741500,+0128
19741600,+0139
19741700,+0144
19741800,+0156
19741900,+0161
19742000,+0189
19742100,+0217
19742200,+0222
19742300,+0217
19750000,+0189
19750100,+0156
19750200,+0128
19750300,+0122
19750400,+0078
19750500,+0056
19750600,+0050
19750700,+0050
19750800,+0022
19750900,+0022
19751000,+0017
19751100,+0050
19751200,+0083
19751300,+0128
19751400,+0161
19751500,+0172
19751600,+0194
19751700,+0206
19751800,+0217
19751900,+0233
19752000,+0233
19752100,+0239
19752200,+0228
19752300,+0222
19760000,+0206
19760100,+0228
19760200,+0217
19760300,+0200
19760400,+0172
19760500,+0183
19760600,+0183
19760700,+0183
19760800,+0194
19760900,+0183
19761000,+0178
19761100,+0178
19761200,+0194
19761300,+0217
19761400,+0211
19761500,+0217
19761600,+0222
19761700,+0228
19761800,+0228
19761900,+0222
19762000,+0206
19762100,+0211
19762200,+0217
19762300,+0200
19770000,+0222
19770100,+0200
19770200,+0161
19770300,+0189
19770400,+0183
19770500,+0183
19770600,+0172
19770700,+0161
19770800,+0161
19770900,+0167
19771000,+0167
19771100,+0172
19771200,+0183
19771300,+0211
19771400,+0228
19771500,+0244
19771600,+0261
19771700,+0267
19771800,+0267
19771900,+0289
19772000,+0289
19772100,+0289
19772200,+0278
19772300,+0267
19780000,+0194
19780100,+0189
19780200,+0178
19780300,+0178
19780400,+0172
19780500,+0128
19780500,+0128
19780600,+0128
19780600,+0128
19780700,+0122
19780700,+0122
19780800,+0122
19780900,+0117
19781000,+0117
19781000,+0117
19781100,+0128
19781200,+0128
19781300,+0128
19781400,+0144
19781500,+0167
19781500,+0167
19781600,+0167
19781700,+0172
19781800,+0194
19781900,+0183
19782000,+0178
19782100,+0183
19782200,+0183
19782300,+0156
19790000,+0122
19790100,+0100
19790200,+0072
19790300,+0067
19790400,+0050
19790500,+0044
19790600,+0028
19790700,+0028
19790800,+0028
19790900,+0017
19791000,+0028
19791100,+0061
19791200,+0100
19791300,+0122
19791400,+0133
19791500,+0139
19791600,+0156
19791700,+0167
19791800,+0178
19791900,+0178
19792000,+0183
19792100,+0189
19792200,+0183
19792300,+0183
19800000,+0172
19800100,+0156
19800200,+0133
19800300,+0100
19800400,+0089
19800500,+0083
19800600,+0067
19800700,+0044
19800800,+0039
19800900,+0022
19801000,+0028
19801100,+0056
19801200,+0117
19801300,+0156
19801400,+0167
19801500,+0189
19801600,+0211
19801700,+0211
19801800,+0217
19801900,+0228
19802000,+0233
19802100,+0233
19802200,+0222
19802300,+0206
19810000,+0072
19810100,+0067
19810200,+0067
19810300,+0061
19810400,+0056
19810500,+0056
19810600,+0050
19810700,+0044
19810800,+0039
19810900,+0028
19811000,+0011
19811100,+0017
19811200,+0028
19811300,+0028
19811400,+0039
19811500,+0050
19811600,+0061
19811700,+0067
19811800,+0083
19811900,+0094
19812000,+0100
19812100,+0139
19812200,+0111
19812300,+0094
19820000,+0211
19820100,+0178
19820200,+0178
19820300,+0156
19820400,+0144
19820500,+0139
19820600,+0122
19820700,+0122
19820800,+0122
19820900,+0122
19821000,+0122
19821100,+0139
19821200,+0144
19821300,+0144
19821400,+0150
19821500,+0156
19821600,+0167
19821700,+0172
19821800,+0172
19821900,+0183
19822000,+0211
19822100,+0217
19822200,+0206
19822300,+0206
19830000,+0078
19830100,+0072
19830200,+0067
19830300,+0061
19830400,+0056
19830500,+0050
19830600,+0044
19830700,+0039
19830800,+0033
19830900,+0017
19831000,+0011
19831100,+0044
19831200,+0050
19831300,+0061
19831400,+0072
19831500,+0083
19831600,+0089
19831700,+0094
19831800,+0100
19831900,+0111
19832000,+0111
19832100,+0117
19832200,+0117
19832300,+0111
19840000,+0100
19840100,+0083
19840200,+0072
19840300,+0061
19840400,+0050
19840500,+0050
19840600,+0044
19840700,+0039
19840800,+0028
19840900,+0017
19841000,+0017
19841100,+0050
19841200,+0078
19841300,+0106
19841400,+0122
19841500,+0144
19841600,+0156
19841700,+0156
19841800,+0167
19841900,+0172
19842000,+0178
19842100,+0178
19842200,+0178
19842300,+0167
19850000,+0167
19850100,+0167
19850200,+0161
19850300,+0156
19850400,+0156
19850500,+0156
19850600,+0156
19850700,+0128
19850800,+0117
19850900,+0122
19851000,+0122
19851100,+0133
19851200,+0144
19851300,+0161
19851400,+0178
19851500,+0183
19851600,+0206
19851700,+0189
19851800,+0200
19851900,+0183
19852000,+0183
19852100,+0172
19852200,+0178
19852300,+0167
19860000,+0206
19860100,+0194
19860200,+0200
19860300,+0189
19860400,+0183
19860500,+0178
19860600,+0172
19860700,+0172
19860800,+0167
19860900,+0167
19861000,+0167
19861100,+0167
19861200,+0172
19861300,+0178
19861400,+0178
