YHM,temp
19730000,-0006
19730100,-0011
19730200,-0011
19730300,-0022
19730400,-0016
19730500,-0005
19730600,-0011
19730700,-0011
19730800,-0011
19730900,-0017
19731000,-0011
19731100,-0033
19731200,-0039
19731300,-0033
19731400,-0022
19731500,-0011
19731600,-0011
19731700,-0011
19731800,-0006
19731900,-0011
19732000,-0016
19732100,-0028
19732200,-0033
19732300,-0022
19740000,+0078
19740100,+0078
19740200,+0072
19740300,+0067
19740400,+0067
19740500,+0061
19740600,+0061
19740700,+0056
19740800,+0056
19740900,+0050
19741000,+0039
19741100,+0039
19741200,+0039
19741300,+0039
19741400,+0044
19741500,+0056
19741600,+0067
19741700,+0072
19741800,+0083
19741900,+0089
19742000,+0089
19742100,+0089
19742200,+0067
19742300,+0044
19750000,+0044
19750100,+0017
19750200,-0010
19750300,-0006
19750400,+0000
19750500,+0011
19750600,-0006
19750700,-0027
19750800,-0032
19750900,-0039
19751000,-0038
19751100,-0032
19751200,-0039
19751300,+0000
19751400,+0039
19751500,+0072
19751600,+0111
19751700,+0150
19751800,+0161
19751900,+0172
19752000,+0172
19752100,+0167
19752200,+0144
19752300,+0133
19760000,+0011
19760100,+0006
19760200,-0010
19760300,-0011
19760400,-0016
19760500,-0016
19760600,-0022
19760700,-0021
19760800,-0010
19760900,-0011
19761000,-0005
19761100,+0000
19761200,+0022
19761300,+0022
19761400,+0056
19761500,+0056
19761600,+0056
19761700,+0039
19761800,+0044
19761800,+0044
19761900,+0050
19762000,+0056
19762100,+0056
19762200,+0056
19762300,+0050
19770000,+0050
19770100,+0072
19770200,+0067
19770300,+0067
19770300,+0067
19770400,+0067
19770500,+0050
19770600,+0072
19770700,+0061
19770800,+0056
19770900,+0050
19771000,+0050
19771100,+0061
19771100,+0061
19771200,+0056
19771200,+0056
19771300,+0056
19771400,+0050
19771400,+0050
19771500,+0061
19771600,+0067
19771700,+0072
19771700,+0072
19771800,+0072
19771900,+0072
19772000,+0072
19772100,+0067
19772200,+0067
19772300,+0067
19780000,+0072
19780100,+0089
19780200,+0078
19780300,+0072
19780400,+0072
19780500,+0078
19780600,+0150
19780700,+0167
19780800,+0150
19780900,+0150
19781000,+0156
19781100,+0167
19781200,+0172
19781300,+0172
19781400,+0167
19781500,+0161
19781600,+0156
19781700,+0167
19781800,+0144
19781900,+0144
19782000,+0139
19782100,+0133
19782200,+0111
19782300,+0106
19790000,+0028
19790100,+0011
19790200,+0000
19790300,-0011
19790400,-0011
19790500,-0011
19790600,-0011
19790700,-0011
19790800,-0011
19790900,-0011
19791000,-0011
19791100,-0011
19791200,-0011
19791300,+0000
19791400,+0028
19791500,+0072
19791600,+0100
19791700,+0106
19791800,+0117
19791900,+0111
19792000,+0106
19792100,+0100
19792200,+0100
19792300,+0083
19800000,+0000
19800100,-0010
19800200,-0016
19800300,-0017
19800500,-0027
19800600,-0039
19800700,-0043
19800800,-0049
19800900,-0050
19801000,-0043
19801100,-0027
19801200,-0022
19801300,-0005
19801400,+0017
19801500,+0033
19801600,+0022
19801700,+0017
19801800,+0017
19801900,+0017
19802100,+0011
19802200,+0017
19802300,+0022
19810000,+0089
19810100,+0089
19810200,+0094
19810300,+0133
19810400,+0128
19810500,+0128
19810600,+0128
19810700,+0133
19810800,+0133
19810900,+0128
19811000,+0117
19811100,+0111
19811200,+0111
19811300,+0111
19811400,+0111
19811500,+0111
19811600,+0106
19811700,+0111
19811800,+0117
19811900,+0122
19812000,+0117
19812100,+0106
19812200,+0089
19812300,+0061
19820000,+0033
19820100,+0022
19820200,+0022
19820300,+0017
19820400,+0017
19820500,+0022
19820600,+0017
19820700,+0017
19820800,+0017
19820900,+0022
19821000,+0022
19821100,+0028
19821200,+0033
19821300,+0044
19821400,+0050
19821500,+0061
19821600,+0067
19821700,+0083
19821800,+0072
19821900,+0067
19822000,+0067
19822100,+0056
19822200,+0044
19822300,+0050
19830000,+0006
19830100,+0006
19830200,+0011
19830300,+0011
19830400,+0006
19830500,+0006
19830600,+0006
19830700,+0006
19830800,+0006
19830900,+0006
19831000,+0006
19831100,+0006
19831200,+0011
19831300,+0011
19831400,+0011
19831500,+0017
19831600,+0022
19831700,+0022
19831800,+0028
19831900,+0028
19832000,+0028
19832100,+0017
19832200,+0017
19832300,+0011
19840000,+0100
19840100,+0100
19840200,+0089
19840300,+0094
19840400,+0072
19840500,+0072
19840600,+0067
19840700,+0061
19840800,+0056
19840900,+0044
19841000,+0039
19841100,+0039
19841200,+0033
19841300,+0028
19841400,+0044
19841500,+0050
19841600,+0050
19841700,+0050
19841800,+0056
19841900,+0050
19842000,+0044
19842100,+0044
19842200,+0022
19842300,+0022
19850000,+0067
19850100,+0067
19850200,+0061
19850300,+0061
19850400,+0061
19850500,+0061
19850600,+0061
19850700,+0061
19850800,+0067
19850900,+0067
19851000,+0061
19851100,+0061
19851200,+0061
19851300,+0061
19851400,+0061
19851500,+0072
19851600,+0072
19851700,+0072
19851800,+0072
19851900,+0072
19852000,+0072
19852100,+0072
19852200,+0072
19852300,+0072
19860000,-0033
19860100,-0022
19860200,-0017
19860300,-0006
19860400,+0000
19860500,+0000
19860600,+0000
19860700,+0000
19860800,+0000
19860900,+0000
19861000,+0000
19861100,+0000
19861200,+0000
19861300,+0000
19861400,+0000
19861500,+0006
19861600,+0022
19861700,+0039
19861800,+0050
19861900,+0067
19862000,+0067
19862100,+0067
19862200,+0061
19862300,+0056
19870000,+0039
19870100,+0039
19870200,+0017
19870300,+0000
19870400,-0017
19870500,-0033
19870600,-0044
19870700,-0050
19870800,-0050
19870900,-0061
19871000,-0061
19871100,-0067
19871200,-0067
19871300,-0056
19871400,-0044
19871500,-0039
19871600,-0044
19871700,-0039
19871800,-0033
19871900,-0033
19872000,-0033
19872100,-0028
19872200,-0033
19872300,-0039
19880000,+0156
19880100,+0161
19880200,+0161
19880300,+0161
19880400,+0122
19880500,+0117
19880600,+0111
19880700,+0111
19880800,+0111
19880900,+0111
19881000,+0111
19881100,+0094
19881200,+0089
19881300,+0094
19881400,+0106
19881500,+0122
19881600,+0144
19881700,+0144
19881800,+0150
19881900,+0150
19882000,+0150
19882100,+0133
19882200,+0100
19882300,+0078
19890000,+0067
19890100,+0100
19890200,+0094
19890300,+0100
19890400,+0106
19890500,+0089
19890600,+0083
19890700,+0083
19890800,+0089
19890900,+0083
19891000,+0089
19891100,+0100
19891200,+0111
19891300,+0122
19891400,+0133
19891500,+0144
19891600,+0150
19891700,+0144
19891800,+0156
19891900,+0128
19892000,+0139
19892100,+0133
19892200,+0117
19892300,+0106
19900000,+0017
19900100,+0022
19900200,+0022
19900300,+0022
19900400,+0028
19900500,+0044
19900600,+0044
19900700,+0056
19900800,+0056
19900900,+0072
19901000,+0083
19901100,+0083
19901200,+0089
19901300,+0083
19901400,+0067
19901500,+0061
19901600,+0056
19901700,+0061
19901800,+0039
19901900,+0039
19902000,+0033
19902100,+0028
19902200,+0022
19902300,+0022
