year,hour,obs,D1,D7,D30,D365
1948,0,250,236,240,,
1948,1,239,236,240,,
1948,2,228,235,240,,
1948,3,222,235,240,,
1948,4,222,235,240,,
1948,5,217,235,240,,
1948,6,217,236,239,,
1948,7,211,236,239,,
1948,8,206,237,239,,
1948,9,200,237,239,,
1948,10,200,238,239,,
1948,11,206,238,239,,
1948,12,217,238,239,,
1948,13,233,238,239,,
1948,14,244,238,238,,
1948,15,267,238,238,,
1948,16,256,238,238,,
1948,17,261,237,238,,
1948,18,267,238,238,,
1948,19,256,237,238,,
1948,20,250,236,238,,
1948,21,256,236,237,,
1948,22,244,235,237,,
1948,23,239,234,237,,
1949,0,294,248,269,247,129
1949,1,267,250,269,247,129
1949,2,256,251,269,247,129
1949,3,250,252,269,247,129
1949,4,250,253,269,247,129
1949,5,244,254,269,247,129
1949,6,239,255,269,247,129
1949,7,233,255,269,247,129
1949,8,228,256,269,247,129
1949,9,222,256,269,247,129
1949,10,222,256,269,247,129
1949,11,233,256,269,247,129
1949,12,244,256,269,247,129
1949,13,256,257,269,247,129
1949,14,267,259,269,247,129
1949,15,256,260,269,247,129
1949,16,267,261,269,247,129
1949,17,267,261,269,247,129
1949,18,272,261,268,246,129
1949,19,278,262,268,246,129
1949,20,289,261,268,246,129
1949,21,278,260,268,246,129
1949,22,272,258,268,246,129
1949,23,256,256,268,246,129
1950,0,261,252,224,229,118
1950,1,256,254,223,229,118
1950,2,250,256,223,229,118
1950,3,244,257,223,229,118
1950,4,233,257,223,229,118
1950,5,222,257,223,229,118
1950,6,211,257,223,229,118
1950,7,200,256,223,229,118
1950,8,200,256,223,228,118
1950,9,200,255,223,228,118
1950,10,200,254,223,228,118
1950,11,206,254,223,228,118
1950,12,222,253,223,228,118
1950,13,233,253,223,228,118
1950,14,244,252,223,228,118
1950,15,250,251,223,228,118
1950,16,267,250,223,228,118
1950,17,256,248,223,228,118
1950,18,261,246,223,228,118
1950,19,261,244,223,228,118
1950,20,278,243,223,228,118
1950,21,261,241,223,228,118
1950,22,256,240,223,228,118
1950,23,239,238,223,228,118
1951,0,228,228,232,226,119
1951,1,217,228,232,226,119
1951,2,217,229,232,226,119
1951,3,217,229,232,226,119
1951,4,206,229,232,226,119
1951,5,206,229,232,226,119
1951,6,206,230,232,226,119
1951,7,194,230,232,226,119
1951,8,200,231,232,226,119
1951,9,200,232,232,226,119
1951,10,200,232,231,226,119
1951,11,217,233,231,226,119
1951,12,228,233,231,227,119
1951,13,244,232,232,227,119
1951,14,261,232,232,227,119
1951,15,267,232,232,227,119
1951,16,278,233,232,227,119
1951,17,294,234,233,227,119
1951,18,294,235,233,227,119
1951,19,300,236,234,227,119
1951,20,294,238,234,227,119
1951,21,311,240,235,227,119
1951,22,317,243,235,227,119
1951,23,300,246,236,227,119
1952,0,233,231,272,252,123
1952,1,228,230,272,252,123
1952,2,222,229,272,251,123
1952,3,222,228,271,251,123
1952,4,217,228,271,251,123
1952,5,217,228,271,251,123
1952,6,211,228,270,251,123
1952,7,211,229,270,251,123
1952,8,206,229,270,251,123
1952,9,200,230,269,251,123
1952,10,206,231,269,251,123
1952,11,217,231,269,251,123
1952,12,228,232,269,251,123
1952,13,239,232,268,251,123
1952,14,244,232,268,250,123
1952,15,256,232,268,250,123
1952,16,256,232,267,250,123
1952,17,272,233,267,250,123
1952,18,267,233,267,250,123
1952,19,267,234,267,250,123
1952,20,272,235,266,250,123
1952,21,267,235,266,250,123
1952,22,256,236,266,249,123
1952,23,250,236,265,249,123
1953,0,200,196,233,238,126
1953,1,200,195,233,238,126
1953,2,194,194,233,238,126
1953,3,194,193,232,238,126
1953,4,189,193,232,238,126
1953,5,178,193,232,238,126
1953,6,178,193,231,238,126
1953,7,167,193,231,238,126
1953,8,167,194,231,238,126
1953,9,167,194,231,238,126
1953,10,172,195,230,238,126
1953,11,189,195,230,238,126
1953,12,206,197,230,238,126
1953,13,222,198,230,238,126
1953,14,228,199,230,238,126
1953,15,239,200,229,238,126
1953,16,239,200,229,238,126
1953,17,250,202,229,238,126
1953,18,250,203,229,238,126
1953,19,244,205,229,238,126
1953,20,233,206,228,238,126
1953,21,233,206,228,238,126
1953,22,228,207,228,238,126
1953,23,228,208,228,238,126
1954,0,222,223,244,230,125
1954,1,222,223,244,230,125
1954,2,228,224,244,230,125
1954,3,222,224,244,230,125
1954,4,222,225,244,230,125
1954,5,217,225,244,230,125
1954,6,200,225,244,230,125
1954,7,200,225,244,230,125
1954,8,200,225,244,230,125
1954,9,200,226,244,230,125
1954,10,200,226,244,230,125
1954,11,200,227,244,230,125
1954,12,217,227,244,230,125
1954,13,239,227,244,230,125
1954,14,239,227,244,230,125
1954,15,239,227,244,230,125
1954,16,256,227,244,230,125
1954,17,228,226,243,229,125
1954,18,250,226,243,229,125
1954,19,256,226,243,229,125
1954,20,250,226,243,229,125
1954,21,244,226,243,229,125
1954,22,244,226,243,229,125
1954,23,233,226,243,229,125
1955,0,233,241,264,251,121
1955,1,228,240,264,251,121
1955,2,222,239,263,251,121
1955,3,228,239,263,251,121
1955,4,228,238,263,252,121
1955,5,222,238,263,252,121
1955,6,222,238,263,252,121
1955,7,222,238,263,252,121
1955,8,217,238,262,252,121
1955,9,217,238,262,252,121
1955,10,222,238,262,252,121
1955,11,228,238,262,252,121
1955,12,228,238,262,252,121
1955,13,239,238,262,252,121
1955,14,250,238,261,252,121
1955,15,256,238,261,252,121
1955,16,261,238,261,252,121
1955,17,261,238,260,252,121
1955,18,256,238,260,252,121
1955,19,256,237,260,252,121
1955,20,250,237,259,252,121
1955,21,250,237,259,252,121
1955,22,250,237,259,252,121
1955,23,244,237,258,252,121
1956,0,250,232,216,218,112
1956,1,244,233,216,218,112
1956,2,239,234,216,218,112
1956,3,239,235,217,218,112
1956,4,250,237,217,218,112
1956,5,228,238,217,218,112
1956,6,233,240,217,218,112
1956,7,228,241,218,218,112
1956,8,222,243,218,218,112
1956,9,217,244,218,218,112
1956,10,211,245,218,218,112
1956,11,222,246,218,218,112
1956,12,244,246,218,218,112
1956,13,261,247,219,218,112
1956,14,272,248,219,219,112
1956,15,289,249,219,219,112
1956,16,306,250,219,219,112
1956,17,294,251,220,219,112
1956,18,294,251,220,219,112
1956,19,283,252,220,219,112
1956,20,267,252,221,219,112
1956,21,256,252,221,219,112
1956,22,250,252,221,219,112
1956,23,244,252,221,219,112
1957,0,222,218,255,237,121
1957,1,222,218,255,237,121
1957,2,222,218,255,237,121
1957,3,217,219,255,237,121
1957,4,217,219,255,237,121
1957,5,217,219,255,237,121
1957,6,206,219,255,237,121
1957,7,206,220,255,237,121
1957,8,206,221,255,237,121
1957,9,200,221,254,237,121
1957,10,200,222,254,237,121
1957,11,206,223,254,237,121
1957,12,211,224,254,237,121
1957,13,222,224,254,237,121
1957,14,222,223,254,237,121
1957,15,222,223,254,237,121
1957,16,233,222,254,237,121
1957,17,239,221,253,237,121
1957,18,250,221,253,237,121
1957,19,239,222,253,237,121
1957,20,239,221,252,237,121
1957,21,250,222,252,237,121
1957,22,267,223,252,237,121
1957,23,233,224,252,237,121
1958,0,239,251,229,235,116
1958,1,239,251,229,236,116
1958,2,233,251,229,236,116
1958,3,228,251,229,236,116
1958,4,228,251,229,236,116
1958,5,233,251,229,236,116
1958,6,228,251,229,236,116
1958,7,228,251,230,236,116
1958,8,228,251,230,236,116
1958,9,222,251,230,236,116
1958,10,222,250,230,236,116
1958,11,222,250,230,236,116
1958,12,233,250,230,236,116
1958,13,261,251,231,236,116
1958,14,278,251,231,236,116
1958,15,283,251,231,236,116
1958,16,289,252,231,236,116
1958,17,278,250,231,236,116
1958,18,278,250,231,237,116
1958,19,283,250,231,237,116
1958,20,278,250,231,237,116
1958,21,267,251,231,237,116
1958,22,267,250,231,237,116
1958,23,256,250,231,237,116
1959,0,239,253,246,233,115
1959,1,233,251,246,233,115
1959,2,233,250,246,233,115
1959,3,228,249,246,234,115
1959,4,228,249,246,234,115
1959,5,211,247,246,234,115
1959,6,206,246,246,234,115
1959,7,206,245,246,234,115
1959,8,200,243,246,234,115
1959,9,194,242,246,234,115
1959,10,189,239,246,234,115
1959,11,189,237,246,234,115
1959,12,206,236,245,234,115
1959,13,228,235,245,234,115
1959,14,244,235,245,234,115
1959,15,267,235,245,234,115
1959,16,283,236,245,234,115
1959,17,272,236,245,234,115
1959,18,289,237,245,234,115
1959,19,294,238,245,234,115
1959,20,283,238,245,234,115
1959,21,283,238,245,234,115
1959,22,267,239,245,234,115
1959,23,256,239,245,234,115
1960,0,239,239,242,232,123
1960,1,228,239,242,232,123
1960,2,228,238,242,232,123
1960,3,222,237,242,232,123
1960,4,217,236,242,232,123
